year type stratum sex age value 
2001 N 1 1 1 0
2001 N 1 1 2 0
2001 N 1 1 3 0
2001 N 1 1 4 0
2001 N 1 1 5 280.462
2001 N 1 1 6 1323.93
2001 N 1 1 7 1583.13
2001 N 1 1 8 1362.66
2001 N 1 1 9 1403.37
2001 N 1 1 10 2178.74
2001 N 1 1 11 6096.42
2001 N 1 1 12 3415.2
2001 N 1 1 13 4309.52
2001 N 1 1 14 8107.03
2001 N 1 1 15 4909.04
2001 N 1 1 16 1372.02
2001 N 1 1 17 1657.33
2001 N 1 1 18 493.866
2001 N 1 1 19 213.667
2001 N 1 1 20 241.147
2001 Biomass 1 1 1 0
2001 Biomass 1 1 2 0
2001 Biomass 1 1 3 0
2001 Biomass 1 1 4 0
2001 Biomass 1 1 5 49.8956
2001 Biomass 1 1 6 418.035
2001 Biomass 1 1 7 405.768
2001 Biomass 1 1 8 364.724
2001 Biomass 1 1 9 648.576
2001 Biomass 1 1 10 800.274
2001 Biomass 1 1 11 2474.98
2001 Biomass 1 1 12 1366.12
2001 Biomass 1 1 13 2183.79
2001 Biomass 1 1 14 4232.65
2001 Biomass 1 1 15 2684.77
2001 Biomass 1 1 16 764.807
2001 Biomass 1 1 17 946.852
2001 Biomass 1 1 18 314.914
2001 Biomass 1 1 19 146.67
2001 Biomass 1 1 20 192.881
2001 N_Kimura   1 1 1 0
2001 N_Kimura   1 1 2 0
2001 N_Kimura   1 1 3 0
2001 N_Kimura   1 1 4 0
2001 N_Kimura   1 1 5 220.693
2001 N_Kimura   1 1 6 1041.79
2001 N_Kimura   1 1 7 1245.75
2001 N_Kimura   1 1 8 1072.26
2001 N_Kimura   1 1 9 1104.3
2001 N_Kimura   1 1 10 1714.43
2001 N_Kimura   1 1 11 4797.22
2001 N_Kimura   1 1 12 2687.39
2001 N_Kimura   1 1 13 3391.13
2001 N_Kimura   1 1 14 6379.35
2001 N_Kimura   1 1 15 3862.88
2001 N_Kimura   1 1 16 1079.63
2001 N_Kimura   1 1 17 1304.14
2001 N_Kimura   1 1 18 388.618
2001 N_Kimura   1 1 19 168.132
2001 N_Kimura   1 1 20 189.757
2001 avg_wt_age 1 1 1 0
2001 avg_wt_age 1 1 2 0
2001 avg_wt_age 1 1 3 0
2001 avg_wt_age 1 1 4 0
2001 avg_wt_age 1 1 5 0.177905
2001 avg_wt_age 1 1 6 0.315752
2001 avg_wt_age 1 1 7 0.256307
2001 avg_wt_age 1 1 8 0.267657
2001 avg_wt_age 1 1 9 0.462157
2001 avg_wt_age 1 1 10 0.36731
2001 avg_wt_age 1 1 11 0.405973
2001 avg_wt_age 1 1 12 0.400011
2001 avg_wt_age 1 1 13 0.506737
2001 avg_wt_age 1 1 14 0.522096
2001 avg_wt_age 1 1 15 0.546904
2001 avg_wt_age 1 1 16 0.557433
2001 avg_wt_age 1 1 17 0.571311
2001 avg_wt_age 1 1 18 0.637651
2001 avg_wt_age 1 1 19 0.686443
2001 avg_wt_age 1 1 20 0.799847
2001 N 1 2 1 0
2001 N 1 2 2 0
2001 N 1 2 3 0
2001 N 1 2 4 0
2001 N 1 2 5 859.567
2001 N 1 2 6 860.941
2001 N 1 2 7 1559.86
2001 N 1 2 8 2617.13
2001 N 1 2 9 2316.67
2001 N 1 2 10 5223.53
2001 N 1 2 11 9774.43
2001 N 1 2 12 3493.33
2001 N 1 2 13 3519.03
2001 N 1 2 14 4368.65
2001 N 1 2 15 1957.2
2001 N 1 2 16 591.089
2001 N 1 2 17 201.184
