year type stratum sex age value 
2005 avg_wt_age 1 2 20 0.454166
2005 p 1 1 1 0
2005 p 1 1 2 0
2005 p 1 1 3 0.00150941
2005 p 1 1 4 0.00883943
2005 p 1 1 5 0.01342
2005 p 1 1 6 0.0111579
2005 p 1 1 7 0.0223065
2005 p 1 1 8 0.0103245
2005 p 1 1 9 0.0306111
2005 p 1 1 10 0.0355959
2005 p 1 1 11 0.027489
2005 p 1 1 12 0.0392049
2005 p 1 1 13 0.0334825
2005 p 1 1 14 0.0477022
2005 p 1 1 15 0.0818133
2005 p 1 1 16 0.0392203
2005 p 1 1 17 0.0428787
2005 p 1 1 18 0.0500186
2005 p 1 1 19 0.0238829
2005 p 1 1 20 0.033757
2005 p 1 2 1 0
2005 p 1 2 2 0
2005 p 1 2 3 0.00514976
2005 p 1 2 4 0.0185914
2005 p 1 2 5 0.0380687
2005 p 1 2 6 0.0253577
2005 p 1 2 7 0.041184
2005 p 1 2 8 0.0185926
2005 p 1 2 9 0.0337001
2005 p 1 2 10 0.0648689
2005 p 1 2 11 0.0288876
2005 p 1 2 12 0.0324344
2005 p 1 2 13 0.0191999
2005 p 1 2 14 0.0292016
2005 p 1 2 15 0.0268742
2005 p 1 2 16 0.0193526
2005 p 1 2 17 0.00920922
2005 p 1 2 18 0.0232458
2005 p 1 2 19 0.00629351
2005 p 1 2 20 0.00657386
2005 N  1 99 1 0
2005 N  1 99 2 0
2005 N  1 99 3 615.603
2005 N  1 99 4 2535.83
2005 N  1 99 5 4759.84
2005 N  1 99 6 3375.67
2005 N  1 99 7 5869.34
2005 N  1 99 8 2673.23
2005 N  1 99 9 5945.2
2005 N  1 99 10 9287.42
2005 N  1 99 11 5211.71
2005 N  1 99 12 6622.65
2005 N  1 99 13 4870.19
2005 N  1 99 14 7109.33
2005 N  1 99 15 10047.6
2005 N  1 99 16 5414.74
2005 N  1 99 17 4815.24
2005 N  1 99 18 6772.89
2005 N  1 99 19 2789.64
2005 N  1 99 20 3728.37
2005 a  1 99 1 0
2005 a  1 99 2 0
2005 a  1 99 3 0.0596667
2005 a  1 99 4 0.105161
2005 a  1 99 5 0.173109
2005 a  1 99 6 0.21069
2005 a  1 99 7 0.250207
2005 a  1 99 8 0.305996
2005 a  1 99 9 0.3389
2005 a  1 99 10 0.340476
2005 a  1 99 11 0.367947
2005 a  1 99 12 0.414802
2005 a  1 99 13 0.419695
2005 a  1 99 14 0.432936
2005 a  1 99 15 0.503593
2005 a  1 99 16 0.461183
2005 a  1 99 17 0.532479
2005 a  1 99 18 0.521502
2005 a  1 99 19 0.529769
2005 a  1 99 20 0.614349
2005 N 99 1 1 0
2005 N 99 1 2 0
2005 N 99 1 3 139.537
2005 N 99 1 4 817.156
2005 N 99 1 5 1240.6
2005 N 99 1 6 1031.49
2005 N 99 1 7 2062.11
2005 N 99 1 8 954.447
2005 N 99 1 9 2829.82
2005 N 99 1 10 3290.65
2005 N 99 1 11 2541.21
2005 N 99 1 12 3624.27
2005 N 99 1 13 3095.27
2005 N 99 1 14 4409.81
2005 N 99 1 15 7563.19
2005 N 99 1 16 3625.7
2005 N 99 1 17 3963.9
2005 N 99 1 18 4623.94
2005 N 99 1 19 2207.84
2005 N 99 1 20 3120.65
2005 a 99 1 1 0
2005 a 99 1 2 0
2005 a 99 1 3 0.0602941
2005 a 99 1 4 0.130036
2005 a 99 1 5 0.167286
2005 a 99 1 6 0.246463
2005 a 99 1 7 0.267171
2005 a 99 1 8 0.364037
2005 a 99 1 9 0.42053
2005 a 99 1 10 0.451178
2005 a 99 1 11 0.442966
2005 a 99 1 12 0.520519
2005 a 99 1 13 0.496626
2005 a 99 1 14 0.504226
2005 a 99 1 15 0.555686
2005 a 99 1 16 0.518683
2005 a 99 1 17 0.56512
2005 a 99 1 18 0.593589
2005 a 99 1 19 0.584794
2005 a 99 1 20 0.645543
2005 N 99 2 1 0
2005 N 99 2 2 0
2005 N 99 2 3 476.066
2005 N 99 2 4 1718.67
2005 N 99 2 5 3519.24
2005 N 99 2 6 2344.18
2005 N 99 2 7 3807.23
2005 N 99 2 8 1718.78
2005 N 99 2 9 3115.38
2005 N 99 2 10 5996.77
2005 N 99 2 11 2670.5
2005 N 99 2 12 2998.38
2005 N 99 2 13 1774.92
2005 N 99 2 14 2699.52
2005 N 99 2 15 2484.37
2005 N 99 2 16 1789.04
2005 N 99 2 17 851.341
2005 N 99 2 18 2148.95
2005 N 99 2 19 581.8
2005 N 99 2 20 607.716
2005 a 99 2 1 0
2005 a 99 2 2 0
2005 a 99 2 3 0.0594828
2005 a 99 2 4 0.0933339
2005 a 99 2 5 0.175162
2005 a 99 2 6 0.194949
2005 a 99 2 7 0.241019
2005 a 99 2 8 0.273766
2005 a 99 2 9 0.264753
2005 a 99 2 10 0.279729
2005 a 99 2 11 0.296559
2005 a 99 2 12 0.287016
2005 a 99 2 13 0.285535
2005 a 99 2 14 0.31648
2005 a 99 2 15 0.345005
2005 a 99 2 16 0.344652
2005 a 99 2 17 0.380499
2005 a 99 2 18 0.36639
2005 a 99 2 19 0.320962
2005 a 99 2 20 0.454166
2005 N 99 99 1 0
2005 N 99 99 2 0
2005 N 99 99 3 615.603
2005 N 99 99 4 2535.83
2005 N 99 99 5 4759.84
2005 N 99 99 6 3375.67
2005 N 99 99 7 5869.34
2005 N 99 99 8 2673.23
2005 N 99 99 9 5945.2
2005 N 99 99 10 9287.42
2005 N 99 99 11 5211.71
2005 N 99 99 12 6622.65
2005 N 99 99 13 4870.19
2005 N 99 99 14 7109.33
2005 N 99 99 15 10047.6
2005 N 99 99 16 5414.74
2005 N 99 99 17 4815.24
2005 N 99 99 18 6772.89
2005 N 99 99 19 2789.64
2005 N 99 99 20 3728.37
2005 a 99 99 1 0
2005 a 99 99 2 0
2005 a 99 99 3 0.0596667
2005 a 99 99 4 0.105161
2005 a 99 99 5 0.173109
2005 a 99 99 6 0.21069
2005 a 99 99 7 0.250207
2005 a 99 99 8 0.305996
2005 a 99 99 9 0.3389
2005 a 99 99 10 0.340476
2005 a 99 99 11 0.367947
2005 a 99 99 12 0.414802
2005 a 99 99 13 0.419695
2005 a 99 99 14 0.432936
2005 a 99 99 15 0.503593
2005 a 99 99 16 0.461183
2005 a 99 99 17 0.532479
2005 a 99 99 18 0.521502
2005 a 99 99 19 0.529769
2005 a 99 99 20 0.614349
