year type stratum sex age value 
1998 N 1 1 1 0
1998 N 1 1 2 0
1998 N 1 1 3 0
1998 N 1 1 4 0
1998 N 1 1 5 100.367
1998 N 1 1 6 189.591
1998 N 1 1 7 828.129
1998 N 1 1 8 1939.29
1998 N 1 1 9 1304.13
1998 N 1 1 10 2451.53
1998 N 1 1 11 10668.5
1998 N 1 1 12 7011.85
1998 N 1 1 13 4536.54
1998 N 1 1 14 4383.82
1998 N 1 1 15 1271.69
1998 N 1 1 16 716.337
1998 N 1 1 17 1199.23
1998 N 1 1 18 609.583
1998 N 1 1 19 107.101
1998 N 1 1 20 352.493
1998 Biomass 1 1 1 0
1998 Biomass 1 1 2 0
1998 Biomass 1 1 3 0
1998 Biomass 1 1 4 0
1998 Biomass 1 1 5 11.7992
1998 Biomass 1 1 6 32.3856
1998 Biomass 1 1 7 149.519
1998 Biomass 1 1 8 451.191
1998 Biomass 1 1 9 362.289
1998 Biomass 1 1 10 930.482
1998 Biomass 1 1 11 4449.76
1998 Biomass 1 1 12 3430.56
1998 Biomass 1 1 13 2440.12
1998 Biomass 1 1 14 2580.97
1998 Biomass 1 1 15 709.625
1998 Biomass 1 1 16 508.539
1998 Biomass 1 1 17 908.946
1998 Biomass 1 1 18 506.869
1998 Biomass 1 1 19 94.0291
1998 Biomass 1 1 20 321.887
1998 N_Kimura   1 1 1 0
1998 N_Kimura   1 1 2 0
1998 N_Kimura   1 1 3 0
1998 N_Kimura   1 1 4 0
1998 N_Kimura   1 1 5 70.5158
1998 N_Kimura   1 1 6 133.203
1998 N_Kimura   1 1 7 581.826
1998 N_Kimura   1 1 8 1362.51
1998 N_Kimura   1 1 9 916.251
1998 N_Kimura   1 1 10 1722.4
1998 N_Kimura   1 1 11 7495.43
1998 N_Kimura   1 1 12 4926.38
1998 N_Kimura   1 1 13 3187.28
1998 N_Kimura   1 1 14 3079.98
1998 N_Kimura   1 1 15 893.461
1998 N_Kimura   1 1 16 503.283
1998 N_Kimura   1 1 17 842.554
1998 N_Kimura   1 1 18 428.28
1998 N_Kimura   1 1 19 75.2471
1998 N_Kimura   1 1 20 247.654
1998 avg_wt_age 1 1 1 0
1998 avg_wt_age 1 1 2 0
1998 avg_wt_age 1 1 3 0
1998 avg_wt_age 1 1 4 0
1998 avg_wt_age 1 1 5 0.11756
1998 avg_wt_age 1 1 6 0.170818
1998 avg_wt_age 1 1 7 0.18055
1998 avg_wt_age 1 1 8 0.232657
1998 avg_wt_age 1 1 9 0.277802
1998 avg_wt_age 1 1 10 0.379551
1998 avg_wt_age 1 1 11 0.417095
1998 avg_wt_age 1 1 12 0.489252
1998 avg_wt_age 1 1 13 0.537881
1998 avg_wt_age 1 1 14 0.588749
1998 avg_wt_age 1 1 15 0.558019
1998 avg_wt_age 1 1 16 0.709915
1998 avg_wt_age 1 1 17 0.757942
1998 avg_wt_age 1 1 18 0.831501
1998 avg_wt_age 1 1 19 0.877946
1998 avg_wt_age 1 1 20 0.913173
1998 N 1 2 1 0
1998 N 1 2 2 0
1998 N 1 2 3 0
1998 N 1 2 4 0
1998 N 1 2 5 393.71
1998 N 1 2 6 194.603
1998 N 1 2 7 554.359
1998 N 1 2 8 3476.24
1998 N 1 2 9 3344.59
1998 N 1 2 10 8286.47
1998 N 1 2 11 22444.6
1998 N 1 2 12 9619.9
1998 N 1 2 13 2829.86
1998 N 1 2 14 2943.29
1998 N 1 2 15 1695.36
1998 N 1 2 16 599.992
1998 N 1 2 17 1167.01
1998 N 1 2 18 995.804
1998 N 1 2 19 13.8995
1998 N 1 2 20 48.8843
1998 Biomass 1 2 1 0
1998 Biomass 1 2 2 0
1998 Biomass 1 2 3 0
1998 Biomass 1 2 4 0
1998 Biomass 1 2 5 45.1409
1998 Biomass 1 2 6 32.833
1998 Biomass 1 2 7 90.0753
1998 Biomass 1 2 8 691.609
1998 Biomass 1 2 9 749.268
1998 Biomass 1 2 10 1920.31
1998 Biomass 1 2 11 5462.5
1998 Biomass 1 2 12 2574.02
1998 Biomass 1 2 13 901.697
1998 Biomass 1 2 14 1007.28
1998 Biomass 1 2 15 581.783
1998 Biomass 1 2 16 234.717
1998 Biomass 1 2 17 534.623
1998 Biomass 1 2 18 435.862
1998 Biomass 1 2 19 11.2078
1998 Biomass 1 2 20 40.957
1998 N_Kimura   1 2 1 0
1998 N_Kimura   1 2 2 0
1998 N_Kimura   1 2 3 0
1998 N_Kimura   1 2 4 0
1998 N_Kimura   1 2 5 520.077
1998 N_Kimura   1 2 6 257.064
1998 N_Kimura   1 2 7 732.288
1998 N_Kimura   1 2 8 4591.99
1998 N_Kimura   1 2 9 4418.08
