year type stratum sex age value 
1994 N  1 99 7 18550.5
1994 N  1 99 8 37976.4
1994 N  1 99 9 23396.4
1994 N  1 99 10 27344.8
1994 N  1 99 11 30407.7
1994 N  1 99 12 7065.04
1994 N  1 99 13 10686.8
1994 N  1 99 14 6736.89
1994 N  1 99 15 3169.22
1994 N  1 99 16 2647.06
1994 N  1 99 17 513.692
1994 N  1 99 18 148.957
1994 N  1 99 19 1894.89
1994 N  1 99 20 565.88
1994 a  1 99 1 0
1994 a  1 99 2 0
1994 a  1 99 3 0
1994 a  1 99 4 0.0699095
1994 a  1 99 5 0
1994 a  1 99 6 0.120273
1994 a  1 99 7 0.149036
1994 a  1 99 8 0.231744
1994 a  1 99 9 0.288888
1994 a  1 99 10 0.363921
1994 a  1 99 11 0.380516
1994 a  1 99 12 0.459001
1994 a  1 99 13 0.531265
1994 a  1 99 14 0.598795
1994 a  1 99 15 0.679555
1994 a  1 99 16 0.580579
1994 a  1 99 17 0.963917
1994 a  1 99 18 1.5
1994 a  1 99 19 0.685613
1994 a  1 99 20 0.873281
1994 N 99 1 1 0
1994 N 99 1 2 0
1994 N 99 1 3 0
1994 N 99 1 4 69.7247
1994 N 99 1 5 0
1994 N 99 1 6 300.028
1994 N 99 1 7 4549.96
1994 N 99 1 8 7497.25
1994 N 99 1 9 9743.28
1994 N 99 1 10 12111.4
1994 N 99 1 11 10565.5
1994 N 99 1 12 3496.69
1994 N 99 1 13 5440.09
1994 N 99 1 14 4462.07
1994 N 99 1 15 1566.22
1994 N 99 1 16 1340.11
1994 N 99 1 17 473.442
1994 N 99 1 18 139.449
1994 N 99 1 19 864.164
1994 N 99 1 20 538.624
1994 a 99 1 1 0
1994 a 99 1 2 0
1994 a 99 1 3 0
1994 a 99 1 4 0.075
1994 a 99 1 5 0
1994 a 99 1 6 0.1
1994 a 99 1 7 0.164906
1994 a 99 1 8 0.27015
1994 a 99 1 9 0.371427
1994 a 99 1 10 0.473423
1994 a 99 1 11 0.569531
1994 a 99 1 12 0.59256
1994 a 99 1 13 0.663439
1994 a 99 1 14 0.670775
1994 a 99 1 15 0.908348
1994 a 99 1 16 0.788871
1994 a 99 1 17 0.959146
1994 a 99 1 18 1.5
1994 a 99 1 19 1.02493
1994 a 99 1 20 0.863803
1994 N 99 2 1 0
1994 N 99 2 2 0
1994 N 99 2 3 0
1994 N 99 2 4 630.692
1994 N 99 2 5 0
1994 N 99 2 6 1744.39
1994 N 99 2 7 14000.5
1994 N 99 2 8 30479.2
1994 N 99 2 9 13653.2
1994 N 99 2 10 15233.4
1994 N 99 2 11 19842.2
1994 N 99 2 12 3568.36
1994 N 99 2 13 5246.75
1994 N 99 2 14 2274.82
1994 N 99 2 15 1603
1994 N 99 2 16 1306.95
1994 N 99 2 17 40.2502
1994 N 99 2 18 9.50792
1994 N 99 2 19 1030.73
1994 N 99 2 20 27.256
1994 a 99 2 1 0
1994 a 99 2 2 0
1994 a 99 2 3 0
1994 a 99 2 4 0.0693467
1994 a 99 2 5 0
1994 a 99 2 6 0.12376
1994 a 99 2 7 0.143878
1994 a 99 2 8 0.222297
1994 a 99 2 9 0.229986
1994 a 99 2 10 0.276861
1994 a 99 2 11 0.279871
1994 a 99 2 12 0.328125
1994 a 99 2 13 0.39422
1994 a 99 2 14 0.457605
1994 a 99 2 15 0.456012
1994 a 99 2 16 0.367003
1994 a 99 2 17 1.02004
1994 a 99 2 18 1.5
1994 a 99 2 19 0.40113
1994 a 99 2 20 1.06058
1994 N 99 99 1 0
1994 N 99 99 2 0
1994 N 99 99 3 0
1994 N 99 99 4 700.417
1994 N 99 99 5 0
1994 N 99 99 6 2044.42
1994 N 99 99 7 18550.5
1994 N 99 99 8 37976.4
1994 N 99 99 9 23396.4
1994 N 99 99 10 27344.8
1994 N 99 99 11 30407.7
1994 N 99 99 12 7065.04
1994 N 99 99 13 10686.8
1994 N 99 99 14 6736.89
1994 N 99 99 15 3169.22
1994 N 99 99 16 2647.06
1994 N 99 99 17 513.692
1994 N 99 99 18 148.957
1994 N 99 99 19 1894.89
1994 N 99 99 20 565.88
1994 a 99 99 1 0
1994 a 99 99 2 0
1994 a 99 99 3 0
1994 a 99 99 4 0.0699095
1994 a 99 99 5 0
1994 a 99 99 6 0.120273
1994 a 99 99 7 0.149036
1994 a 99 99 8 0.231744
1994 a 99 99 9 0.288888
1994 a 99 99 10 0.363921
1994 a 99 99 11 0.380516
1994 a 99 99 12 0.459001
1994 a 99 99 13 0.531265
1994 a 99 99 14 0.598795
1994 a 99 99 15 0.679555
1994 a 99 99 16 0.580579
1994 a 99 99 17 0.963917
1994 a 99 99 18 1.5
1994 a 99 99 19 0.685613
1994 a 99 99 20 0.873281
