year type stratum sex age value 
1999 N 1 1 1 0
1999 N 1 1 2 0
1999 N 1 1 3 0
1999 N 1 1 4 0
1999 N 1 1 5 515.717
1999 N 1 1 6 945.778
1999 N 1 1 7 1427.42
1999 N 1 1 8 848.325
1999 N 1 1 9 3519.6
1999 N 1 1 10 2415.95
1999 N 1 1 11 4690.83
1999 N 1 1 12 22026.9
1999 N 1 1 13 8277.09
1999 N 1 1 14 5706.81
1999 N 1 1 15 3850.41
1999 N 1 1 16 980.156
1999 N 1 1 17 599.538
1999 N 1 1 18 432.604
1999 N 1 1 19 99.477
1999 N 1 1 20 584.179
1999 Biomass 1 1 1 0
1999 Biomass 1 1 2 0
1999 Biomass 1 1 3 0
1999 Biomass 1 1 4 0
1999 Biomass 1 1 5 153.063
1999 Biomass 1 1 6 178.26
1999 Biomass 1 1 7 342.969
1999 Biomass 1 1 8 239.454
1999 Biomass 1 1 9 937.762
1999 Biomass 1 1 10 861.674
1999 Biomass 1 1 11 2036.4
1999 Biomass 1 1 12 9796.27
1999 Biomass 1 1 13 3943.28
1999 Biomass 1 1 14 2930.82
1999 Biomass 1 1 15 2177.75
1999 Biomass 1 1 16 609.244
1999 Biomass 1 1 17 379.623
1999 Biomass 1 1 18 261.076
1999 Biomass 1 1 19 89.5293
1999 Biomass 1 1 20 438.835
1999 N_Kimura   1 1 1 0
1999 N_Kimura   1 1 2 0
1999 N_Kimura   1 1 3 0
1999 N_Kimura   1 1 4 0
1999 N_Kimura   1 1 5 379.667
1999 N_Kimura   1 1 6 696.274
1999 N_Kimura   1 1 7 1050.86
1999 N_Kimura   1 1 8 624.53
1999 N_Kimura   1 1 9 2591.1
1999 N_Kimura   1 1 10 1778.6
1999 N_Kimura   1 1 11 3453.35
1999 N_Kimura   1 1 12 16216
1999 N_Kimura   1 1 13 6093.52
1999 N_Kimura   1 1 14 4201.3
1999 N_Kimura   1 1 15 2834.64
1999 N_Kimura   1 1 16 721.582
1999 N_Kimura   1 1 17 441.375
1999 N_Kimura   1 1 18 318.479
1999 N_Kimura   1 1 19 73.2341
1999 N_Kimura   1 1 20 430.068
1999 avg_wt_age 1 1 1 0
1999 avg_wt_age 1 1 2 0
1999 avg_wt_age 1 1 3 0
1999 avg_wt_age 1 1 4 0
1999 avg_wt_age 1 1 5 0.296796
1999 avg_wt_age 1 1 6 0.18848
1999 avg_wt_age 1 1 7 0.240271
1999 avg_wt_age 1 1 8 0.282267
1999 avg_wt_age 1 1 9 0.26644
1999 avg_wt_age 1 1 10 0.356661
1999 avg_wt_age 1 1 11 0.434124
1999 avg_wt_age 1 1 12 0.444742
1999 avg_wt_age 1 1 13 0.476409
1999 avg_wt_age 1 1 14 0.513565
1999 avg_wt_age 1 1 15 0.565589
1999 avg_wt_age 1 1 16 0.621579
1999 avg_wt_age 1 1 17 0.633193
1999 avg_wt_age 1 1 18 0.603498
1999 avg_wt_age 1 1 19 0.9
1999 avg_wt_age 1 1 20 0.751199
1999 N 1 2 1 0
1999 N 1 2 2 0
1999 N 1 2 3 0
1999 N 1 2 4 0
1999 N 1 2 5 697.033
1999 N 1 2 6 758.802
1999 N 1 2 7 1612.83
1999 N 1 2 8 1062.99
1999 N 1 2 9 11741.8
1999 N 1 2 10 4339.7
1999 N 1 2 11 10248.9
1999 N 1 2 12 22181.5
1999 N 1 2 13 5809.66
1999 N 1 2 14 1827.52
1999 N 1 2 15 3022.43
1999 N 1 2 16 818.478
1999 N 1 2 17 53.5118
1999 N 1 2 18 13.6781
1999 N 1 2 19 12.4346
1999 N 1 2 20 55.9558
1999 Biomass 1 2 1 0
1999 Biomass 1 2 2 0
1999 Biomass 1 2 3 0
1999 Biomass 1 2 4 0
1999 Biomass 1 2 5 115.882
1999 Biomass 1 2 6 107.18
1999 Biomass 1 2 7 307.63
1999 Biomass 1 2 8 234.214
1999 Biomass 1 2 9 2194.95
1999 Biomass 1 2 10 855.023
1999 Biomass 1 2 11 2356.95
1999 Biomass 1 2 12 5438.83
1999 Biomass 1 2 13 1468.93
1999 Biomass 1 2 14 499.75
1999 Biomass 1 2 15 999.519
1999 Biomass 1 2 16 295.141
1999 Biomass 1 2 17 37.1695
1999 Biomass 1 2 18 10.0534
1999 Biomass 1 2 19 11.1912
1999 Biomass 1 2 20 43.2697
1999 N_Kimura   1 2 1 0
1999 N_Kimura   1 2 2 0
1999 N_Kimura   1 2 3 0
1999 N_Kimura   1 2 4 0
1999 N_Kimura   1 2 5 1012.14
1999 N_Kimura   1 2 6 1101.84
1999 N_Kimura   1 2 7 2341.94
1999 N_Kimura   1 2 8 1543.54
1999 N_Kimura   1 2 9 17049.9
1999 N_Kimura   1 2 10 6301.56
1999 N_Kimura   1 2 11 14882.1
1999 N_Kimura   1 2 12 32209.2
1999 N_Kimura   1 2 13 8436.05
1999 N_Kimura   1 2 14 2653.69
1999 N_Kimura   1 2 15 4388.79
1999 N_Kimura   1 2 16 1188.49
1999 N_Kimura   1 2 17 77.703
1999 N_Kimura   1 2 18 19.8616
1999 N_Kimura   1 2 19 18.056
1999 N_Kimura   1 2 20 81.2519
1999 avg_wt_age 1 2 1 0
1999 avg_wt_age 1 2 2 0
1999 avg_wt_age 1 2 3 0
1999 avg_wt_age 1 2 4 0
1999 avg_wt_age 1 2 5 0.16625
1999 avg_wt_age 1 2 6 0.141249
1999 avg_wt_age 1 2 7 0.190739
1999 avg_wt_age 1 2 8 0.220336
1999 avg_wt_age 1 2 9 0.186935
1999 avg_wt_age 1 2 10 0.197024
1999 avg_wt_age 1 2 11 0.229972
1999 avg_wt_age 1 2 12 0.245196
1999 avg_wt_age 1 2 13 0.252842
1999 avg_wt_age 1 2 14 0.273458
1999 avg_wt_age 1 2 15 0.3307
1999 avg_wt_age 1 2 16 0.360597
1999 avg_wt_age 1 2 17 0.694603
1999 avg_wt_age 1 2 18 0.735
1999 avg_wt_age 1 2 19 0.9
1999 avg_wt_age 1 2 20 0.773284
1999 p 1 1 1 0
1999 p 1 1 2 0
1999 p 1 1 3 0
1999 p 1 1 4 0
1999 p 1 1 5 0.00425587
1999 p 1 1 6 0.00780487
1999 p 1 1 7 0.0117796
1999 p 1 1 8 0.00700066
1999 p 1 1 9 0.0290449
1999 p 1 1 10 0.0199372
1999 p 1 1 11 0.0387103
1999 p 1 1 12 0.181773
1999 p 1 1 13 0.0683053
1999 p 1 1 14 0.0470945
1999 p 1 1 15 0.0317749
1999 p 1 1 16 0.00808857
1999 p 1 1 17 0.00494758
1999 p 1 1 18 0.00356999
1999 p 1 1 19 0.000820917
1999 p 1 1 20 0.00482083
1999 p 1 2 1 0
1999 p 1 2 2 0
1999 p 1 2 3 0
1999 p 1 2 4 0
1999 p 1 2 5 0.00575215
1999 p 1 2 6 0.00626188
1999 p 1 2 7 0.0133096
1999 p 1 2 8 0.00877213
1999 p 1 2 9 0.0968969
1999 p 1 2 10 0.0358126
1999 p 1 2 11 0.0845769
1999 p 1 2 12 0.183049
1999 p 1 2 13 0.0479432
1999 p 1 2 14 0.0150813
1999 p 1 2 15 0.0249421
1999 p 1 2 16 0.00675435
1999 p 1 2 17 0.000441597
1999 p 1 2 18 0.000112876
1999 p 1 2 19 0.000102615
1999 p 1 2 20 0.000461766
1999 N  1 99 1 0
1999 N  1 99 2 0
1999 N  1 99 3 0
1999 N  1 99 4 0
1999 N  1 99 5 1212.75
1999 N  1 99 6 1704.58
1999 N  1 99 7 3040.25
1999 N  1 99 8 1911.31
1999 N  1 99 9 15261.4
1999 N  1 99 10 6755.65
1999 N  1 99 11 14939.7
1999 N  1 99 12 44208.4
1999 N  1 99 13 14086.7
