year type stratum sex age value 
2007 N 1 1 1 0
2007 N 1 1 2 0
2007 N 1 1 3 0
2007 N 1 1 4 131.228
2007 N 1 1 5 748.181
2007 N 1 1 6 2941.62
2007 N 1 1 7 4778.11
2007 N 1 1 8 1944.26
2007 N 1 1 9 4129.83
2007 N 1 1 10 2802.19
2007 N 1 1 11 6171.34
2007 N 1 1 12 2703.26
2007 N 1 1 13 2576.07
2007 N 1 1 14 1539.66
2007 N 1 1 15 2285.33
2007 N 1 1 16 2315.93
2007 N 1 1 17 4952
2007 N 1 1 18 2535.89
2007 N 1 1 19 3203.9
2007 N 1 1 20 9515.26
2007 Biomass 1 1 1 0
2007 Biomass 1 1 2 0
2007 Biomass 1 1 3 0
2007 Biomass 1 1 4 15.7474
2007 Biomass 1 1 5 80.4641
2007 Biomass 1 1 6 514.591
2007 Biomass 1 1 7 1290.36
2007 Biomass 1 1 8 743.581
2007 Biomass 1 1 9 1587.44
2007 Biomass 1 1 10 1149.13
2007 Biomass 1 1 11 2767.34
2007 Biomass 1 1 12 1420.1
2007 Biomass 1 1 13 1340.47
2007 Biomass 1 1 14 714.672
2007 Biomass 1 1 15 1198.01
2007 Biomass 1 1 16 1252.16
2007 Biomass 1 1 17 2722.85
2007 Biomass 1 1 18 1508.06
2007 Biomass 1 1 19 1895.19
2007 Biomass 1 1 20 5807.33
2007 N_Kimura   1 1 1 0
2007 N_Kimura   1 1 2 0
2007 N_Kimura   1 1 3 0
2007 N_Kimura   1 1 4 102.944
2007 N_Kimura   1 1 5 586.924
2007 N_Kimura   1 1 6 2307.6
2007 N_Kimura   1 1 7 3748.27
2007 N_Kimura   1 1 8 1525.21
2007 N_Kimura   1 1 9 3239.72
2007 N_Kimura   1 1 10 2198.23
2007 N_Kimura   1 1 11 4841.21
2007 N_Kimura   1 1 12 2120.62
2007 N_Kimura   1 1 13 2020.84
2007 N_Kimura   1 1 14 1207.81
2007 N_Kimura   1 1 15 1792.77
2007 N_Kimura   1 1 16 1816.78
2007 N_Kimura   1 1 17 3884.68
2007 N_Kimura   1 1 18 1989.32
2007 N_Kimura   1 1 19 2513.36
2007 N_Kimura   1 1 20 7464.41
2007 avg_wt_age 1 1 1 0
2007 avg_wt_age 1 1 2 0
2007 avg_wt_age 1 1 3 0
2007 avg_wt_age 1 1 4 0.12
2007 avg_wt_age 1 1 5 0.107546
2007 avg_wt_age 1 1 6 0.174935
2007 avg_wt_age 1 1 7 0.270056
2007 avg_wt_age 1 1 8 0.38245
2007 avg_wt_age 1 1 9 0.384384
2007 avg_wt_age 1 1 10 0.410081
2007 avg_wt_age 1 1 11 0.448418
2007 avg_wt_age 1 1 12 0.525327
2007 avg_wt_age 1 1 13 0.520357
2007 avg_wt_age 1 1 14 0.464175
2007 avg_wt_age 1 1 15 0.524216
2007 avg_wt_age 1 1 16 0.540673
2007 avg_wt_age 1 1 17 0.54985
2007 avg_wt_age 1 1 18 0.594688
2007 avg_wt_age 1 1 19 0.591525
2007 avg_wt_age 1 1 20 0.610318
2007 N 1 2 1 0
2007 N 1 2 2 0
2007 N 1 2 3 0
2007 N 1 2 4 364.922
2007 N 1 2 5 3625.95
2007 N 1 2 6 4404.24
2007 N 1 2 7 3700.59
2007 N 1 2 8 3566.22
2007 N 1 2 9 3291.12
2007 N 1 2 10 2312.51
2007 N 1 2 11 2369.96
2007 N 1 2 12 1571.85
2007 N 1 2 13 2163.34
2007 N 1 2 14 1503.69
2007 N 1 2 15 616.007
2007 N 1 2 16 2326.77
2007 N 1 2 17 803.506
2007 N 1 2 18 632.149
2007 N 1 2 19 1099.21
2007 N 1 2 20 2614.77
2007 Biomass 1 2 1 0
2007 Biomass 1 2 2 0
2007 Biomass 1 2 3 0
2007 Biomass 1 2 4 31.9307
2007 Biomass 1 2 5 532.934
2007 Biomass 1 2 6 840.562
2007 Biomass 1 2 7 914.456
2007 Biomass 1 2 8 866.93
2007 Biomass 1 2 9 829.792
2007 Biomass 1 2 10 653.861
2007 Biomass 1 2 11 812.464
2007 Biomass 1 2 12 478.828
2007 Biomass 1 2 13 655.882
2007 Biomass 1 2 14 480.056
2007 Biomass 1 2 15 212.421
2007 Biomass 1 2 16 966.94
2007 Biomass 1 2 17 307.397
2007 Biomass 1 2 18 252.332
2007 Biomass 1 2 19 422.425
2007 Biomass 1 2 20 1017.71
2007 N_Kimura   1 2 1 0
2007 N_Kimura   1 2 2 0
2007 N_Kimura   1 2 3 0
2007 N_Kimura   1 2 4 502.18
2007 N_Kimura   1 2 5 4989.76
2007 N_Kimura   1 2 6 6060.8
2007 N_Kimura   1 2 7 5092.49
2007 N_Kimura   1 2 8 4907.58
2007 N_Kimura   1 2 9 4528.99
2007 N_Kimura   1 2 10 3182.31
2007 N_Kimura   1 2 11 3261.37
2007 N_Kimura   1 2 12 2163.07
2007 N_Kimura   1 2 13 2977.03
2007 N_Kimura   1 2 14 2069.27
2007 N_Kimura   1 2 15 847.704
2007 N_Kimura   1 2 16 3201.93
2007 N_Kimura   1 2 17 1105.73
2007 N_Kimura   1 2 18 869.918
2007 N_Kimura   1 2 19 1512.66
2007 N_Kimura   1 2 20 3598.25
2007 avg_wt_age 1 2 1 0
2007 avg_wt_age 1 2 2 0
2007 avg_wt_age 1 2 3 0
2007 avg_wt_age 1 2 4 0.0875
2007 avg_wt_age 1 2 5 0.146978
2007 avg_wt_age 1 2 6 0.190853
2007 avg_wt_age 1 2 7 0.247111
2007 avg_wt_age 1 2 8 0.243095
2007 avg_wt_age 1 2 9 0.252131
2007 avg_wt_age 1 2 10 0.282749
2007 avg_wt_age 1 2 11 0.342817
2007 avg_wt_age 1 2 12 0.304627
2007 avg_wt_age 1 2 13 0.303181
2007 avg_wt_age 1 2 14 0.319252
2007 avg_wt_age 1 2 15 0.344835
2007 avg_wt_age 1 2 16 0.415572
2007 avg_wt_age 1 2 17 0.38257
2007 avg_wt_age 1 2 18 0.399166
2007 avg_wt_age 1 2 19 0.384298
2007 avg_wt_age 1 2 20 0.389217
2007 p 1 1 1 0
2007 p 1 1 2 0
2007 p 1 1 3 0
2007 p 1 1 4 0.00142267
2007 p 1 1 5 0.00811116
2007 p 1 1 6 0.0318906
2007 p 1 1 7 0.0518004
2007 p 1 1 8 0.021078
2007 p 1 1 9 0.0447722
2007 p 1 1 10 0.0303791
2007 p 1 1 11 0.0669046
2007 p 1 1 12 0.0293065
2007 p 1 1 13 0.0279276
2007 p 1 1 14 0.0166917
2007 p 1 1 15 0.0247757
2007 p 1 1 16 0.0251075
2007 p 1 1 17 0.0536855
2007 p 1 1 18 0.027492
2007 p 1 1 19 0.0347341
2007 p 1 1 20 0.103157
2007 p 1 2 1 0
2007 p 1 2 2 0
2007 p 1 2 3 0
2007 p 1 2 4 0.00395619
2007 p 1 2 5 0.0393096
2007 p 1 2 6 0.0477472
2007 p 1 2 7 0.0401188
2007 p 1 2 8 0.0386621
2007 p 1 2 9 0.0356796
2007 p 1 2 10 0.0250704
2007 p 1 2 11 0.0256932
2007 p 1 2 12 0.0170407
2007 p 1 2 13 0.0234531
2007 p 1 2 14 0.0163018
2007 p 1 2 15 0.00667824
2007 p 1 2 16 0.0252249
2007 p 1 2 17 0.00871096
2007 p 1 2 18 0.00685325
2007 p 1 2 19 0.0119168
2007 p 1 2 20 0.0283472
2007 N  1 99 1 0
2007 N  1 99 2 0
2007 N  1 99 3 0
2007 N  1 99 4 496.151
2007 N  1 99 5 4374.13
2007 N  1 99 6 7345.86
2007 N  1 99 7 8478.7
2007 N  1 99 8 5510.48
2007 N  1 99 9 7420.95
2007 N  1 99 10 5114.7
2007 N  1 99 11 8541.3
2007 N  1 99 12 4275.11
2007 N  1 99 13 4739.4
2007 N  1 99 14 3043.35
2007 N  1 99 15 2901.34
2007 N  1 99 16 4642.7
2007 N  1 99 17 5755.51
2007 N  1 99 18 3168.04
2007 N  1 99 19 4303.11
2007 N  1 99 20 12130
2007 a  1 99 1 0
2007 a  1 99 2 0
2007 a  1 99 3 0
2007 a  1 99 4 0.096096
2007 a  1 99 5 0.140233
2007 a  1 99 6 0.184478
2007 a  1 99 7 0.260041
2007 a  1 99 8 0.292263
2007 a  1 99 9 0.325731
2007 a  1 99 10 0.35251
2007 a  1 99 11 0.419117
2007 a  1 99 12 0.444181
2007 a  1 99 13 0.421225
2007 a  1 99 14 0.39257
2007 a  1 99 15 0.48613
2007 a  1 99 16 0.477977
2007 a  1 99 17 0.526496
2007 a  1 99 18 0.555673
2007 a  1 99 19 0.53859
2007 a  1 99 20 0.562657
2007 N 99 1 1 0
2007 N 99 1 2 0
2007 N 99 1 3 0
2007 N 99 1 4 131.228
2007 N 99 1 5 748.181
2007 N 99 1 6 2941.62
2007 N 99 1 7 4778.11
2007 N 99 1 8 1944.26
2007 N 99 1 9 4129.83
2007 N 99 1 10 2802.19
2007 N 99 1 11 6171.34
2007 N 99 1 12 2703.26
2007 N 99 1 13 2576.07
2007 N 99 1 14 1539.66
2007 N 99 1 15 2285.33
2007 N 99 1 16 2315.93
2007 N 99 1 17 4952
2007 N 99 1 18 2535.89
2007 N 99 1 19 3203.9
2007 N 99 1 20 9515.26
2007 a 99 1 1 0
2007 a 99 1 2 0
2007 a 99 1 3 0
2007 a 99 1 4 0.12
2007 a 99 1 5 0.107546
2007 a 99 1 6 0.174935
2007 a 99 1 7 0.270056
2007 a 99 1 8 0.38245
2007 a 99 1 9 0.384384
2007 a 99 1 10 0.410081
2007 a 99 1 11 0.448418
2007 a 99 1 12 0.525327
2007 a 99 1 13 0.520357
2007 a 99 1 14 0.464175
2007 a 99 1 15 0.524216
2007 a 99 1 16 0.540673
2007 a 99 1 17 0.54985
2007 a 99 1 18 0.594688
2007 a 99 1 19 0.591525
2007 a 99 1 20 0.610318
2007 N 99 2 1 0
2007 N 99 2 2 0
2007 N 99 2 3 0
2007 N 99 2 4 364.922
2007 N 99 2 5 3625.95
2007 N 99 2 6 4404.24
2007 N 99 2 7 3700.59
2007 N 99 2 8 3566.22
2007 N 99 2 9 3291.12
2007 N 99 2 10 2312.51
2007 N 99 2 11 2369.96
2007 N 99 2 12 1571.85
2007 N 99 2 13 2163.34
2007 N 99 2 14 1503.69
2007 N 99 2 15 616.007
2007 N 99 2 16 2326.77
2007 N 99 2 17 803.506
2007 N 99 2 18 632.149
2007 N 99 2 19 1099.21
2007 N 99 2 20 2614.77
2007 a 99 2 1 0
2007 a 99 2 2 0
2007 a 99 2 3 0
2007 a 99 2 4 0.0875
2007 a 99 2 5 0.146978
2007 a 99 2 6 0.190853
2007 a 99 2 7 0.247111
2007 a 99 2 8 0.243095
2007 a 99 2 9 0.252131
2007 a 99 2 10 0.282749
2007 a 99 2 11 0.342817
2007 a 99 2 12 0.304627
2007 a 99 2 13 0.303181
2007 a 99 2 14 0.319252
2007 a 99 2 15 0.344835
2007 a 99 2 16 0.415572
2007 a 99 2 17 0.38257
2007 a 99 2 18 0.399166
2007 a 99 2 19 0.384298
2007 a 99 2 20 0.389217
2007 N 99 99 1 0
2007 N 99 99 2 0
2007 N 99 99 3 0
2007 N 99 99 4 496.151
2007 N 99 99 5 4374.13
2007 N 99 99 6 7345.86
2007 N 99 99 7 8478.7
2007 N 99 99 8 5510.48
2007 N 99 99 9 7420.95
2007 N 99 99 10 5114.7
2007 N 99 99 11 8541.3
2007 N 99 99 12 4275.11
2007 N 99 99 13 4739.4
2007 N 99 99 14 3043.35
2007 N 99 99 15 2901.34
2007 N 99 99 16 4642.7
2007 N 99 99 17 5755.51
2007 N 99 99 18 3168.04
2007 N 99 99 19 4303.11
2007 N 99 99 20 12130
2007 a 99 99 1 0
2007 a 99 99 2 0
2007 a 99 99 3 0
2007 a 99 99 4 0.096096
2007 a 99 99 5 0.140233
2007 a 99 99 6 0.184478
2007 a 99 99 7 0.260041
2007 a 99 99 8 0.292263
2007 a 99 99 9 0.325731
2007 a 99 99 10 0.35251
2007 a 99 99 11 0.419117
2007 a 99 99 12 0.444181
2007 a 99 99 13 0.421225
2007 a 99 99 14 0.39257
2007 a 99 99 15 0.48613
2007 a 99 99 16 0.477977
2007 a 99 99 17 0.526496
2007 a 99 99 18 0.555673
2007 a 99 99 19 0.53859
2007 a 99 99 20 0.562657
