year type stratum sex age value 
2002 N 1 1 1 0
2002 N 1 1 2 0
2002 N 1 1 3 0
2002 N 1 1 4 100.836
2002 N 1 1 5 0
2002 N 1 1 6 1180.58
2002 N 1 1 7 2060.38
2002 N 1 1 8 2045.89
2002 N 1 1 9 5091.1
2002 N 1 1 10 2301.82
2002 N 1 1 11 4835.58
2002 N 1 1 12 8844.64
2002 N 1 1 13 3839.43
2002 N 1 1 14 4761.08
2002 N 1 1 15 9779.37
2002 N 1 1 16 4642.99
2002 N 1 1 17 1892.91
2002 N 1 1 18 2627.78
2002 N 1 1 19 484.261
2002 N 1 1 20 174.26
2002 Biomass 1 1 1 0
2002 Biomass 1 1 2 0
2002 Biomass 1 1 3 0
2002 Biomass 1 1 4 14.9994
2002 Biomass 1 1 5 0
2002 Biomass 1 1 6 247.903
2002 Biomass 1 1 7 467.325
2002 Biomass 1 1 8 633.517
2002 Biomass 1 1 9 1786.29
2002 Biomass 1 1 10 750.973
2002 Biomass 1 1 11 2001.16
2002 Biomass 1 1 12 3763.41
2002 Biomass 1 1 13 1650.31
2002 Biomass 1 1 14 2389.92
2002 Biomass 1 1 15 5211.07
2002 Biomass 1 1 16 2457.55
2002 Biomass 1 1 17 1081.76
2002 Biomass 1 1 18 1548.78
2002 Biomass 1 1 19 340.604
2002 Biomass 1 1 20 150.181
2002 N_Kimura   1 1 1 0
2002 N_Kimura   1 1 2 0
2002 N_Kimura   1 1 3 0
2002 N_Kimura   1 1 4 76.8128
2002 N_Kimura   1 1 5 0
2002 N_Kimura   1 1 6 899.317
2002 N_Kimura   1 1 7 1569.52
2002 N_Kimura   1 1 8 1558.47
2002 N_Kimura   1 1 9 3878.2
2002 N_Kimura   1 1 10 1753.44
2002 N_Kimura   1 1 11 3683.55
2002 N_Kimura   1 1 12 6737.49
2002 N_Kimura   1 1 13 2924.72
2002 N_Kimura   1 1 14 3626.8
2002 N_Kimura   1 1 15 7449.53
2002 N_Kimura   1 1 16 3536.84
2002 N_Kimura   1 1 17 1441.94
2002 N_Kimura   1 1 18 2001.74
2002 N_Kimura   1 1 19 368.891
2002 N_Kimura   1 1 20 132.745
2002 avg_wt_age 1 1 1 0
2002 avg_wt_age 1 1 2 0
2002 avg_wt_age 1 1 3 0
2002 avg_wt_age 1 1 4 0.14875
2002 avg_wt_age 1 1 5 0
2002 avg_wt_age 1 1 6 0.209984
2002 avg_wt_age 1 1 7 0.226815
2002 avg_wt_age 1 1 8 0.309654
2002 avg_wt_age 1 1 9 0.350866
2002 avg_wt_age 1 1 10 0.326252
2002 avg_wt_age 1 1 11 0.41384
2002 avg_wt_age 1 1 12 0.425502
2002 avg_wt_age 1 1 13 0.429833
2002 avg_wt_age 1 1 14 0.50197
2002 avg_wt_age 1 1 15 0.532863
2002 avg_wt_age 1 1 16 0.529303
2002 avg_wt_age 1 1 17 0.57148
2002 avg_wt_age 1 1 18 0.589389
2002 avg_wt_age 1 1 19 0.703349
2002 avg_wt_age 1 1 20 0.861818
2002 N 1 2 1 0
2002 N 1 2 2 0
2002 N 1 2 3 0
2002 N 1 2 4 181.113
2002 N 1 2 5 552.15
2002 N 1 2 6 3301.92
2002 N 1 2 7 2043.07
2002 N 1 2 8 1843
2002 N 1 2 9 5975.24
2002 N 1 2 10 6506.55
2002 N 1 2 11 7688.88
2002 N 1 2 12 12154.4
2002 N 1 2 13 3879.45
2002 N 1 2 14 959.977
2002 N 1 2 15 7296.57
2002 N 1 2 16 2996.15
2002 N 1 2 17 622.133
2002 N 1 2 18 157.509
2002 N 1 2 19 28.0644
2002 N 1 2 20 23.4958
2002 Biomass 1 2 1 0
2002 Biomass 1 2 2 0
2002 Biomass 1 2 3 0
2002 Biomass 1 2 4 26.9406
2002 Biomass 1 2 5 94.4838
2002 Biomass 1 2 6 554.354
2002 Biomass 1 2 7 568.534
2002 Biomass 1 2 8 508.078
2002 Biomass 1 2 9 1527.95
2002 Biomass 1 2 10 2038.26
2002 Biomass 1 2 11 2017.39
2002 Biomass 1 2 12 3558.66
2002 Biomass 1 2 13 1232.9
2002 Biomass 1 2 14 307.528
2002 Biomass 1 2 15 2165.04
2002 Biomass 1 2 16 916.193
2002 Biomass 1 2 17 214.835
2002 Biomass 1 2 18 95.854
2002 Biomass 1 2 19 24.3442
2002 Biomass 1 2 20 16.9169
2002 N_Kimura   1 2 1 0
2002 N_Kimura   1 2 2 0
2002 N_Kimura   1 2 3 0
2002 N_Kimura   1 2 4 225.495
2002 N_Kimura   1 2 5 687.454
2002 N_Kimura   1 2 6 4111.05
2002 N_Kimura   1 2 7 2543.71
2002 N_Kimura   1 2 8 2294.62
2002 N_Kimura   1 2 9 7439.46
2002 N_Kimura   1 2 10 8100.96
2002 N_Kimura   1 2 11 9573.02
2002 N_Kimura   1 2 12 15132.8
2002 N_Kimura   1 2 13 4830.1
2002 N_Kimura   1 2 14 1195.22
2002 N_Kimura   1 2 15 9084.57
2002 N_Kimura   1 2 16 3730.35
2002 N_Kimura   1 2 17 774.585
2002 N_Kimura   1 2 18 196.106
2002 N_Kimura   1 2 19 34.9415
2002 N_Kimura   1 2 20 29.2533
2002 avg_wt_age 1 2 1 0
2002 avg_wt_age 1 2 2 0
2002 avg_wt_age 1 2 3 0
2002 avg_wt_age 1 2 4 0.14875
2002 avg_wt_age 1 2 5 0.17112
2002 avg_wt_age 1 2 6 0.167888
2002 avg_wt_age 1 2 7 0.278275
2002 avg_wt_age 1 2 8 0.27568
2002 avg_wt_age 1 2 9 0.255714
2002 avg_wt_age 1 2 10 0.313262
2002 avg_wt_age 1 2 11 0.262378
2002 avg_wt_age 1 2 12 0.292787
2002 avg_wt_age 1 2 13 0.317803
2002 avg_wt_age 1 2 14 0.32035
2002 avg_wt_age 1 2 15 0.296721
2002 avg_wt_age 1 2 16 0.30579
2002 avg_wt_age 1 2 17 0.34532
2002 avg_wt_age 1 2 18 0.608564
2002 avg_wt_age 1 2 19 0.867442
2002 avg_wt_age 1 2 20 0.72
2002 p 1 1 1 0
2002 p 1 1 2 0
2002 p 1 1 3 0
2002 p 1 1 4 0.000909476
2002 p 1 1 5 0
2002 p 1 1 6 0.0106481
2002 p 1 1 7 0.0185833
2002 p 1 1 8 0.0184526
2002 p 1 1 9 0.0459185
2002 p 1 1 10 0.0207609
2002 p 1 1 11 0.0436138
2002 p 1 1 12 0.079773
2002 p 1 1 13 0.0346292
2002 p 1 1 14 0.0429419
2002 p 1 1 15 0.0882037
2002 p 1 1 16 0.0418768
2002 p 1 1 17 0.0170728
2002 p 1 1 18 0.0237009
2002 p 1 1 19 0.00436772
2002 p 1 1 20 0.00157172
2002 p 1 2 1 0
2002 p 1 2 2 0
2002 p 1 2 3 0
2002 p 1 2 4 0.00163353
2002 p 1 2 5 0.00498004
2002 p 1 2 6 0.0297812
2002 p 1 2 7 0.0184272
2002 p 1 2 8 0.0166227
2002 p 1 2 9 0.0538929
2002 p 1 2 10 0.0586849
2002 p 1 2 11 0.0693488
2002 p 1 2 12 0.109625
2002 p 1 2 13 0.0349902
2002 p 1 2 14 0.00865838
2002 p 1 2 15 0.0658104
2002 p 1 2 16 0.0270233
2002 p 1 2 17 0.00561124
2002 p 1 2 18 0.00142063
2002 p 1 2 19 0.000253123
2002 p 1 2 20 0.000211917
