year type stratum sex age value 
2016 N 1 1 1 0
2016 N 1 1 2 16.0677
2016 N 1 1 3 0
2016 N 1 1 4 286.005
2016 N 1 1 5 31.4927
2016 N 1 1 6 808.445
2016 N 1 1 7 425.794
2016 N 1 1 8 0
2016 N 1 1 9 31.4927
2016 N 1 1 10 2692.73
2016 N 1 1 11 10460.6
2016 N 1 1 12 9560.46
2016 N 1 1 13 9256.23
2016 N 1 1 14 10087.4
2016 N 1 1 15 6329.82
2016 N 1 1 16 2193.3
2016 N 1 1 17 291.079
2016 N 1 1 18 1289.06
2016 N 1 1 19 439.033
2016 N 1 1 20 3003.51
2016 Biomass 1 1 1 0
2016 Biomass 1 1 2 0.964061
2016 Biomass 1 1 3 0
2016 Biomass 1 1 4 48.1066
2016 Biomass 1 1 5 9.08788
2016 Biomass 1 1 6 246.354
2016 Biomass 1 1 7 115.319
2016 Biomass 1 1 8 0
2016 Biomass 1 1 9 9.08788
2016 Biomass 1 1 10 1214.42
2016 Biomass 1 1 11 4911.75
2016 Biomass 1 1 12 4749.28
2016 Biomass 1 1 13 4768.13
2016 Biomass 1 1 14 5726.9
2016 Biomass 1 1 15 3670.49
2016 Biomass 1 1 16 1438.02
2016 Biomass 1 1 17 203.511
2016 Biomass 1 1 18 861.263
2016 Biomass 1 1 19 261.93
2016 Biomass 1 1 20 2027.37
2016 N_Kimura   1 1 1 0
2016 N_Kimura   1 1 2 12.918
2016 N_Kimura   1 1 3 0
2016 N_Kimura   1 1 4 229.941
2016 N_Kimura   1 1 5 25.3193
2016 N_Kimura   1 1 6 649.97
2016 N_Kimura   1 1 7 342.327
2016 N_Kimura   1 1 8 0
2016 N_Kimura   1 1 9 25.3193
2016 N_Kimura   1 1 10 2164.89
2016 N_Kimura   1 1 11 8410.1
2016 N_Kimura   1 1 12 7686.38
2016 N_Kimura   1 1 13 7441.78
2016 N_Kimura   1 1 14 8110.01
2016 N_Kimura   1 1 15 5089.02
2016 N_Kimura   1 1 16 1763.36
2016 N_Kimura   1 1 17 234.02
2016 N_Kimura   1 1 18 1036.37
2016 N_Kimura   1 1 19 352.972
2016 N_Kimura   1 1 20 2414.75
2016 avg_wt_age 1 1 1 0
2016 avg_wt_age 1 1 2 0.06
2016 avg_wt_age 1 1 3 0
2016 avg_wt_age 1 1 4 0.168202
2016 avg_wt_age 1 1 5 0.288571
2016 avg_wt_age 1 1 6 0.304726
2016 avg_wt_age 1 1 7 0.270833
2016 avg_wt_age 1 1 8 0
2016 avg_wt_age 1 1 9 0.288571
2016 avg_wt_age 1 1 10 0.451
2016 avg_wt_age 1 1 11 0.469546
2016 avg_wt_age 1 1 12 0.496762
2016 avg_wt_age 1 1 13 0.515127
2016 avg_wt_age 1 1 14 0.567729
2016 avg_wt_age 1 1 15 0.579873
2016 avg_wt_age 1 1 16 0.655643
2016 avg_wt_age 1 1 17 0.69916
2016 avg_wt_age 1 1 18 0.668132
2016 avg_wt_age 1 1 19 0.596606
2016 avg_wt_age 1 1 20 0.674998
2016 N 1 2 1 0
2016 N 1 2 2 0
2016 N 1 2 3 57.8437
2016 N 1 2 4 483.637
2016 N 1 2 5 755.221
2016 N 1 2 6 798.243
2016 N 1 2 7 482.03
2016 N 1 2 8 594.46
2016 N 1 2 9 1132.85
2016 N 1 2 10 3203.26
2016 N 1 2 11 8110.05
2016 N 1 2 12 7692.47
2016 N 1 2 13 6382.8
2016 N 1 2 14 4864.76
2016 N 1 2 15 5534.41
2016 N 1 2 16 1509.7
2016 N 1 2 17 416.365
2016 N 1 2 18 812.326
2016 N 1 2 19 442.517
2016 N 1 2 20 1777.63
2016 Biomass 1 2 1 0
2016 Biomass 1 2 2 0
2016 Biomass 1 2 3 2.89218
2016 Biomass 1 2 4 66.1145
2016 Biomass 1 2 5 171.46
2016 Biomass 1 2 6 160.287
2016 Biomass 1 2 7 93.1926
2016 Biomass 1 2 8 169.966
2016 Biomass 1 2 9 352.294
2016 Biomass 1 2 10 878.518
2016 Biomass 1 2 11 2428.65
2016 Biomass 1 2 12 2318.52
2016 Biomass 1 2 13 2091.12
2016 Biomass 1 2 14 1817.54
2016 Biomass 1 2 15 2018.07
