2 425 1 31 2
2 395 2 35 2
2 250 1 49 2
2 630 1 41 2
2 282 1 46 2
2 304 1 31 2
2 128 2 28 1
2 602 1 44 2
2 227 1 38 1
2 471 1 43 2
2 612 2 38 1
2 421 2 34 4
2 544 1 41 2
2 506 2 40 4
1 91 2 39 2
2 553 2 41 2
2 295 2 30 3
2 456 1 30 1
2 122 2 31 2
2 621 1 36 1
1 3 1 40 1
1 78 1 40 5
1 185 1 38 1
1 187 2 42 1
2 274 2 45 2
2 273 2 27 1
1 182 1 40 1
2 375 2 36 2
1 27 2 40 2
1 22 2 41 1
2 381 1 27 1
2 275 2 42 1
2 626 1 43 3
2 404 2 41 3
1 215 1 33 1
2 481 2 38 1
2 128 1 36 1
1 97 1 31 2
2 472 2 42 1
2 453 1 35 4
1 189 1 43 2
2 533 1 29 1
2 613 2 41 2
2 380 2 31 4
2 641 1 30 1
2 519 2 38 1
2 312 1 31 1
2 650 2 42 1
1 37 1 28 1
1 32 1 31 1
2 354 2 46 4
2 440 1 47 3
2 465 2 32 3
1 79 1 45 2
1 185 1 41 1
2 291 1 42 1
2 142 1 42 2
1 182 1 37 2
2 603 2 36 1
1 51 1 42 3
2 491 2 39 2
1 159 1 45 2
1 189 2 40 3
2 285 1 41 1
1 109 1 39 1
1 79 2 22 1
2 315 1 28 1
1 220 2 19 1
2 546 1 37 1
2 447 2 29 1
2 393 2 40 1
1 89 2 23 1
2 586 1 40 1
2 537 1 45 3
2 301 2 34 1
2 508 1 37 1
2 595 2 37 1
1 162 2 39 1
2 493 2 42 5
2 277 2 41 1
1 20 2 40 1
2 650 2 39 1
2 405 2 44 1
2 496 2 44 1
2 386 1 36 2
1 95 2 28 2
1 100 2 35 1
2 137 1 45 4
2 587 2 40 2
2 609 1 46 1
2 599 1 32 1
2 254 1 44 6
2 444 1 33 1
2 312 2 30 1
2 634 1 39 1
1 165 1 41 1
1 116 2 41 1
2 522 1 41 2
2 277 1 41 1
1 63 2 43 2
1 37 2 27 3
2 458 1 39 2
2 571 1 33 1
2 256 1 42 1
3 370 2 52 3
2 281 1 39 1
2 134 2 43 1
2 562 1 43 1
2 551 1 42 2
2 457 1 45 2
2 245 2 44 2
1 200 1 34 3
2 280 1 46 1
3 371 2 53 1
2 554 1 42 2
2 258 2 36 1
2 530 2 44 1
1 160 1 40 1
2 271 1 40 2
2 453 2 34 4
2 318 1 32 1
2 572 1 38 1
2 256 2 40 1
1 159 1 38 1
2 489 2 33 1
2 481 2 43 1
1 225 2 44 1
2 296 2 27 1
2 449 1 36 1
1 217 2 37 2
2 458 1 32 1
2 505 2 44 5
2 559 1 40 4
1 57 1 43 3
1 115 1 43 1
2 286 1 43 3
2 620 2 36 1
2 344 1 50 1
2 253 2 41 2
2 411 1 33 3
2 501 2 38 1
2 211 1 44 2
1 27 2 43 3
2 530 1 45 2
3 372 2 48 2
1 170 2 41 1
2 440 2 47 1
2 580 1 29 1
1 86 1 45 1
2 521 1 28 1
2 430 1 30 1
2 393 1 45 1
3 369 1 47 1
2 416 2 33 3
2 567 2 43 1
2 263 2 37 1
2 141 1 45 2
2 435 2 37 1
2 251 2 46 2
2 300 1 31 1
2 317 2 35 1
2 320 1 42 4
1 190 1 43 1
1 223 2 41 1
2 481 1 44 1
1 15 2 42 2
1 185 1 43 1
1 173 1 46 2
2 319 1 28 1
2 589 2 40 1
2 473 2 43 2
1 1 1 44 3
2 566 2 40 3
1 13 1 42 8
2 419 1 31 4
2 576 2 29 1
2 348 1 50 6
1 86 1 43 3
2 378 1 32 1
1 96 2 29 1
2 466 2 31 4
2 266 2 40 4
2 149 1 41 1
1 237 1 36 1
1 237 2 35 1
1 34 1 37 1
2 468 2 36 1
1 115 1 38 1
2 641 1 37 1
2 408 1 55 1
2 447 1 30 2
2 261 1 38 1
1 224 1 42 2
2 490 2 40 3
1 35 1 32 1
2 475 1 42 1
1 67 1 43 2
1 77 1 40 1
1 185 1 44 2
2 260 1 35 1
1 219 1 30 1
1 221 2 28 2
2 324 2 36 1
2 141 2 40 3
2 586 2 39 2
2 351 2 44 1
2 402 1 35 1
1 73 1 39 1
2 478 2 43 2
2 358 2 46 5
2 589 1 30 1
1 89 1 43 1
2 226 2 43 1
2 572 1 41 3
2 590 1 37 1
2 618 2 37 1
1 214 2 34 2
1 98 1 35 2
1 72 1 41 4
1 218 1 29 3
2 394 1 44 2
1 195 1 43 1
2 299 2 29 2
2 519 2 31 1
2 259 1 45 1
1 66 2 40 2
2 249 2 46 2
2 262 2 32 5
2 465 1 32 2
2 330 1 42 1
1 48 2 40 1
1 53 2 42 2
2 512 2 38 2
2 610 1 39 1
2 457 2 31 1
1 67 1 45 1
1 78 1 43 1
1 188 2 38 2
2 588 2 33 1
2 351 2 46 3
1 27 2 45 1
2 526 2 40 1
2 270 2 42 6
2 305 2 28 1
1 13 1 40 3
2 648 1 31 2
1 97 1 36 1
2 313 2 29 2
2 263 1 29 2
1 66 1 46 1
2 462 1 30 1
1 237 1 32 1
1 189 1 36 1
2 533 1 45 2
2 141 1 42 4
1 193 2 36 1
2 307 2 29 2
1 15 1 44 4
2 341 2 43 1
2 638 1 46 1
2 574 2 37 1
1 48 1 43 4
2 401 1 36 2
1 161 2 43 3
2 470 2 40 1
2 509 2 37 1
2 480 1 40 1
2 625 1 46 1
2 403 2 36 2
1 219 1 33 1
1 221 2 24 1
2 639 1 40 1
2 433 1 29 2
2 307 1 31 4
2 581 1 44 1
1 86 1 39 1
2 503 2 40 2
1 38 1 36 2
1 237 2 18 1
2 288 2 39 1
2 123 2 32 2
2 329 1 46 1
