2	1	1	25	1
2	1	1	26	1
2	1	1	27	1
2	1	1	28	2
2	1	1	29	2
2	1	1	32	1
2	1	2	21	1
2	1	2	23	1
2	1	2	27	1
2	1	2	28	1
2	1	2	29	2
2	1	2	31	1
2	1	2	32	2
2	1	2	35	1
2	1	2	36	1
2	1	2	37	1
2	2	1	36	6
2	2	1	30	1
2	2	1	29	1
2	2	1	41	1
2	2	1	32	1
2	2	1	39	1
2	2	1	33	1
2	2	2	35	2
2	2	2	39	1
2	2	2	36	2
2	2	2	34	1
2	2	2	38	1
2	2	2	25	1
2	3	1	32	2
2	3	1	26	1
2	3	1	28	1
2	3	1	29	2
2	3	1	33	2
2	3	1	34	2
2	3	2	20	1
2	3	2	30	1
2	3	2	31	2
2	3	2	32	2
2	3	2	33	2
2	3	2	34	1
2	3	2	36	1
2	4	1	30	1
2	4	1	27	1
2	4	1	28	1
2	4	1	29	1
2	4	1	34	2
2	4	1	33	1
2	4	1	35	3
2	4	1	36	2
2	4	1	38	2
2	4	2	29	1
2	4	2	31	2
2	4	2	32	2
2	4	2	33	1
2	4	2	34	1
2	4	2	35	2
2	4	2	36	1
2	5	1	27	2
2	5	1	28	1
2	5	1	30	1
2	5	1	31	2
2	5	1	32	1
2	5	1	33	4
2	5	1	35	2
2	5	2	29	2
2	5	2	30	2
2	5	2	31	1
2	5	2	32	1
2	5	2	35	2
2	6	1	27	1
2	6	1	28	1
2	6	1	31	4
2	6	1	32	1
2	6	1	33	1
2	6	1	34	1
2	6	1	35	1
2	6	2	27	1
2	6	2	28	1
2	6	2	32	1
2	6	2	34	1
2	6	2	35	2
2	6	2	33	1
2	6	2	36	1
2	7	1	27	1
2	7	1	28	1
2	7	1	30	1
2	7	1	32	1
2	7	1	33	2
2	7	1	34	3
2	7	1	35	1
2	7	2	28	1
2	7	2	29	4
2	7	2	31	1
2	7	2	33	1
2	7	2	34	2
2	7	2	35	1
2	8	1	29	1
2	8	1	25	1
2	8	1	27	1
2	8	1	28	1
2	8	1	31	3
2	8	1	32	1
2	8	1	33	1
2	8	1	35	1
2	8	2	25	1
2	8	2	27	1
2	8	2	29	2
2	8	2	30	1
2	8	2	32	1
2	8	2	33	2
2	8	2	34	2
2	8	2	35	3
2	8	2	31	2
2	9	1	31	3
2	9	1	25	1
2	9	1	27	1
2	9	1	29	1
2	9	1	32	1
2	9	1	34	3
2	9	1	35	1
2	9	1	37	1
2	9	2	27	2
2	9	2	29	1
2	9	2	30	1
2	9	2	32	4
2	9	2	33	1
2	10	1	26	1
2	10	1	27	1
2	10	1	30	2
2	10	1	32	3
2	10	1	33	1
2	10	1	35	2
2	10	1	37	1
2	10	2	23	1
2	10	2	27	1
2	10	2	30	2
2	10	2	35	1
2	11	1	37	1
2	11	1	21	1
2	11	1	26	1
2	11	1	33	1
2	11	2	27	1
2	11	2	28	1
2	11	2	30	1
2	11	2	31	1
2	11	2	32	1
2	11	2	33	3
2	11	2	34	1
2	11	2	36	1
2	11	2	37	1
2	12	1	24	2
2	12	1	25	1
2	12	1	27	1
2	12	1	28	1
2	12	1	29	1
2	12	1	32	2
2	12	1	33	1
2	12	1	34	1
2	12	2	26	1
2	12	2	29	1
2	12	2	30	1
2	12	2	31	1
2	12	2	34	1
2	12	2	40	1
2	13	1	29	1
2	13	2	31	1
2	14	1	27	1
2	14	1	29	2
2	14	1	31	1
2	14	1	36	3
2	14	2	26	1
2	14	2	27	1
2	14	2	28	3
2	14	2	30	2
2	14	2	32	1
2	14	2	34	2
2	15	1	36	2
2	15	1	32	2
2	15	1	34	3
2	15	1	35	3
2	15	1	37	2
2	15	1	38	1
2	15	1	39	1
2	15	2	32	1
2	15	2	34	1
2	15	2	35	1
2	15	2	36	1
2	15	2	37	1
2	15	2	39	1
2	16	1	26	3
2	16	1	30	2
2	16	2	27	3
2	16	2	28	3
2	16	2	29	2
2	16	2	25	1
2	16	1	27	1
2	16	1	29	1
2	16	1	31	1
2	16	1	32	1
2	16	1	33	1
2	16	2	30	1
2	16	2	31	1
2	16	2	34	1
2	17	1	32	1
2	17	1	26	1
2	17	1	27	1
2	17	1	31	1
2	17	2	26	2
2	17	2	27	1
2	17	2	28	4
2	17	2	29	1
2	17	2	30	1
2	17	2	31	1
2	17	2	32	2
2	17	2	33	1
2	17	2	34	1
1	18	2	44	1
1	18	2	45	1
1	18	2	46	2
1	18	2	47	2
1	18	2	58	2
1	18	1	42	1
1	18	1	43	1
1	18	1	44	2
1	18	1	45	2
1	18	2	43	1
1	19	1	35	1
1	19	1	36	1
1	19	1	37	1
1	19	1	39	1
1	19	1	41	1
1	19	1	42	1
1	19	2	38	1
1	19	2	39	1
1	19	2	41	3
1	19	2	42	2
1	19	2	43	2
1	19	2	44	1
1	19	2	45	2
1	19	2	46	1
1	20	1	29	1
1	20	1	30	1
1	20	1	32	1
1	20	2	39	2
1	20	2	40	1
1	20	2	41	2
1	20	2	42	2
1	20	2	43	1
1	20	2	44	6
1	21	1	42	3
1	21	1	39	2
1	21	1	40	1
1	21	1	41	2
1	21	2	37	2
1	21	2	38	1
1	21	2	39	1
1	21	2	40	3
1	21	2	42	2
1	21	2	43	1
1	21	2	46	1
1	22	1	40	1
