3	1	2	52	3
3	1	2	54	1
3	1	2	36	1
3	1	2	51	2
3	1	2	45	1
3	1	2	55	1
3	1	2	50	1
3	1	1	47	2
3	1	1	43	1
3	1	1	48	1
3	1	1	44	1
3	1	1	46	2
3	1	1	51	1
3	1	1	54	1
3	1	1	45	2
3	2	1	45	2
3	2	1	46	2
3	2	1	47	4
3	2	1	48	1
3	2	1	50	1
3	2	1	51	2
3	2	2	50	2
1	2	2	51	2
1	2	2	52	1
1	2	2	53	1
1	2	2	54	1
1	2	2	56	1
1	2	2	57	1
1	3	2	47	1
1	4	1	43	1
1	4	1	45	1
1	5	1	44	2
1	5	1	45	2
1	5	1	46	2
1	5	1	47	2
1	5	1	48	1
1	5	1	49	1
1	5	1	55	1
1	5	2	44	1
1	5	2	50	2
1	5	2	51	2
1	5	2	53	3
1	6	1	33	1
1	6	1	34	2
1	6	1	37	1
1	6	1	38	1
1	6	1	39	2
1	6	1	40	4
1	6	1	43	1
1	6	2	35	1
1	6	2	37	2
1	6	2	39	1
1	6	2	40	1
1	6	2	41	1
1	6	2	42	1
1	6	2	43	1
1	6	2	45	1
1	7	1	38	1
1	7	1	39	1
1	7	1	41	1
1	7	2	35	1
1	7	2	38	1
1	7	2	39	3
1	7	2	40	2
1	7	2	41	2
1	7	2	43	2
1	7	2	44	1
1	8	1	41	1
1	8	1	43	1
1	8	1	45	1
1	8	1	48	1
1	8	2	40	1
1	8	2	42	3
1	8	2	43	2
1	8	2	44	7
1	8	2	45	3
1	8	2	46	2
1	9	1	40	1
1	9	1	41	1
1	9	1	42	2
1	9	1	44	1
1	9	1	45	1
1	9	2	36	1
1	9	2	40	2
1	9	2	41	1
1	9	2	44	2
1	9	2	45	2
1	9	2	46	3
1	9	2	49	1
1	10	1	37	1
1	10	1	39	1
1	10	1	40	1
1	10	2	39	1
1	10	2	40	5
1	10	2	41	1
1	10	2	42	2
1	10	2	43	2
1	10	2	44	7
1	10	2	45	1
1	10	2	46	1
1	11	1	35	1
1	11	1	37	1
1	11	1	39	1
1	11	1	43	1
1	11	2	40	1
1	11	2	41	4
1	11	2	42	4
1	11	2	43	5
1	11	2	44	3
1	11	2	45	3
1	11	2	46	1
1	11	2	47	1
1	12	1	43	1
1	12	1	42	1
1	12	2	36	1
1	12	2	40	1
1	12	2	41	1
1	12	2	42	3
1	12	2	43	2
1	12	2	44	5
1	12	2	45	3
1	12	2	46	3
1	13	1	41	2
1	13	1	43	1
1	13	2	39	2
1	13	2	40	2
1	13	2	43	6
1	13	2	44	3
1	13	2	45	2
1	14	1	41	1
1	14	1	43	1
1	14	2	38	1
1	14	2	40	2
1	14	2	42	2
1	14	2	43	2
1	14	2	44	2
1	14	2	45	2
1	14	2	46	3
1	14	2	47	1
1	14	1	42	1
1	15	1	34	1
1	15	1	38	1
1	15	1	39	3
1	15	1	40	4
1	15	1	41	2
1	15	1	44	1
1	15	2	36	1
1	15	2	38	5
1	15	2	39	4
1	15	2	40	1
1	15	2	44	1
1	15	2	45	1
1	16	1	34	1
1	16	1	36	1
1	16	1	39	4
1	16	1	40	4
1	16	1	41	4
1	16	1	42	1
1	16	1	43	2
1	16	2	36	1
1	16	2	38	1
1	16	2	41	1
1	16	2	42	1
1	16	2	43	2
1	16	2	45	1
1	16	1	38	1
1	17	1	38	2
1	17	1	40	3
1	17	1	42	4
1	17	1	44	2
1	17	2	38	1
1	17	2	39	2
1	17	2	40	3
1	17	2	41	2
1	17	2	43	1
1	17	2	44	1
1	17	2	45	1
1	18	1	33	1
1	18	1	38	4
1	18	1	39	4
1	18	2	35	1
1	18	2	36	1
