2 542 70 6 29 1989 5131 17859 3 2 204 0.2 30 4 1 8596
2 542 70 6 29 1989 5131 17859 3 2 204 0.35 32 2 1 8596
2 542 70 6 29 1989 5131 17859 3 2 204 0.35 32 3 1 8596
2 542 70 6 29 1989 5131 17859 4 1 204 0.55 36 1 1 8596
2 542 50 6 30 1989 5131 17859 3 1 204 0.35 31 18 1 8597
2 542 50 6 30 1989 5131 17859 3 1 204 0.35 34 19 1 8597
2 542 50 6 30 1989 5131 17859 3 1 204 0.4 34 16 1 8597
2 542 50 6 30 1989 5131 17859 3 1 204 0.45 35 17 1 8597
2 542 50 6 30 1989 5131 17859 3 1 204 0.5 36 15 1 8597
2 542 50 6 30 1989 5131 17859 3 2 204 0.28 30 11 1 8597
2 542 50 6 30 1989 5131 17859 3 2 204 0.4 32 14 1 8597
2 542 50 6 30 1989 5131 17859 3 2 204 0.4 32 6 1 8597
2 542 50 6 30 1989 5131 17859 3 2 204 0.4 34 13 1 8597
2 542 50 6 30 1989 5131 17859 3 2 204 0.45 33 10 1 8597
2 542 50 6 30 1989 5131 17859 3 2 204 0.45 35 7 1 8597
2 542 50 6 30 1989 5131 17859 3 2 204 0.6 38 8 1 8597
2 542 50 6 30 1989 5131 17859 4 1 204 0.55 36 20 1 8597
2 542 50 6 30 1989 5131 17859 4 2 204 0.4 32 12 1 8597
2 542 50 6 30 1989 5131 17859 4 2 204 0.4 34 9 1 8597
2 542 50 6 30 1989 5131 17859 5 2 204 0.75 38 5 1 8597
2 542 75 7 1 1989 5133 17857 -8 1 204 0.5 36 34 1 8598
2 542 75 7 1 1989 5133 17857 3 1 204 0.3 32 40 1 8598
2 542 75 7 1 1989 5133 17857 3 1 204 0.35 31 36 1 8598
2 542 75 7 1 1989 5133 17857 3 1 204 0.4 32 31 1 8598
2 542 75 7 1 1989 5133 17857 3 1 204 0.4 34 38 1 8598
2 542 75 7 1 1989 5133 17857 3 1 204 0.45 33 39 1 8598
2 542 75 7 1 1989 5133 17857 3 1 204 0.5 34 37 1 8598
2 542 75 7 1 1989 5133 17857 3 1 204 0.5 36 32 1 8598
2 542 75 7 1 1989 5133 17857 3 2 204 0.3 31 23 1 8598
2 542 75 7 1 1989 5133 17857 3 2 204 0.4 35 24 1 8598
2 542 75 7 1 1989 5133 17857 3 2 204 0.5 35 21 1 8598
