3	1	1	45	2
3	1	1	49	1
3	1	2	45	1
3	1	2	47	1
3	1	2	50	3
3	1	2	51	2
3	1	2	52	3
3	1	2	53	2
3	1	2	55	1
3	2	2	54	2
3	2	2	56	1
3	2	1	42	1
3	2	1	43	1
3	2	1	47	1
3	2	1	48	1
3	2	1	49	1
3	2	1	50	2
3	2	2	49	2
3	2	2	50	3
3	2	2	51	5
3	2	2	52	2
3	2	2	53	5
3	3	1	38	1
3	3	1	40	1
3	3	1	41	1
3	3	1	43	1
3	3	1	44	1
3	3	1	45	2
3	3	1	47	1
3	3	1	50	1
3	3	1	53	1
3	3	2	38	1
3	3	2	39	1
3	3	2	44	1
3	3	2	51	1
3	3	2	53	2
3	3	2	55	1
3	4	1	42	1
3	4	1	43	1
3	4	1	44	5
3	4	1	45	1
3	4	1	46	1
3	4	2	42	1
3	4	2	43	3
3	4	2	45	1
3	4	2	46	2
3	5	2	38	1
3	5	2	43	2
3	5	1	28	1
3	5	1	31	1
3	5	1	32	2
3	5	1	35	5
3	5	1	36	2
3	5	2	29	1
3	5	2	30	2
3	5	2	31	1
3	5	2	33	2
3	5	2	34	2
3	5	2	35	3
3	5	2	36	1
3	6	1	36	2
3	6	1	37	2
3	6	1	38	1
3	6	1	39	1
3	6	1	41	1
3	6	1	43	2
3	6	2	34	1
3	6	2	36	1
3	6	2	37	2
3	6	2	38	2
3	6	2	40	1
3	6	2	41	2
3	6	2	42	2
3	6	2	43	3
3	6	2	44	2
3	6	2	47	1
3	7	1	28	2
3	7	1	30	2
3	7	1	31	1
3	7	1	32	2
3	7	1	34	2
3	7	1	37	1
3	7	1	38	1
3	7	2	25	1
3	7	2	26	1
3	7	2	28	1
3	7	2	32	4
3	7	2	34	1
3	7	2	35	4
3	7	2	36	1
3	7	2	38	1
3	8	1	30	1
3	8	1	32	1
3	8	1	33	1
3	8	1	35	3
3	8	1	36	2
3	8	1	37	2
3	8	1	39	1
3	8	2	28	1
3	8	2	32	1
3	8	2	33	1
3	8	2	34	1
3	8	2	35	1
3	8	2	36	3
3	8	2	37	1
3	8	2	38	1
3	8	2	41	1
3	8	2	44	1
3	9	1	37	1
3	9	1	38	1
3	9	1	41	2
3	9	1	42	1
3	9	1	44	1
3	9	2	41	5
3	9	2	42	2
3	9	2	43	5
3	9	2	44	3
3	9	2	45	2
3	10	1	30	1
3	10	1	35	2
3	10	1	38	1
3	10	1	40	1
3	10	1	43	2
3	10	1	44	1
3	10	2	36	2
3	10	2	37	1
3	10	2	38	1
3	10	2	43	5
3	10	2	44	3
3	11	1	40	1
3	11	1	41	1
3	11	1	42	1
3	11	1	43	2
3	11	1	44	1
3	11	2	42	4
3	11	2	43	6
3	11	2	44	2
3	11	2	45	2
3	11	2	46	1
3	12	1	36	3
3	12	1	40	1
3	12	1	41	1
3	12	1	42	1
3	12	1	45	1
3	12	2	39	3
3	12	2	41	4
3	12	2	42	2
3	12	2	43	1
3	13	1	34	2
3	13	1	35	1
3	13	1	36	1
3	13	1	38	1
3	13	1	41	2
3	13	1	42	2
3	13	2	34	1
3	13	2	41	1
3	13	2	42	2
3	13	2	43	4
3	13	2	44	2
3	13	2	45	1
3	14	1	32	1
3	14	1	37	1
3	14	1	40	1
3	14	2	33	1
3	14	2	36	1
3	14	2	41	2
3	14	2	42	6
3	14	2	43	7
3	14	2	44	2
3	14	2	45	1
3	15	1	36	2
3	15	1	37	1
3	15	1	39	1
3	15	1	40	1
3	15	2	38	1
3	15	2	39	1
3	15	2	41	1
3	15	2	42	1
3	15	2	43	1
3	15	2	44	4
3	16	1	36	3
3	16	1	38	1
3	16	1	41	1
3	16	2	38	1
3	16	2	39	2
3	16	2	40	2
3	16	2	42	1
3	16	2	43	4
3	16	2	44	2
3	16	2	45	1
3	17	1	33	1
3	17	1	34	1
3	17	1	36	1
3	17	1	37	2
3	17	2	31	1
3	17	2	36	2
3	17	2	37	2
3	17	2	38	2
3	17	2	39	3
3	17	2	40	2
3	17	2	41	2
3	17	1	39	1
3	18	1	36	1
3	18	1	37	2
3	18	1	38	1
3	18	1	39	1
3	18	1	40	1
3	18	1	42	1
3	18	1	44	1
3	18	2	35	1
3	18	2	37	1
3	18	2	41	1
3	18	2	42	1
3	18	2	43	5
3	18	2	44	3
3	18	2	45	4
3	18	2	46	1
3	19	1	29	1
3	19	1	35	1
3	19	1	36	1
3	19	1	40	1
3	19	2	29	1
3	19	2	30	1
3	19	2	31	1
3	19	2	34	1
3	19	2	35	3
3	19	2	36	2
3	19	2	37	1
3	19	2	38	1
3	19	2	40	1
3	19	2	41	1
3	19	2	43	2
3	19	2	45	3
3	20	1	36	1
3	20	1	37	1
3	20	1	38	1
3	20	2	36	1
3	20	2	41	1
3	20	2	42	5
3	20	2	43	4
3	20	2	45	2
3	21	1	38	2
3	21	1	39	2
3	21	1	40	1
3	21	1	43	1
3	21	2	36	2
3	21	2	37	1
3	21	2	38	1
3	21	2	39	1
3	21	2	40	1
3	21	2	43	5
3	21	2	44	2
3	21	2	45	3
3	22	1	35	1
3	22	1	36	2
3	22	1	37	1
3	22	1	39	2
3	22	1	40	1
3	22	2	33	1
3	22	2	36	1
3	22	2	37	1
3	22	2	38	1
3	22	2	39	1
3	22	2	42	3
3	22	2	43	5
3	22	2	44	1
3	22	2	45	1
3	22	2	46	1
3	23	1	35	1
3	23	1	37	1
3	23	1	39	1
3	23	1	40	1
3	23	1	41	1
3	23	2	36	2
3	23	2	37	1
3	23	2	39	2
3	23	2	40	1
3	23	2	42	1
3	23	2	43	4
3	23	2	44	3
3	23	2	45	1
3	23	2	46	1
3	24	1	36	2
3	24	1	37	1
3	24	1	45	1
3	24	2	35	1
3	24	2	36	2
3	24	2	41	3
3	24	2	42	4
3	24	2	43	6
3	24	2	44	4
3	24	2	45	1
3	25	1	36	1
3	25	1	37	4
3	25	1	38	1
3	25	1	39	1
3	25	2	35	1
3	25	2	38	1
3	25	2	40	1
3	25	2	41	2
3	25	2	42	3
3	25	2	43	2
3	25	2	44	5
3	25	2	45	2
3	25	2	48	1
3	26	1	30	2
3	26	1	32	1
3	26	1	34	1
3	26	1	35	1
3	26	1	36	1
3	26	1	39	1
3	26	1	41	1
3	26	2	30	1
3	26	2	31	1
3	26	2	32	1
3	26	2	33	3
3	26	2	34	2
3	26	2	37	1
3	26	2	38	4
3	26	2	39	2
3	27	1	37	1
3	27	1	40	1
3	27	2	37	1
3	27	2	38	1
3	27	2	39	2
3	27	2	41	3
3	27	2	43	7
3	27	2	44	1
3	27	2	45	2
3	27	2	46	1
3	28	1	36	1
3	28	1	37	4
3	28	1	40	1
3	28	2	37	2
3	28	2	40	1
3	28	2	41	1
3	28	2	42	2
3	28	2	43	4
3	28	2	44	6
3	28	2	46	1
3	29	1	35	1
3	29	1	40	1
3	29	1	43	1
3	29	2	41	2
3	29	2	42	5
3	29	2	43	4
3	29	2	44	6
3	29	2	45	4
3	30	1	36	1
3	30	1	37	1
3	30	1	39	1
3	30	1	42	2
3	30	1	43	2
3	30	2	36	1
3	30	2	38	2
3	30	2	40	1
3	30	2	41	3
3	30	2	42	2
3	30	2	43	7
3	30	2	44	4
3	30	2	45	1
3	31	1	36	3
3	31	1	37	1
3	31	1	38	1
3	31	1	40	1
3	31	1	41	1
3	31	1	43	3
3	31	1	44	1
3	31	2	34	1
3	31	2	35	1
3	31	2	37	1
3	31	2	40	1
3	31	2	42	4
3	31	2	43	3
3	31	2	45	1
3	32	1	36	2
3	32	1	38	1
3	32	2	35	2
3	32	2	37	1
3	32	2	39	2
3	32	2	40	4
3	32	2	41	1
3	32	2	42	4
3	32	2	43	6
3	32	2	44	2
3	32	2	45	1
3	33	1	34	1
3	33	1	35	4
3	33	1	36	1
3	33	1	37	2
3	33	1	38	1
3	33	1	42	1
3	33	2	35	1
3	33	2	36	3
3	33	2	37	1
3	33	2	38	1
3	33	2	40	1
3	33	2	42	4
3	33	2	43	2
3	33	2	44	2
3	34	1	35	1
3	34	1	36	3
3	34	1	37	1
3	34	1	38	1
3	34	1	39	2
3	34	1	40	1
3	34	1	41	3
3	34	2	31	1
3	34	2	34	1
3	34	2	35	1
3	34	2	36	4
3	34	2	37	1
3	34	2	38	1
3	34	2	39	1
3	34	2	40	1
3	35	1	30	1
3	35	1	32	1
3	35	1	33	1
3	35	1	34	1
3	35	1	35	3
3	35	1	36	1
3	35	1	37	1
3	35	2	31	1
3	35	2	34	3
3	35	2	35	2
3	35	2	36	1
3	35	2	37	1
3	35	2	38	1
3	35	2	39	1
3	35	2	41	1
3	36	1	32	1
3	36	1	33	3
3	36	1	34	3
3	36	1	35	3
3	36	1	36	1
3	36	1	37	1
3	36	1	38	1
3	36	1	39	1
3	36	1	40	1
3	36	1	41	1
3	36	2	32	1
3	36	2	33	1
3	36	2	35	2
3	36	2	36	2
3	36	2	37	3
3	36	2	38	1
3	37	1	30	1
3	37	1	31	2
3	37	1	34	2
3	37	1	36	3
3	37	1	37	2
3	37	1	38	3
3	37	1	40	1
3	37	2	33	1
3	37	2	35	1
3	37	2	36	1
3	37	2	37	3
3	37	2	38	1
3	37	2	40	3
3	38	1	34	2
3	38	1	35	3
3	38	1	36	2
3	38	1	40	2
3	38	2	29	1
3	38	2	33	1
3	38	2	34	2
3	38	2	35	5
3	38	2	36	2
3	38	2	37	1
3	38	2	39	2
3	38	2	41	1
3	39	1	30	1
3	39	1	32	2
3	39	1	33	2
3	39	1	34	1
3	39	1	35	4
3	39	1	36	1
3	39	1	38	1
3	39	1	42	1
3	39	2	33	1
3	39	2	34	3
3	39	2	35	2
3	39	2	36	1
3	39	2	39	1
3	39	2	40	1
3	40	1	34	2
3	40	1	35	3
3	40	1	36	1
3	40	1	37	1
3	40	1	39	3
3	40	1	40	1
3	40	2	30	2
3	40	2	34	3
3	40	2	35	3
3	40	2	36	1
3	40	2	38	1
3	40	2	39	1
3	40	2	40	1
3	41	1	34	2
3	41	1	35	2
3	41	1	39	2
3	41	1	41	2
3	41	2	33	1
3	41	2	35	4
3	41	2	36	5
3	41	2	39	2
3	41	2	42	1
3	41	2	43	2
3	41	2	44	1
3	42	1	33	2
3	42	1	34	2
3	42	1	35	2
3	42	1	36	2
3	42	1	41	1
3	42	1	37	1
3	42	2	30	1
3	42	2	32	1
3	42	2	34	2
3	42	2	35	2
3	42	2	36	3
3	42	2	41	1
3	42	2	42	1
3	43	1	29	1
3	43	1	33	2
3	43	1	34	2
3	43	1	35	3
3	43	1	36	2
3	43	1	37	1
3	43	1	38	4
3	43	1	43	1
3	43	2	31	1
3	43	2	34	1
3	43	2	36	1
3	43	2	39	2
3	43	2	40	1
3	44	1	36	1
3	44	1	37	1
3	44	1	39	1
3	44	1	40	1
3	44	2	29	1
3	44	2	31	2
3	44	2	33	1
3	44	2	35	2
3	44	2	39	5
3	44	2	40	4
3	44	2	41	1
3	45	1	35	1
3	45	1	37	2
3	45	1	38	3
3	45	1	39	1
3	45	1	40	1
3	45	1	42	1
3	45	2	30	1
3	45	2	32	1
3	45	2	36	2
3	45	2	37	1
3	45	2	38	3
3	45	2	39	3
3	45	2	41	1
3	45	2	42	2
3	46	1	31	1
3	46	1	34	1
3	46	1	35	2
3	46	1	37	3
3	46	1	38	1
3	46	1	39	4
3	46	1	40	3
3	46	1	42	1
3	46	1	43	1
3	46	2	36	1
3	46	2	37	2
3	46	2	38	4
3	46	2	39	1
3	46	2	40	1
3	46	2	42	1
3	47	1	32	3
3	47	1	33	2
3	47	1	36	1
3	47	1	37	2
3	47	1	38	4
3	47	1	39	1
3	47	1	40	2
3	47	2	35	1
3	47	2	37	1
3	47	2	38	3
3	47	2	39	3
3	48	1	32	2
3	48	1	34	2
3	48	1	37	1
3	48	1	38	1
3	48	1	39	1
3	48	1	40	1
3	48	1	41	1
3	48	1	43	1
3	48	2	32	1
3	48	2	33	2
3	48	2	35	1
3	48	2	37	2
3	48	2	38	2
3	48	2	42	1
3	49	1	36	1
3	49	1	37	5
3	49	1	39	4
3	49	1	40	1
3	49	2	33	1
3	49	2	34	2
3	49	2	37	2
3	49	2	38	2
3	49	2	39	2
3	49	2	40	1
3	49	2	42	1
3	50	1	30	1
3	50	1	32	1
3	50	1	33	2
3	50	1	34	1
3	50	1	36	3
3	50	1	37	5
3	50	1	38	1
3	50	1	39	3
3	50	1	40	2
3	50	1	41	2
3	50	2	34	3
3	50	2	36	1
3	50	2	38	3
3	50	2	40	1
3	51	1	33	1
3	51	1	36	1
3	51	1	37	3
3	51	1	38	4
3	51	1	39	4
3	51	1	40	1
3	51	2	32	1
3	51	2	37	1
3	51	2	39	2
3	51	2	40	1
3	52	1	35	1
3	52	1	36	1
3	52	1	37	2
3	52	1	38	2
3	52	1	39	8
3	52	1	41	3
3	52	2	32	1
3	52	2	37	1
3	52	2	38	2
3	52	2	39	1
3	52	2	40	1
3	53	1	33	1
3	53	1	34	1
3	53	1	35	1
3	53	1	36	1
3	53	1	38	5
3	53	1	39	2
3	53	1	40	1
3	53	1	41	1
3	53	2	36	1
3	53	2	37	1
3	53	2	39	1
3	53	2	40	1
3	53	2	44	2
3	54	1	34	1
3	54	1	36	1
3	54	1	37	3
3	54	1	38	1
3	54	1	39	6
3	54	1	40	2
3	54	1	42	1
3	54	2	35	1
3	54	2	36	1
3	54	2	38	1
3	54	2	40	1
3	54	2	41	1
3	54	2	42	1
3	55	1	33	1
3	55	1	35	1
3	55	1	36	2
3	55	1	37	2
3	55	1	39	4
3	55	1	40	4
3	55	1	41	3
3	55	2	33	1
3	55	2	35	1
3	55	2	36	1
3	55	2	38	1
3	55	2	39	1
3	55	2	40	1
3	55	2	41	1
3	56	1	37	3
3	56	1	38	3
3	56	1	39	1
3	56	1	40	1
3	56	2	35	1
3	56	2	37	1
3	56	2	38	4
3	56	2	39	5
3	56	2	40	1
3	56	2	41	2
3	57	1	35	1
3	57	1	36	1
3	57	1	37	3
3	57	1	38	3
3	57	1	40	1
3	57	1	41	1
3	57	2	37	3
3	57	2	39	3
3	58	1	31	1
3	58	1	32	1
3	58	1	33	1
3	58	1	36	2
3	58	1	37	6
3	58	1	38	2
3	58	1	39	1
3	58	1	40	1
3	58	2	34	1
3	58	2	37	3
3	58	2	38	2
3	58	2	39	1
3	59	1	32	1
3	59	1	37	3
3	59	1	38	3
3	59	1	39	1
3	59	1	40	2
3	59	1	41	1
3	59	2	34	2
3	59	2	36	1
3	59	2	37	1
3	59	2	38	2
3	59	2	39	3
3	59	2	41	2
3	60	1	31	1
3	60	1	36	3
3	60	1	37	6
3	60	1	38	3
3	60	1	39	3
3	60	1	40	2
3	60	1	41	1
3	60	2	37	2
3	60	2	39	1
3	61	1	33	1
3	61	1	35	1
3	61	1	36	2
3	61	1	37	2
3	61	1	38	2
3	61	1	39	4
3	61	1	41	1
3	61	1	42	1
3	61	2	35	1
3	61	2	37	1
3	61	2	38	2
3	61	2	39	3
3	61	2	40	3
3	62	1	32	1
3	62	1	34	1
3	62	1	37	1
3	62	1	38	1
3	62	1	40	2
3	62	1	41	1
3	62	2	31	1
3	62	2	34	1
3	62	2	36	1
3	62	2	37	3
3	62	2	38	5
3	62	2	39	2
3	62	2	40	2
3	63	1	31	1
