2 457 1 8 0.79 43
1 203 2 6 0.73 41
1 40 2 -9 0.62 39
1 66 1 6 0.92 42
1 123 2 7 0.58 38
2 914 2 -9 1.49 46
2 678 2 4 0.69 37
2 696 1 6 0.54 38
2 807 1 -9 0.31 29
2 765 1 -9 1.09 44
2 806 1 -9 0.64 37
2 530 2 -9 0.62 39
2 517 1 2 0.42 32
2 617 1 8 0.63 39
2 938 1 3 0.86 40
1 21 1 -9 0.79 41
1 255 2 -9 0.56 37
2 682 1 6 0.55 35
2 561 1 -9 0.36 31
2 402 1 -9 0.48 36
2 403 1 9 0.56 39
2 715 2 4 0.94 40
2 422 2 -9 0.63 36
2 883 1 -9 0.78 41
2 722 2 -9 0.76 40
2 804 1 6 0.53 38
2 544 2 -9 0.78 40
2 518 2 -9 0.56 35
2 641 1 -9 0.42 34
2 650 1 3 0.82 39
1 154 1 -9 0.68 41
2 336 1 6 0.7 39
2 299 2 -9 0.43 30
2 351 2 8 0.82 42
2 659 1 -9 0.52 38
2 780 1 2 0.38 33
2 708 2 3 0.68 37
2 729 2 -9 0.73 38
2 862 2 -9 0.68 37
2 498 2 3 0.68 37
2 464 2 -9 0.84 39
2 736 2 -9 0.64 37
2 537 1 8 0.68 38
2 643 1 -9 0.26 28
2 608 2 -9 0.79 38
2 949 1 6 0.86 41
2 856 2 5 0.84 41
1 200 1 -9 0.8 42
1 126 1 -9 0.48 37
1 237 1 -9 1.58 51
1 232 2 8 1.27 48
1 237 1 -9 1.56 48
1 216 2 6 0.84 40
2 311 1 -9 0.78 39
2 675 2 -9 0.53 34
2 555 1 10 0.64 39
2 661 1 -9 0.63 38
2 324 2 -9 0.91 41
2 404 1 3 0.9 40
2 757 1 8 0.9 41
2 521 2 1 0.45 33
2 490 1 -9 0.6 36
2 492 1 -9 0.58 37
2 854 1 7 0.62 38
2 893 2 -9 0.41 34
2 473 2 6 0.71 40
2 718 2 -9 0.91 41
2 505 2 4 0.42 32
2 539 2 -9 0.86 39
2 590 2 -9 0.73 38
2 937 1 3 0.73 39
2 948 1 -9 0.66 39
1 2 2 2 0.24 28
1 202 1 -9 0.74 41
1 110 1 5 0.72 40
1 117 2 -9 0.54 36
1 146 1 8 0.49 39
2 278 2 -9 0.52 35
2 660 2 -9 0.97 42
2 691 2 9 0.72 39
2 698 2 -9 0.66 37
2 746 1 -9 0.32 31
2 373 2 8 0.74 40
2 741 1 4 0.61 37
2 545 2 5 0.68 37
1 109 1 -9 0.44 37
2 261 1 8 0.8 47
1 212 2 5 0.77 38
1 221 1 6 0.82 41
2 310 2 6 0.67 38
2 849 1 -9 0.66 39
2 438 1 7 0.49 37
2 893 2 1 0.22 28
2 824 1 -9 0.36 31
2 738 1 2 0.29 29
2 923 2 2 0.46 31
1 12 1 6 0.46 36
1 203 1 -9 0.76 40
1 208 1 -9 0.74 41
1 166 1 3 0.36 32
1 183 1 -9 0.56 36
1 101 1 -9 0.83 43
1 87 2 -9 0.59 38
1 210 1 -9 0.84 41
1 231 1 -9 1 47
2 346 1 7 1.67 47
2 689 2 3 0.73 38
2 780 1 -9 0.4 33
2 368 2 6 0.86 40
2 755 1 7 1.06 44
2 835 1 8 0.69 41
2 437 2 -9 0.78 40
2 853 1 3 0.63 39
2 455 1 2 0.26 32
2 739 1 8 0.51 38
2 621 2 -9 0.6 38
2 508 2 -9 0.6 35
2 649 1 3 0.81 39
2 654 2 -9 1.03 42
1 46 2 -9 0.58 37
1 83 1 8 0.52 40
1 217 2 7 0.75 39
1 215 2 -9 1.1 43
2 337 2 8 0.66 38
2 295 1 6 0.78 41
2 387 1 2 0.39 32
2 522 1 8 1.3 48
2 869 1 6 0.9 42
2 452 1 2 0.26 29
2 463 1 -9 1.05 41
2 718 2 5 0.71 40
2 734 1 -9 0.69 39
2 611 2 5 0.73 39
2 616 2 -9 0.57 34
2 952 2 -9 0.86 43
1 178 1 -9 0.56 39
1 105 1 -9 0.87 40
1 59 1 -9 0.54 38
1 221 1 -9 0.8 41
2 339 2 -9 0.3 29
2 356 2 6 0.91 41
2 836 1 7 0.54 38
2 845 2 5 0.58 40
2 851 1 3 0.48 34
2 592 2 -9 0.41 32
1 160 2 8 0.53 38
1 176 1 -9 0.46 37
1 50 1 -9 0.84 42
1 142 2 -9 0.62 37
1 60 2 4 0.63 37
1 230 2 7 1.21 43
1 251 1 6 0.58 39
2 914 1 -9 1.21 49
2 812 2 2 0.55 34
2 746 1 2 0.33 30
2 905 2 -9 0.36 32
2 858 1 -9 0.67 38
2 428 1 -9 0.61 37
2 804 2 -9 0.71 38
1 46 1 7 0.66 40
1 112 1 -9 0.88 42
2 280 1 8 0.62 38
2 341 2 7 0.76 40
2 328 2 -9 0.6 38
2 666 1 -9 0.62 38
2 809 1 -9 0.69 40
2 416 1 3 0.58 34
2 843 1 -9 0.68 38
2 495 2 -9 0.62 37
2 456 2 4 0.86 41
2 534 2 -9 0.78 36
1 62 2 6 0.72 39
