3 10929 1 64 1
3 10929 1 65 1
3 10929 2 46 1
3 10929 2 57 1
3 10929 2 63 1
3 10929 1 46 1
3 10929 1 50 2
3 10929 1 51 1
3 10929 1 52 2
3 10929 1 58 1
3 10929 1 60 2
3 10929 1 62 1
3 10929 1 63 1
3 10931 1 40 1
3 10931 1 44 2
3 10931 1 46 3
3 10931 1 47 3
3 10931 1 49 1
3 10930 2 43 2
3 10930 2 44 2
3 10930 2 46 2
3 10930 2 47 2
3 10930 2 48 1
3 10930 2 49 1
3 10930 2 54 1
3 10930 2 55 1
3 10930 1 45 1
3 10930 1 48 2
3 10930 1 51 1
3 10930 1 53 1
3 10931 2 42 4
3 10931 2 44 3
3 10931 2 45 1
3 10931 2 46 2
3 10931 2 51 1
2 7370 1 50 1
2 7370 1 55 2
2 7370 1 75 1
2 7370 1 52 1
2 7370 1 62 1
2 7370 1 45 1
2 7370 1 66 1
2 7370 2 55 1
2 7370 2 57 2
2 7370 2 53 1
2 7370 2 58 1
2 7370 2 44 1
2 7370 2 54 1
2 7370 1 57 2
2 7370 1 67 2
2 7370 1 53 1
1 4633 2 46 1
1 4633 2 48 2
1 4633 2 49 1
1 4633 2 50 1
1 4633 2 52 1
1 4633 2 72 1
1 4634 1 47 1
1 4634 1 51 1
1 4634 1 53 1
1 4634 1 57 2
1 4634 1 58 1
1 4634 1 61 2
1 4634 2 41 1
1 4634 2 42 1
1 4634 2 47 1
1 4634 2 48 1
1 4634 2 49 2
1 4634 2 51 2
1 4634 2 54 1
1 4634 2 55 1
1 4634 2 61 1
1 4634 2 72 1
1 4635 1 45 2
1 4635 1 48 1
1 4635 1 58 1
1 4635 2 42 1
1 4635 2 43 2
1 4635 2 44 1
1 4635 2 45 2
1 4635 2 46 3
1 4635 2 48 3
1 4635 2 50 2
1 4635 2 51 2
1 4635 2 54 1
1 4636 1 42 1
1 4636 1 43 2
1 4636 1 44 3
1 4636 1 46 2
1 4636 2 41 2
1 4636 2 42 3
1 4636 2 43 2
1 4636 2 44 1
1 4636 2 45 1
1 4636 2 47 2
1 4636 2 51 1
1 4637 1 36 1
1 4637 1 38 1
1 4637 1 42 1
1 4637 1 43 2
1 4637 1 44 2
1 4637 1 45 1
3 9308 1 48 1
3 9308 1 50 1
3 9308 1 51 2
3 9308 1 52 1
3 9308 1 53 1
3 9309 2 42 1
3 9309 2 45 2
3 9309 2 46 3
3 9309 2 47 1
3 9309 2 48 3
3 9309 2 49 2
3 9309 2 50 1
3 9309 2 51 1
3 9309 2 56 1
3 9309 1 39 1
3 9309 1 45 2
3 9309 1 46 2
3 9309 1 48 1
3 9309 1 50 1
3 9310 2 41 2
3 9310 2 45 2
3 9310 2 48 2
3 9310 2 49 1
3 9310 2 50 1
3 9310 2 53 1
3 9310 2 54 1
3 9310 1 44 1
3 9310 1 45 2
3 9310 1 46 1
3 9310 1 47 2
3 9310 1 48 1
3 9310 1 50 1
3 9310 1 52 1
3 9310 1 60 1
3 9311 2 43 2
3 9311 2 44 1
3 9311 2 45 1
3 9311 2 47 4
3 9311 2 48 3
3 9311 1 45 2
3 9311 1 46 1
3 9311 1 47 2
3 9311 1 50 1
3 9311 1 53 1
3 9312 2 41 1
3 9312 2 42 1
3 9312 2 43 1
3 9312 2 45 2
3 9312 2 46 1
3 9312 2 47 2
3 9312 2 48 2
3 9312 2 49 1
3 9312 2 50 3
3 9312 2 51 1
3 9312 2 52 1
3 9312 1 45 2
3 9312 1 43 1
3 9312 1 46 1
3 9312 1 47 2
3 9312 1 50 1
3 9313 2 40 1
3 9313 2 41 2
3 9313 2 42 3
3 9313 2 43 2
3 9313 2 44 2
3 9313 2 45 3
3 9313 2 46 1
3 9313 2 47 1
3 9313 2 50 2
3 9313 1 40 1
3 9313 1 41 1
3 9313 1 44 2
3 9313 1 46 3
3 9313 1 47 1
3 9313 1 50 1
3 9314 2 43 1
3 9314 2 45 1
3 9314 2 46 2
3 9314 2 47 3
3 9314 2 48 2
3 9314 2 50 1
3 9314 2 51 1
3 9314 2 54 1
3 9314 1 45 2
3 9314 1 46 2
3 9314 1 47 1
3 9314 1 48 2
3 9314 1 50 3
3 9315 2 41 2
3 9315 2 42 1
3 9315 2 43 1
3 9315 2 44 1
3 9315 2 45 4
3 9315 2 46 4
3 9315 2 49 1
3 9315 2 55 1
3 9315 2 60 1
3 9315 1 41 1
3 9315 1 42 1
3 9315 1 45 2
3 9316 2 44 3
3 9316 2 45 3
3 9316 2 46 1
3 9316 2 47 3
3 9316 2 48 1
3 9316 2 51 1
3 9316 2 58 1
3 9316 1 43 2
3 9316 1 44 2
3 9316 1 46 2
3 9316 1 47 1
3 9316 1 48 1
3 9316 1 49 2
3 9316 1 50 1
3 9316 1 52 1
3 9317 2 33 1
3 9317 2 42 2
3 9317 2 43 3
3 9317 2 44 1
3 9317 2 45 2
3 9317 2 46 3
3 9317 2 49 1
3 9317 1 43 1
3 9317 1 46 2
3 9318 2 35 1
