1 1 1 -9 1.43 47
1 100 1 -9 2.9 62
1 1 1 -9 5.51 74
1 1 1 -9 7.04 78
1 1 2 -9 1.2 44
1 1 2 -9 4.59 67
1 1 1 -9 2.76 61
1 1 2 -9 3.11 63
1 1 2 -9 2.35 58
1 1 2 -9 2.14 54
1 1 1 -9 5.2 73
1 1 2 -9 5.2 69
1 1 2 -9 2.55 57
1 1 1 -9 5.15 72
1 1 1 -9 3.27 64
1 1 2 -9 5.41 75
1 1 2 -9 3.57 63
1 113 2 -9 4.71 74
2 695 2 -9 1.86 53
2 686 2 -9 3.58 63
1 264 2 -9 5.8 78
3 628 2 -9 7.21 82
1 1 1 -9 2.5 58
1 1 1 -9 5.2 74
1 18 2 -9 1.4 47
1 1 2 -9 2.5 59
3 644 2 -9 2.8 66
1 1 2 -9 4.29 68
3 579 1 -9 6.2 76
1 1 1 -9 4.29 68
2 781 2 -9 4.3 64
3 809 2 -9 2.1 55
1 93 2 -9 2 62
1 278 2 -9 1.6 50
1 142 2 -9 1.3 51
1 321 2 -9 4 62
1 1 2 -9 3.98 63
1 421 1 -9 1.95 56
1 1 1 -9 1.17 54
1 1 2 -9 4.18 68
1 1 2 -9 0.97 45
1 57 2 -9 4 69
1 1 1 -9 12.04 91
1 1 2 -9 2.76 59
2 715 2 -9 2.56 62
1 1 1 -9 5.82 79
1 1 2 -9 2.65 55
1 1 2 -9 2.7 60
1 1 2 -9 8.16 84
2 956 1 -9 6.4 74
1 1 1 -9 3.57 64
2 689 1 -9 4.1 69
2 944 2 -9 5.58 80
2 565 2 -9 5.42 74
1 1 2 -9 4.5 69
1 243 1 -9 2.4 56
3 544 1 -9 4.24 71
3 578 2 -9 2 55
1 1 1 -9 2.45 57
1 1 2 -9 7.45 80
3 551 1 -9 2.4 58
1 177 1 -9 1.76 54
1 1 1 -9 6.68 79
3 590 2 -9 3.5 66
3 593 2 -9 1.6 50
2 880 1 -9 3.15 62
1 1 2 -9 1.84 55
1 1 2 -9 6.22 75
1 1 1 -9 4.9 69
1 1 2 -9 6.84 77
1 1 2 -9 3.11 63
1 1 2 -9 2.04 56
2 717 1 -9 2.72 62
1 1 1 -9 4.64 72
3 923 1 -9 3.6 66
1 163 1 -9 2.5 62
1 292 1 -9 1.2 46
2 863 1 -9 6.8 83
1 1 2 -9 1.9 56
3 642 2 -9 2.5 61
1 1 2 -9 4.69 70
1 1 2 -9 7.76 81
1 1 1 -9 4.08 68
3 830 1 -9 3.62 67
3 780 1 -9 2.3 59
1 9 1 -9 4.6 73
1 22 2 -9 4 70
1 222 1 -9 4.5 70
1 396 2 -9 2.2 60
3 658 2 -9 3.4 65
1 1 1 -9 8.27 83
1 1 1 -9 3.42 65
1 1 1 -9 4.29 67
1 1 2 -9 5 72
1 1 1 -9 4.39 73
1 373 1 -9 1.65 52
1 121 1 -9 6.8 73
1 108 2 -9 3.05 62
2 671 1 -9 3.4 64
2 675 1 -9 2.9 61
3 669 2 -9 3.42 66
3 884 1 -9 2.5 57
1 270 1 -9 6.6 77
2 562 1 -9 3.78 67
1 1 2 -9 3.16 61
3 581 1 -9 2.5 62
1 1 2 -9 6.94 79
1 1 1 -9 2.65 58
1 1 1 -9 1.63 53
1 1 1 -9 2.24 56
1 1 1 -9 5.2 72
1 1 2 -9 1.63 53
1 1 2 -9 2.96 61
3 554 2 -9 5.6 68
1 1 2 -9 1.84 56
1 97 1 -9 6.1 82
1 403 1 -9 2.3 58
1 147 1 -9 4.2 64
2 891 2 -9 2.92 62
3 936 2 -9 3.05 61
2 916 1 -9 2.18 59
1 1 1 -9 5.92 67
1 1 2 -9 4.54 70
2 723 1 -9 3.01 66
1 1 1 -9 5.2 75
1 1 1 -9 5.1 74
1 1 2 -9 7.45 81
1 1 1 -9 6.12 74
1 88 1 -9 4.25 69
1 1 2 -9 3.16 63
2 681 1 -9 1.92 56
1 378 1 -9 2.34 64
1 441 1 -9 1.52 52
2 564 1 -9 3.4 65
1 1 1 -9 5.1 70
3 544 1 -9 7.56 85
1 330 1 -9 3 65
1 386 2 -9 3.51 64
3 484 1 -9 4.02 69
3 554 1 -9 5 67
1 3 1 -9 8.7 86
1 82 2 -9 4.6 70
1 338 2 -9 2.35 55
1 63 1 -9 2.1 59
1 351 2 -9 5.2 71
2 937 2 -9 2.79 60
1 1 1 -9 2.86 60
1 1 2 -9 1.99 54
1 1 2 -9 2.19 60
1 1 1 -9 5.51 79
1 1 1 -9 2.14 55
1 1 2 -9 2.5 57
1 1 2 -9 4.29 65
1 74 2 -9 1.4 52
1 1 1 -9 3.27 63
1 1 1 -9 2.76 59
1 367 2 -9 4.43 73
2 732 1 -9 2.4 55
1 136 2 -9 2.9 61
1 1 1 -9 6.43 79
3 485 1 -9 3.8 70
1 1 1 -9 5.2 73
1 1 1 -9 8.06 80
3 488 1 -9 1.89 55
1 217 2 -9 2.73 58
1 1 2 -9 3.57 65
3 536 2 -9 2.99 63
3 515 2 -9 5.29 74
1 435 2 -9 1 56
3 707 1 -9 1.7 52
1 1 1 -9 1.53 52
1 1 1 -9 1.63 52
1 1 2 -9 3.98 67
1 1 1 -9 4.08 70
1 1 1 -9 2.55 61
1 1 2 -9 1.63 55
1 77 1 -9 2.05 57
1 76 2 -9 0.72 42
1 1 2 -9 3.78 67
1 1 1 -9 2.2 58
2 672 1 -9 4.88 71
2 946 1 -9 4.94 76
2 945 1 -9 4.78 72
3 876 2 -9 1.49 52
2 866 1 -9 5.3 74
1 1 1 -9 6.1 75
1 166 1 -9 9.5 86
1 1 1 -9 2.5 59
1 1 2 -9 2.76 60
1 252 2 -9 3.74 66
