2 6293 2 70 2
1 190 2 64 1
1 1299 2 62 1
1 1095 1 63 1
1 360 1 65 1
1 2375 1 67 1
1 241 1 97 1
1 1278 1 55 1
1 274 1 85 1
1 705 1 46 1
1 588 1 62 1
1 683 1 69 1
1 610 1 57 1
1 603 1 62 1
1 2369 1 60 1
1 1054 2 58 1
1 1057 2 78 1
1 477 2 66 1
1 1681 2 45 1
1 1357 2 74 1
1 1970 2 67 2
2 7647 1 59 1
3 5346 2 60 1
1 3387 1 56 1
3 8128 1 55 1
1 3353 2 63 1
3 5786 1 45 2
2 7639 1 51 1
2 10153 2 59 1
2 10147 1 66 1
1 4306 1 60 2
1 4306 2 58 1
1 2119 2 73 1
3 8766 2 48 1
3 5584 1 58 3
3 5268 1 57 1
3 5959 1 78 1
3 4946 2 44 1
3 6199 1 68 1
2 4883 2 80 1
2 5996 1 75 1
3 10204 2 69 1
3 6226 1 45 2
3 6226 1 50 1
3 6756 2 53 1
3 6053 2 56 1
3 6039 1 52 1
3 6771 2 71 1
3 8067 2 81 1
2 5854 2 63 1
3 8583 1 65 1
2 8353 2 67 2
2 9997 1 64 1
2 9908 2 72 1
3 9532 1 46 1
3 9583 1 49 1
3 5194 2 59 1
3 5112 2 69 1
3 5208 1 65 2
2 8678 1 56 1
1 4150 2 54 1
1 4324 2 53 1
3 7409 1 53 1
3 7432 2 55 1
1 3116 1 63 1
1 1239 1 48 1
1 3264 1 62 1
2 9025 1 53 2
2 7019 1 66 2
1 4337 1 81 1
1 3037 2 66 1
1 3022 1 55 1
3 7363 2 70 2
1 4029 1 82 1
1 3969 2 69 1
1 3492 1 79 1
2 7164 2 70 1
2 10138 1 61 1
3 10092 1 48 2
3 5167 1 66 1
2 10126 2 66 2
1 1368 1 58 1
3 10083 1 84 1
3 4788 1 61 1
3 8879 2 44 1
1 1467 2 62 1
2 5697 2 69 1
3 9789 1 80 1
3 6391 1 94 1
3 6394 1 63 1
1 3989 2 63 1
1 1 2 65 2
1 2538 1 67 1
1 4456 1 51 1
1 4131 1 57 1
1 4268 1 50 2
1 4125 1 58 1
1 4275 2 53 2
3 5907 2 74 1
3 6609 2 42 1
2 6592 1 70 2
2 6592 1 73 1
2 10301 2 89 1
2 10340 2 60 1
1 3620 1 59 1
1 3739 2 51 1
1 3794 2 59 1
1 3700 1 39 1
2 8823 2 61 1
3 9114 1 85 1
1 2592 2 61 1
1 2606 1 54 1
1 2584 2 58 1
3 5540 2 66 1
3 8631 1 83 1
3 5577 2 61 1
3 5406 2 51 1
1 1 1 62 1
3 8502 1 49 1
1 2880 1 66 1
1 2819 1 64 1
1 4303 1 72 1
1 3517 2 72 1
3 1 1 58 1
1 3857 2 66 1
1 3847 1 82 1
1 1483 2 49 4
1 3897 2 50 1
1 3852 2 56 1
2 7593 2 52 1
2 7601 1 80 1
1 417 2 67 1
2 9183 1 53 1
1 424 1 61 1
1 1847 1 63 1
1 1210 2 65 1
1 1786 1 71 1
1 2214 2 63 1
1 118 1 85 2
2 7922 2 73 1
2 4715 1 45 1
1 4668 2 49 1
2 4708 2 53 1
2 8983 2 46 1
1 2269 1 69 1
1 911 1 65 1
1 2465 2 86 1
3 7975 1 55 1
3 5304 2 67 1
1 2928 1 72 1
1 2928 1 75 1
1 2942 2 41 1
2 5294 1 58 1
2 8297 2 73 1
1 3219 1 62 1
1 3216 2 67 1
1 2480 1 60 2
1 1403 1 62 1
2 10259 1 41 1
3 10022 2 64 1
2 8422 2 86 1
1 1426 1 62 1
2 10247 1 68 1
2 8451 2 69 1
3 8492 2 48 1
1 1729 1 69 1
3 6508 1 63 1
2 9310 1 64 1
3 4529 2 58 1
3 4495 1 52 1
1 1744 2 85 1
3 9340 1 57 2
3 9244 1 57 1
3 8249 2 45 1
3 8246 1 60 1
3 8205 2 73 2
3 8259 1 56 1
3 7793 2 62 1
2 7871 1 57 2
3 7745 2 62 1
2 8448 1 61 2
1 2397 2 62 1
3 8132 1 72 1
2 6075 1 55 1
1 3018 2 63 1
1 4032 2 69 1
3 5172 2 47 1
1 1541 2 59 1
3 7979 1 60 1
1 1337 2 63 2
3 6514 2 75 1
3 6522 2 65 1
3 8686 1 66 1
1 1082 2 55 2
3 7715 2 74 2
2 6707 2 61 1
2 5744 1 61 1
3 5485 2 56 1
3 5066 2 73 1
1 1500 1 86 1
3 8867 1 60 2
1 3518 1 66 1
3 6868 2 50 1
1 1778 2 75 1
2 8360 1 58 1
2 8360 1 64 2
1 728 1 72 1
2 8654 2 60 1
1 4144 2 68 1
1 3712 2 63 1
2 8476 1 79 2
1 463 1 69 1
3 5943 1 48 1
2 9087 1 68 1
1 3239 2 65 1
1 1283 1 64 2
3 8757 1 59 1
2 9819 1 60 1
3 9499 1 93 1
1 1514 2 66 3
3 1 2 62 1
3 5389 2 51 1
1 3537 2 62 1
1 737 1 67 1
1 743 1 64 1
1 486 1 56 1
3 6824 1 70 1
2 9822 1 59 2
3 1 2 54 2
2 7293 2 63 1
1 3566 1 58 2
1 3902 1 63 1
2 9924 1 67 1
3 6192 1 57 1
3 5028 2 76 1
2 8344 1 67 2
3 4831 2 64 1
3 6610 1 54 1
1 2044 1 70 2
1 1 1 68 3
1 3658 1 53 1
3 4845 1 37 1
1 3504 1 68 1
3 6883 1 61 1
1 2916 2 60 1
3 10058 2 70 1
2 8405 1 72 1
1 1488 2 62 2
1 940 2 68 1
1 2620 1 42 1
3 10212 2 73 1
3 9855 2 63 1
3 9863 2 62 1
3 7423 1 87 1
3 8883 2 38 1
2 5748 2 65 1
1 129 2 71 1
1 4134 2 66 1
1 1 1 52 1
1 2941 1 37 1
1 1429 1 46 1
1 428 1 49 1
3 8734 2 46 1
3 4919 2 60 1
1 3034 2 50 1
3 4978 1 64 1
2 5686 2 64 1
3 6474 2 74 1
2 10158 2 65 1
3 6031 2 65 2
3 6625 2 58 1
3 7378 1 60 1
2 4749 2 52 2
1 1 2 66 2
2 6376 2 67 1
1 2930 1 71 2
2 8306 2 54 1
2 8454 1 68 1
1 543 1 72 1
3 8127 2 54 1
3 9867 2 47 1
2 4748 2 59 3
3 4848 1 65 1
1 2312 1 69 1
2 5864 1 69 2
1 1935 1 52 1
3 4965 2 49 1
3 8498 2 74 1
3 6455 1 57 1
2 9745 1 54 1
1 2128 2 67 2
1 1198 2 68 1
2 7490 2 55 1
1 3155 1 62 2
1 227 2 65 1
1 250 2 52 1
1 779 2 58 1
1 1655 1 47 1
3 5969 1 66 1
2 7532 1 63 1
2 8417 2 71 1
1 1867 1 104 1
1 598 1 55 1
3 7448 1 88 1
3 5210 1 70 1
1 2975 1 63 1
1 1 2 63 1
1 2379 1 57 1
3 5253 2 72 1
3 8937 1 59 2
2 10241 2 43 1
2 5916 2 59 2
3 8258 1 75 1
1 2162 1 58 1
2 8325 1 69 1
1 1 1 68 2
2 7876 1 66 1
3 6913 1 61 1
1 881 1 55 1
3 7067 2 65 1
2 6067 1 75 1
3 6675 1 59 1
1 3256 1 79 1
1 4340 2 74 1
2 7166 1 70 1
3 6411 2 67 1
2 7895 2 61 1
1 841 2 71 1
1 955 1 82 3
1 114 2 55 1
1 1019 2 68 2
3 8742 2 44 1
2 9032 1 62 1
1 3966 2 49 1
1 3782 1 58 1
1 653 2 65 1
3 6737 2 54 4
3 6091 2 84 1
3 8578 1 75 1
2 8963 1 75 1
1 3000 2 65 1
3 1 2 79 1
1 3773 2 59 2
1 929 1 60 1
1 3380 1 58 1
3 6763 1 66 2
3 5167 2 49 1
1 3742 2 58 1
1 1 1 64 1
3 9802 1 72 1
1 1806 1 51 1
3 6967 1 56 1
1 2352 1 43 1
1 1967 1 59 1
1 2642 2 60 1
1 3968 2 62 1
1 1 1 71 2
2 7655 2 47 1
1 4316 2 66 1
1 2067 1 72 1
3 8837 1 79 1
1 2574 1 64 1
3 8518 1 56 2
1 3831 1 47 1
1 1996 1 60 1
3 8047 1 75 1
1 765 2 80 1
3 9591 1 75 2
2 7159 2 61 1
1 1 2 64 2
3 8777 1 66 1
1 1779 2 62 1
2 7866 1 65 2
1 1435 1 54 1
1 637 2 49 1
3 8706 2 50 1
3 6156 1 55 2
1 3762 2 61 1
1 3907 1 65 1
1 1 1 96 1
3 6844 2 72 1
3 1 2 69 1
3 7394 1 76 1
3 6502 1 74 2
1 1169 2 66 1
1 2304 1 60 1
3 7468 2 68 2
1 3266 1 65 1
2 9436 1 67 1
3 8794 1 78 1
1 1678 1 68 2
1 1667 2 66 1
2 7632 1 61 1
3 10213 1 55 1
3 10213 1 79 1
2 9966 2 62 1
2 4369 1 53 3
2 6362 2 68 2
2 4702 1 49 1
1 4309 1 69 1
1 3655 2 55 1
3 5238 1 54 1
2 8555 2 60 1
1 827 2 56 1
3 8890 1 42 3
1 1560 1 51 1
3 8501 2 69 1
2 7925 2 62 1
3 8722 1 68 1
3 5121 1 58 1
3 7266 1 67 1
1 4463 2 72 1
1 1843 1 87 1
1 4329 2 67 1
3 7382 1 59 1
3 10072 1 75 1
1 4173 2 54 2
1 4646 1 51 1
1 2924 1 73 1
3 8038 1 64 1
2 8363 1 73 2
1 930 2 77 1
1 2651 2 76 1
3 8852 2 43 1
2 10336 1 62 1
3 6518 1 62 1
1 1194 1 65 1
1 2353 2 96 1
1 3658 2 67 1
2 7805 1 82 1
1 2960 1 51 1
3 7973 1 42 1
2 8441 1 73 1
1 2404 1 42 1
1 1144 2 71 1
1 4042 1 55 1
2 9290 2 81 1
1 3435 1 65 2
3 6825 2 62 1
1 2495 1 77 1
1 958 2 75 1
1 4221 1 59 1
1 1561 1 69 1
2 8811 1 65 1
3 5550 2 55 1
1 1 1 76 2
1 2939 1 78 1
2 8367 1 65 1
1 3081 2 72 1
3 6393 1 80 3
1 143 2 56 1
3 1 1 73 1
1 1209 2 46 1
3 9517 2 69 1
2 10329 1 70 1
3 5441 1 60 1
3 7315 2 71 1
2 6321 2 55 1
1 811 2 55 1
1 4635 2 69 1
3 7143 2 53 1
3 9577 1 57 1
1 1512 2 71 1
1 4301 2 50 1
1 1777 2 52 1
3 6922 2 57 1
1 2697 2 62 1
1 2363 2 86 1
3 6621 2 66 1
3 1 1 60 1
1 2577 2 66 2
2 7680 1 62 1
3 9232 2 43 1
3 6130 2 66 1
3 6561 2 68 1
2 9923 1 65 1
2 9942 2 64 1
3 10020 2 53 1
1 476 1 60 1
1 1927 2 64 1
3 6032 2 47 1
2 10290 2 61 1
2 7934 2 74 1
1 1 2 59 1
2 4885 1 73 1
2 5888 1 65 2
1 3094 2 54 1
2 7012 2 62 1
1 2849 1 61 1
1 1401 2 67 1
1 638 2 55 1
3 5563 1 54 1
2 7928 2 71 1
2 9736 1 58 4
1 119 1 87 1
1 788 2 59 1
1 1008 2 63 1
3 6742 1 68 2
3 5827 2 70 1
1 934 1 79 1
2 10156 1 77 1
3 6787 1 100 1
3 6172 2 77 1
3 9497 2 84 1
3 8530 2 51 2
3 6946 2 55 1
2 8408 1 73 2
1 792 2 64 1
1 3343 1 51 1
1 4046 2 57 1
1 2674 2 62 2
1 4164 1 58 1
2 7929 1 76 1
2 9095 1 71 2
1 4483 1 50 1
2 5290 1 70 2
1 3394 1 59 1
3 9493 1 54 2
3 9796 2 70 2
1 4031 2 55 1
2 6324 1 62 1
3 6880 1 62 1
2 8278 1 66 1
2 8368 1 58 1
1 1196 1 64 2
1 1354 2 63 1
1 600 2 59 1
3 6184 1 58 1
3 6119 1 62 1
1 4419 1 70 1
1 3898 2 77 1
1 3238 2 45 2
1 1496 1 52 1
2 7679 1 41 1
3 8721 2 54 1
3 6767 2 66 1
2 8563 1 76 1
2 9284 1 99 1
1 1063 2 66 1
2 6278 2 71 1
1 2949 2 66 1
1 979 1 74 1
2 9428 2 67 2
1 4404 2 52 1
2 10334 1 58 1
2 9719 1 54 3
1 2077 1 83 1
3 8520 1 101 1
2 9737 1 80 1
2 5667 2 64 2
1 3091 2 50 1
3 8523 2 67 1
1 1411 2 73 1
3 4799 2 46 1
1 3515 2 58 1
2 7504 2 50 1
1 1 1 60 1
3 8909 2 59 1
2 8657 1 66 1
1 2813 1 58 2
1 3991 2 86 1
1 379 2 68 2
2 7556 2 64 1
2 4711 2 56 1
2 10164 2 75 1
1 1 1 62 1
2 8010 1 58 1
2 10281 1 73 1
1 1933 2 76 1
3 8846 1 72 2
3 9598 2 73 1
2 10000 1 101 1
3 4621 2 43 1
2 7525 2 71 2
1 3382 2 58 1
3 6101 2 42 1
2 6080 1 87 1
1 2987 1 49 1
1 2374 1 74 1
1 1106 2 41 1
3 6215 2 72 2
2 8660 2 49 1
3 10077 2 60 3
3 1 1 62 1
2 7812 1 70 1
3 5426 2 71 1
3 10062 1 61 1
2 8477 2 62 1
2 7834 2 73 1
2 9396 1 79 1
1 1744 1 66 2
3 6211 2 79 1
2 5868 1 55 1
1 3490 1 72 1
1 3403 2 64 2
3 7083 1 57 2
2 8108 2 51 1
1 1792 2 39 1
3 5072 1 55 2
3 6635 1 50 2
2 7500 1 76 1
3 6914 1 50 1
3 8486 1 77 1
1 4317 1 66 1
1 134 2 107 1
1 2445 1 86 1
1 1822 1 61 1
3 6213 1 63 1
2 6097 2 65 1
1 1240 2 54 1
3 5045 2 67 1
2 9335 2 51 1
1 337 1 67 1
1 953 1 86 1
3 5313 2 63 3
2 9821 2 49 1
2 9084 1 84 1
1 3817 2 55 1
2 10260 1 44 1
1 1011 2 73 1
1 3680 1 53 1
1 3642 1 107 1
2 7617 2 67 1
2 7895 1 56 2
1 719 2 73 1
3 5198 2 66 2
1 1477 1 47 1
1 1028 1 68 1
1 2326 2 63 2
3 5835 1 63 1
3 5529 1 59 1
2 8678 2 73 1
3 9792 2 56 1
1 872 2 51 1
2 9686 1 42 1
2 9062 2 59 1
1 1 1 54 1
1 141 1 63 2
3 9148 2 55 1
1 686 2 63 1
3 8201 1 57 1
2 10342 2 66 1
2 5059 1 59 1
3 1 2 62 1
1 2621 1 67 1
2 8417 1 53 1
2 8392 2 55 1
1 334 2 65 1
2 10172 1 64 1
3 6117 1 53 2
2 8828 1 74 1
1 2276 2 58 1
1 268 2 60 1
1 322 2 58 1
1 433 1 77 1
2 7496 1 53 1
3 7270 2 62 1
1 1475 1 66 2
3 5311 2 54 1
3 8244 2 75 1
1 180 1 48 2
1 3350 2 54 1
3 9606 1 54 1
2 7927 1 67 2
3 7974 1 74 1
3 6691 1 63 1
3 6691 1 66 1
3 6116 1 72 1
3 5186 1 66 2
2 7338 2 73 1
1 2937 2 49 1
2 8463 2 71 1
2 9315 1 55 1
1 2137 2 59 1
3 6167 2 53 1
3 8932 1 58 1
2 8997 2 60 1
1 2047 2 66 1
3 9205 1 87 1
1 1197 2 65 1
1 1724 2 70 1
1 59 1 65 1
1 3462 2 52 1
1 4159 2 50 1
1 4159 2 68 1
1 3882 1 54 1
2 7573 1 47 1
1 3286 2 75 1
1 49 1 64 1
3 4944 2 61 1
2 4867 1 61 1
1 2554 2 69 1
1 1 1 94 1
1 4642 1 47 1
1 2472 1 63 1
3 6062 1 61 4
1 971 1 54 1
1 62 1 70 1
1 3350 1 45 1
3 10091 1 56 2
2 7941 2 70 1
1 1868 2 81 1
1 152 2 71 1
1 1310 1 62 1
1 3601 2 63 1
3 8607 1 70 1
2 9626 2 65 2
3 7964 2 67 1
3 10062 2 54 1
3 10031 1 54 2
2 7073 2 75 1
3 5126 2 79 1
2 9060 2 58 1
2 9655 2 49 1
3 7742 1 79 1
3 4922 2 54 1
1 3179 1 45 1
3 5573 1 52 2
3 5531 1 68 1
1 1385 2 74 1
3 7058 2 51 1
1 1284 1 51 1
3 9590 1 42 1
2 4378 1 59 2
2 7071 1 67 2
2 5663 2 58 1
3 5339 2 59 1
1 3420 1 57 1
3 8181 2 45 1
1 3209 2 69 1
2 9008 2 53 1
2 10335 1 76 2
1 2210 2 87 1
2 6014 2 68 1
1 3414 2 52 1
3 6527 1 65 2
1 1312 1 61 2
1 491 1 63 2
1 4177 1 59 1
1 4435 2 70 1
1 3755 1 68 1
1 912 1 60 1
3 6475 2 67 1
1 181 2 55 2
1 195 2 68 3
1 263 2 81 1
1 3573 2 46 1
1 976 1 60 1
1 1006 2 67 1
1 571 2 58 1
1 1091 2 64 1
1 1066 2 57 1
1 21 2 56 2
1 1660 2 62 1
2 5642 1 61 1
1 1674 1 51 1
2 7682 1 60 1
2 7705 1 66 1
1 3337 2 64 1
1 3371 2 61 1
1 3313 2 65 1
3 5784 2 57 2
3 8168 1 53 1
1 2504 2 60 1
3 8737 1 56 2
1 3956 2 49 1
2 9690 1 70 1
1 3958 2 91 1
2 10198 2 70 1
2 10169 1 65 1
3 6200 1 52 3
3 4926 1 65 1
2 6015 1 62 1
3 10209 1 61 1
2 5934 2 59 1
3 5078 1 71 1
3 6756 2 54 2
3 8179 1 64 2
3 6775 1 70 1
3 8060 2 61 1
2 6069 1 78 1
3 6179 1 63 2
3 5006 2 79 1
3 6647 1 69 1
3 8578 2 52 2
3 9481 2 55 1
3 8935 2 66 1
3 10218 2 63 1
2 9906 1 64 2
3 5135 1 50 1
3 5204 2 78 1
1 3799 1 80 1
1 3012 1 64 1
1 4142 1 58 2
1 3176 1 50 1
1 3177 1 78 1
2 9008 1 61 1
1 3096 1 49 1
2 9012 1 70 1
2 9030 1 58 1
1 3260 2 65 1
3 7395 2 74 1
1 4351 1 79 1
1 2143 1 84 1
1 1 2 56 1
1 4051 1 53 1
1 4035 1 64 1
1 4054 1 65 2
1 2112 1 54 2
1 2079 2 81 1
3 4972 2 67 1
1 1 2 54 1
2 7210 2 69 1
1 2243 1 81 1
3 5152 1 68 1
1 2676 2 55 1
1 2645 2 79 1
3 10074 1 49 1
3 8854 2 62 2
3 8883 1 84 1
2 9460 2 54 1
2 9469 1 53 2
2 5712 2 75 1
3 9781 2 83 1
1 4474 1 33 1
1 2538 1 62 2
1 4413 1 68 2
1 4439 2 59 1
1 4131 1 59 1
1 4284 1 56 1
1 4204 2 62 2
1 4125 1 68 1
1 1611 1 86 1
3 6570 2 50 1
2 6594 1 73 1
2 10310 1 66 1
1 2977 1 47 1
1 1978 1 70 1
1 3646 2 69 1
1 3656 2 59 1
1 1908 1 49 1
1 3725 1 92 1
1 3785 1 74 1
3 8790 2 60 2
3 9122 2 75 2
3 1 1 80 1
1 2221 2 69 1
3 5525 2 51 1
1 2869 1 56 1
1 2881 1 55 1
2 7339 1 58 1
2 9647 1 39 1
3 1 2 52 2
3 1 2 71 1
1 3514 2 57 1
3 1 1 62 1
2 7567 2 54 2
2 7622 1 63 2
1 3922 1 58 1
2 9717 2 71 1
2 9738 1 63 1
3 6855 2 54 1
1 1 1 55 1
3 1 1 88 1
1 415 2 63 1
3 1 2 44 1
1 1441 1 61 1
1 1441 2 62 1
2 7555 1 73 1
3 7749 2 57 1
3 7771 1 78 1
2 7854 1 54 1
2 4691 1 65 2
3 6921 2 60 1
3 6947 2 52 1
