2_107_A024_435 542 70 06 29 89 5131 17859 2 2 204 .2 30 4 1                                    
2_107_A024_435 542 70 06 29 89 5131 17859 2 2 204 .35 32 3 1                                   
2_107_A024_435 542 70 06 29 89 5131 17859 2 2 204 .35 32 2 1                                   
2_107_A024_435 542 70 06 29 89 5131 17859 3 1 204 .55 36 1 1                                   
2_107_A024_441 542 50 06 30 89 5131 17859 3 1 204 .55 36 20 1                                  
2_107_A024_441 542 50 06 30 89 5131 17859 2 1 204 .35 34 19 1                                  
2_107_A024_441 542 50 06 30 89 5131 17859 2 1 204 .35 31 18 1                                  
2_107_A024_441 542 50 06 30 89 5131 17859 2 1 204 .45 35 17 1                                  
2_107_A024_441 542 50 06 30 89 5131 17859 2 1 204 .4 34 16 1                                   
2_107_A024_441 542 50 06 30 89 5131 17859 2 1 204 .5 36 15 1                                   
2_107_A024_441 542 50 06 30 89 5131 17859 2 2 204 .4 32 14 1                                   
2_107_A024_441 542 50 06 30 89 5131 17859 2 2 204 .4 34 13 1                                   
2_107_A024_441 542 50 06 30 89 5131 17859 3 2 204 .4 32 12 1                                   
2_107_A024_441 542 50 06 30 89 5131 17859 2 2 204 .28 30 11 1                                  
2_107_A024_441 542 50 06 30 89 5131 17859 2 2 204 .45 33 10 1                                  
2_107_A024_441 542 50 06 30 89 5131 17859 3 2 204 .4 34 9 1                                    
2_107_A024_441 542 50 06 30 89 5131 17859 2 2 204 .6 38 8 1                                    
2_107_A024_441 542 50 06 30 89 5131 17859 2 2 204 .45 35 7 1                                   
2_107_A024_441 542 50 06 30 89 5131 17859 2 2 204 .4 32 6 1                                    
2_107_A024_441 542 50 06 30 89 5131 17859 4 2 204 .75 38 5 1                                   
2_107_A024_445 542 75 07 01 89 5133 17857 2 1 204 .4 32 31 1                                   
2_107_A024_445 542 75 07 01 89 5133 17857 2 2 204 .55 36 30 1                                  
2_107_A024_445 542 75 07 01 89 5133 17857 2 2 204 .5 36 29 1                                   
2_107_A024_445 542 75 07 01 89 5133 17857 4 2 204 .7 39 28 1                                   
2_107_A024_445 542 75 07 01 89 5133 17857 3 2 204 .55 36 27 1                                  
2_107_A024_445 542 75 07 01 89 5133 17857 3 2 204 .62 38 26 1                                  
2_107_A024_445 542 75 07 01 89 5133 17857 2 2 204 .6 35 25 1                                   
2_107_A024_445 542 75 07 01 89 5133 17857 2 2 204 .4 35 24 1                                   
2_107_A024_445 542 75 07 01 89 5133 17857 2 2 204 .3 31 23 1                                   
2_107_A024_445 542 75 07 01 89 5133 17857 3 2 204 .65 38 22 1                                  
2_107_A024_445 542 75 07 01 89 5133 17857 2 2 204 .5 35 21 1                                   
2_107_A024_445 542 75 07 01 89 5133 17857 2 1 204 .3 32 40 1                                   
2_107_A024_445 542 75 07 01 89 5133 17857 2 1 204 .45 33 39 1                                  
2_107_A024_445 542 75 07 01 89 5133 17857 2 1 204 .4 34 38 1                                   
2_107_A024_445 542 75 07 01 89 5133 17857 2 1 204 .5 34 37 1                                   
2_107_A024_445 542 75 07 01 89 5133 17857 2 1 204 .35 31 36 1                                  
2_107_A024_445 542 75 07 01 89 5133 17857 3 1 204 .55 37 35 1                                  
2_107_A024_445 542 75 07 01 89 5133 17857 -9 1 204 .5 36 34 1                                  
2_107_A024_445 542 75 07 01 89 5133 17857 3 1 204 .5 34 33 1                                   
2_107_A024_445 542 75 07 01 89 5133 17857 2 1 204 .5 36 32 1                                   
2_107_A024_455 542 78 07 03 89 5120 17930 5 2 204 1 43 67 1                                    
2_107_A024_455 542 78 07 03 89 5120 17930 8 2 204 .9 42 66 1                                   
2_107_A024_455 542 78 07 03 89 5120 17930 10 2 204 .8 42 65 1                                  
2_107_A024_455 542 78 07 03 89 5120 17930 3 2 204 .45 34 64 1                                  
2_107_A024_455 542 78 07 03 89 5120 17930 8 2 204 .85 43 63 1                                  
2_107_A024_455 542 78 07 03 89 5120 17930 5 2 204 1 43 62 1                                    
2_107_A024_455 542 78 07 03 89 5120 17930 11 2 204 .85 44 61 1                                 
2_107_A024_455 542 78 07 03 89 5120 17930 4 1 204 .6 37 80 1                                   
2_107_A024_455 542 78 07 03 89 5120 17930 7 1 204 .55 37 79 1                                  
2_107_A024_455 542 78 07 03 89 5120 17930 4 1 204 .7 40 78 1                                   
2_107_A024_455 542 78 07 03 89 5120 17930 2 1 204 .4 32 77 1                                   
2_107_A024_455 542 78 07 03 89 5120 17930 4 1 204 .8 41 76 1                                   
2_107_A024_455 542 78 07 03 89 5120 17930 4 1 204 .8 41 75 1                                   
2_107_A024_455 542 78 07 03 89 5120 17930 6 1 204 .75 40 74 1                                  
2_107_A024_455 542 78 07 03 89 5120 17930 4 1 204 .8 40 73 1                                   
2_107_A024_455 542 78 07 03 89 5120 17930 4 1 204 .55 38 72 1                                  
2_107_A024_455 542 78 07 03 89 5120 17930 3 1 204 .7 40 71 1                                   
2_107_A024_455 542 78 07 03 89 5120 17930 4 2 204 .7 38 70 1                                   
2_107_A024_455 542 78 07 03 89 5120 17930 4 2 204 .8 39 69 1                                   
2_107_A024_455 542 78 07 03 89 5120 17930 8 2 204 .8 41 68 1                                   
2_107_A024_461 542 75 07 04 89 5123 17933 4 1 204 .8 39 100 1                                  
2_107_A024_461 542 75 07 04 89 5123 17933 8 1 204 .75 42 99 1                                  
2_107_A024_461 542 75 07 04 89 5123 17933 3 1 204 .8 39 98 1                                   
2_107_A024_461 542 75 07 04 89 5123 17933 9 1 204 1.4 48 97 1                                  
2_107_A024_461 542 75 07 04 89 5123 17933 -9 1 204 .65 38 96 1                                 
2_107_A024_461 542 75 07 04 89 5123 17933 4 1 204 .65 38 95 1                                  
2_107_A024_461 542 75 07 04 89 5123 17933 4 1 204 .8 42 94 1                                   
2_107_A024_461 542 75 07 04 89 5123 17933 4 1 204 .65 37 93 1                                  
2_107_A024_461 542 75 07 04 89 5123 17933 4 1 204 .8 42 92 1                                   
2_107_A024_461 542 75 07 04 89 5123 17933 7 1 204 .85 42 91 1                                  
2_107_A024_461 542 75 07 04 89 5123 17933 3 2 204 .85 41 90 1                                  
2_107_A024_461 542 75 07 04 89 5123 17933 4 2 204 .6 37 89 1                                   
2_107_A024_461 542 75 07 04 89 5123 17933 10 2 204 .95 44 88 1                                 
2_107_A024_461 542 75 07 04 89 5123 17933 7 2 204 1 44 87 1                                    
2_107_A024_461 542 75 07 04 89 5123 17933 7 2 204 .8 43 86 1                                   
2_107_A024_461 542 75 07 04 89 5123 17933 9 2 204 .9 44 85 1                                   
2_107_A024_461 542 75 07 04 89 5123 17933 7 2 204 1.05 44 84 1                                 
2_107_A024_461 542 75 07 04 89 5123 17933 4 2 204 .9 41 83 1                                   
