1 1023 2 -9 0.49 30
1 311 1 11 0.46 34
1 338 1 10 0.4 32
1 397 1 -9 0.43 32
1 406 1 9 0.31 30
1 384 1 22 0.65 38
1 923 2 -9 0.3 31
1 14 1 -9 0.43 34
1 842 2 9 0.29 29
1 282 1 -9 0.48 34
1 700 1 -9 0.35 31
1 708 1 11 0.46 35
1 312 1 -9 0.33 32
1 359 1 -9 0.57 38
1 97 1 -9 0.39 42
1 486 2 10 0.19 26
1 33 2 -9 0.22 28
1 253 2 -9 0.26 29
1 306 1 -9 0.55 37
1 319 1 -9 0.25 28
1 365 1 11 0.52 35
1 372 1 -9 0.27 29
1 943 2 -9 0.21 25
1 248 1 -9 0.56 37
1 273 1 -9 0.61 39
1 351 1 7 0.31 30
1 1047 1 11 0.47 34
1 435 1 -9 0.55 37
1 715 2 -9 0.57 38
1 913 1 -9 0.55 36
1 895 1 8 0.3 30
1 860 1 -9 0.19 25
1 404 1 11 0.38 33
1 133 1 11 0.4 34
1 288 1 -9 0.38 32
1 88 2 -9 0.46 32
1 97 1 -9 0.37 42
1 397 1 -9 0.5 34
1 301 1 -9 0.64 37
1 303 2 -9 0.18 26
1 469 1 -9 0.5 37
1 194 1 -9 0.34 34
1 204 1 -9 0.77 41
1 87 2 -9 0.2 27
1 158 1 -9 0.52 35
1 392 1 -9 0.62 38
1 409 1 -9 0.31 31
1 41 1 -9 0.36 32
1 69 1 8 0.28 30
1 171 1 14 0.51 36
1 373 2 10 0.29 29
1 389 1 -9 0.4 33
1 839 1 -9 0.48 34
1 148 2 -9 0.27 30
1 2 2 8 0.23 28
1 706 1 -9 0.3 31
1 225 2 13 0.31 30
1 225 2 -9 0.27 30
1 632 2 10 0.32 32
1 7 2 -9 0.23 27
1 882 2 8 0.23 28
1 265 1 -9 0.64 38
1 299 1 -9 0.71 39
1 153 1 -9 0.65 38
1 111 1 16 0.67 38
1 683 2 -9 0.34 31
1 8 1 -9 0.52 35
1 278 1 -9 0.28 30
1 439 1 11 0.36 33
1 952 1 -9 0.29 30
1 186 1 -9 0.86 43
1 711 1 -9 0.44 34
1 50 1 -9 0.48 35
1 217 2 9 0.15 25
1 217 1 -9 0.4 33
1 93 1 -9 0.64 38
1 93 1 -9 0.24 28
1 94 1 -9 0.75 38
1 7 1 13 0.4 33
1 138 1 -9 0.27 29
1 224 1 -9 0.32 32
1 9 2 -9 0.19 26
1 13 2 -9 0.24 29
1 13 1 -9 0.3 31
1 18 1 -9 0.57 37
1 142 1 -9 0.5 37
1 143 2 -9 0.32 32
1 27 2 -9 0.32 30
1 188 2 -9 0.28 29
1 33 2 -9 0.27 30
1 35 1 -9 0.82 40
1 36 2 -9 0.17 26
1 37 1 -9 0.13 24
1 203 1 -9 0.58 35
1 203 2 11 0.22 27
1 207 2 -9 0.25 30
1 209 2 14 0.26 30
1 211 2 -9 0.19 27
1 92 2 11 0.38 33
1 42 1 -9 0.27 30
1 115 1 -9 0.4 33
1 77 1 -9 0.28 30
1 78 1 -9 0.6 36
1 80 1 -9 0.72 39
1 105 2 -9 0.1 22
1 72 1 -9 0.43 34
1 73 1 -9 0.13 24
1 74 1 -9 0.6 38
1 117 1 -9 0.49 33
1 117 1 -9 0.46 35
1 124 1 -9 0.36 32
1 48 1 -9 0.68 38
1 128 1 -9 0.57 36
1 145 1 -9 0.22 29
1 147 1 -9 0.5 35
1 147 2 -9 0.3 30
1 129 1 -9 0.42 33
1 130 1 8 0.18 26
1 84 1 -9 0.5 35
1 47 2 -9 0.21 28
1 47 1 11 0.4 33
1 427 1 -9 0.29 30
1 608 1 -9 0.75 41
1 613 1 -9 0.6 38
1 63 2 -9 0.35 32
1 64 2 -9 0.26 30
1 66 1 11 0.36 33
1 68 1 -9 0.45 35
1 68 1 -9 0.46 34
1 538 1 -9 0.44 37
1 158 2 -9 0.63 38
1 161 1 -9 0.2 27
1 189 1 -9 0.48 35
1 485 1 -9 0.15 24
1 445 2 -9 0.19 26
1 445 1 -9 0.29 29
1 420 1 12 0.37 34
1 422 2 10 0.28 30
1 454 1 -9 0.25 29
1 621 1 -9 0.2 27
1 273 1 11 0.64 36
