3 630 70 10 21 90 5830 15200 50 4 3 202 -9 1
3 630 70 10 21 90 5830 15200 30 1 3 202 -9 1
3 630 70 10 21 90 5830 15200 39 1 3 202 -9 1
3 630 70 10 21 90 5830 15200 40 2 3 202 -9 1
3 630 70 10 21 90 5830 15200 45 3 3 202 -9 1
3 630 70 10 21 90 5830 15200 46 1 3 202 -9 1
3 630 70 10 21 90 5830 15200 47 1 3 202 -9 1
3 630 70 10 21 90 5830 15200 80 1 3 202 -9 1
3 630 70 10 21 90 5830 15200 51 1 3 202 -9 1
3 630 70 10 21 90 5830 15200 56 2 3 202 -9 1
3 630 70 10 21 90 5830 15200 58 1 3 202 -9 1
3 630 70 10 21 90 5830 15200 60 1 3 202 -9 1
3 630 70 10 21 90 5830 15200 62 2 3 202 -9 1
3 630 70 10 21 90 5830 15200 69 1 3 202 -9 1
3 630 70 10 21 90 5830 15200 74 1 3 202 -9 1
3 630 44 10 26 90 5826 15354 78 2 3 202 -9 2
3 630 44 10 26 90 5826 15354 41 1 3 202 -9 2
3 630 44 10 26 90 5826 15354 49 1 3 202 -9 2
3 630 44 10 26 90 5826 15354 51 1 3 202 -9 2
3 630 44 10 26 90 5826 15354 53 2 3 202 -9 2
3 630 44 10 26 90 5826 15354 56 1 3 202 -9 2
3 630 44 10 26 90 5826 15354 59 1 3 202 -9 2
3 630 44 10 26 90 5826 15354 60 3 3 202 -9 2
3 630 44 10 26 90 5826 15354 63 1 3 202 -9 2
3 630 44 10 26 90 5826 15354 66 2 3 202 -9 2
3 630 44 10 26 90 5826 15354 71 1 3 202 -9 2
3 630 44 10 26 90 5826 15354 74 1 3 202 -9 2
3 630 44 10 26 90 5826 15354 79 1 3 202 -9 2
3 630 44 10 26 90 5826 15354 81 1 3 202 -9 2
3 630 51 10 27 90 5806 15131 69 2 3 202 -9 3
3 630 51 10 27 90 5806 15131 58 1 3 202 -9 3
3 630 51 10 27 90 5806 15131 62 2 3 202 -9 3
3 630 51 10 27 90 5806 15131 55 1 3 202 -9 3
3 630 51 10 27 90 5806 15131 80 1 3 202 -9 3
3 630 51 10 27 90 5806 15131 74 1 3 202 -9 3
3 630 51 10 27 90 5806 15131 49 1 3 202 -9 3
3 630 60 10 27 90 5808 15128 71 1 3 202 -9 4
3 630 60 10 27 90 5808 15128 60 1 3 202 -9 4
3 630 60 10 27 90 5808 15128 67 1 3 202 -9 4
3 630 49 10 27 90 5751 15144 69 1 3 202 -9 5
3 630 49 10 27 90 5751 15144 52 1 3 202 -9 5
3 630 49 10 27 90 5751 15144 60 1 3 202 -9 5
3 630 49 10 27 90 5751 15144 74 1 3 202 -9 5
3 630 49 10 27 90 5751 15144 78 1 3 202 -9 5
3 630 49 10 27 90 5751 15144 59 1 3 202 -9 5
3 630 49 10 27 90 5751 15144 56 1 3 202 -9 5
3 630 49 10 27 90 5751 15144 64 1 3 202 -9 5
3 630 49 10 27 90 5751 15144 50 1 3 202 -9 5
3 630 35 10 28 90 5747 15134 70 1 3 202 -9 6
3 630 35 10 28 90 5747 15134 65 1 3 202 -9 6
3 630 35 10 28 90 5747 15134 62 1 3 202 -9 6
3 630 35 10 28 90 5747 15134 59 1 3 202 -9 6
3 630 35 10 28 90 5747 15134 55 1 3 202 -9 6
3 630 35 10 28 90 5747 15134 72 1 3 202 -9 6
3 630 35 10 28 90 5747 15134 74 1 3 202 -9 6
3 630 35 10 28 90 5747 15134 50 1 3 202 -9 6
3 630 35 10 28 90 5753 15127 76 1 3 202 -9 7
3 630 35 10 28 90 5753 15127 68 1 3 202 -9 7
3 630 35 10 28 90 5753 15127 66 1 3 202 -9 7
3 630 35 10 28 90 5753 15127 64 1 3 202 -9 7
3 630 35 10 28 90 5753 15127 61 1 3 202 -9 7
3 630 35 10 28 90 5753 15127 79 1 3 202 -9 7
3 630 35 10 28 90 5753 15127 71 1 3 202 -9 7
3 630 32 10 28 90 5753 15131 85 1 3 202 -9 8
3 630 32 10 28 90 5753 15131 54 2 3 202 -9 8
3 630 32 10 28 90 5753 15131 55 2 3 202 -9 8
3 630 32 10 28 90 5753 15131 59 3 3 202 -9 8
3 630 32 10 28 90 5753 15131 60 4 3 202 -9 8
3 630 32 10 28 90 5753 15131 64 2 3 202 -9 8
3 630 32 10 28 90 5753 15131 66 3 3 202 -9 8
3 630 32 10 28 90 5753 15131 67 1 3 202 -9 8
3 630 32 10 28 90 5753 15131 69 4 3 202 -9 8
3 630 32 10 28 90 5753 15131 80 2 3 202 -9 8
3 630 32 10 28 90 5753 15131 84 1 3 202 -9 8
3 630 32 10 28 90 5753 15131 52 2 3 202 -9 8
3 630 32 10 28 90 5753 15131 87 2 3 202 -9 8
3 630 32 10 28 90 5753 15131 50 2 3 202 -9 8
3 630 32 10 28 90 5753 15131 48 2 3 202 -9 8
3 630 32 10 28 90 5753 15131 47 1 3 202 -9 8
3 630 32 10 28 90 5753 15131 45 1 3 202 -9 8
3 630 32 10 28 90 5753 15131 44 2 3 202 -9 8
3 630 32 10 28 90 5753 15131 73 1 3 202 -9 8
3 630 32 10 28 90 5753 15131 37 1 3 202 -9 8
3 630 32 10 28 90 5753 15131 35 1 3 202 -9 8
3 630 32 10 28 90 5753 15131 34 1 3 202 -9 8
3 630 32 10 28 90 5753 15131 30 1 3 202 -9 8
3 630 32 10 28 90 5753 15131 41 1 3 202 -9 8
