6 630 50 02 14 00 5920 15248 64 2 1 202 -9 A681_6077_7                               
6 630 50 02 14 00 5920 15248 68 1 1 202 -9 A681_6077_7                               
6 630 50 02 14 00 5920 15248 70 1 1 202 -9 A681_6077_7                               
6 630 50 02 14 00 5920 15248 72 1 1 202 -9 A681_6077_7                               
6 630 50 02 14 00 5920 15248 74 2 1 202 -9 A681_6077_7                               
6 630 52 02 15 00 5922 15249 54 1 2 202 -9 A681_6077_9                               
6 630 52 02 15 00 5922 15249 55 2 2 202 -9 A681_6077_9                               
6 630 52 02 15 00 5922 15249 57 1 2 202 -9 A681_6077_9                               
6 630 52 02 15 00 5922 15249 60 1 2 202 -9 A681_6077_9                               
6 630 52 02 15 00 5922 15249 61 1 2 202 -9 A681_6077_9                               
6 630 52 02 15 00 5922 15249 64 1 2 202 -9 A681_6077_9                               
6 630 52 02 15 00 5922 15249 65 1 2 202 -9 A681_6077_9                               
6 630 52 02 15 00 5922 15249 66 1 2 202 -9 A681_6077_9                               
6 630 52 02 15 00 5922 15249 67 1 2 202 -9 A681_6077_9                               
6 630 52 02 15 00 5922 15249 74 1 2 202 -9 A681_6077_9                               
6 630 52 02 15 00 5922 15249 76 1 2 202 -9 A681_6077_9                               
6 630 52 02 15 00 5922 15249 56 1 1 202 -9 A681_6077_9                               
6 630 52 02 15 00 5922 15249 58 1 1 202 -9 A681_6077_9                               
6 630 52 02 15 00 5922 15249 62 1 1 202 -9 A681_6077_9                               
6 630 52 02 15 00 5922 15249 65 1 1 202 -9 A681_6077_9                               
6 630 52 02 15 00 5922 15249 69 1 1 202 -9 A681_6077_9                               
6 630 52 02 15 00 5922 15249 70 1 1 202 -9 A681_6077_9                               
6 630 52 02 15 00 5922 15249 71 1 1 202 -9 A681_6077_9                               
6 630 46 02 17 00 5910 15308 55 1 2 202 -9 A681_6077_11                              
6 630 46 02 17 00 5910 15308 61 2 2 202 -9 A681_6077_11                              
6 630 -9 01 28 00 5743 15107 75 1 2 202 -9 A243_6034_47                              
6 630 -9 01 28 00 5743 15107 79 1 2 202 -9 A243_6034_47                              
8 610 43 01 19 00 5400 16451 69 1 1 202 -9 A104_5925_49                              
8 610 43 01 19 00 5400 16451 79 1 1 202 -9 A104_5925_49                              
