1 1 1991 1  0 0 44.0768 1375.47 2893.91 3292.24 2296.21 1132.52 804.921 260.161 211.565 147.075 47.9205 15.8902 13.064
1 1 1991 2  0 0 38.5079 225.547 22.0045 0 0 0 0 0 0 0 0 0 0
1 1 1991 3  0 0 0 0 9.05893 52.3718 113.964 20.6814 40.1403 9.77051 5.3642 4.59789 1.53263 0 0
1 1 1991 4  0 0 7.41572 263.499 455.028 707.898 361.492 105.939 86.4055 14.5357 9.17229 8.31016 3.8174 0.484292 0.797244
1 1 1991 5  0 0 0 0.290905 17.102 53.3687 17.122 4.60837 2.1018 0.257487 0.085829 0.247187 0.171658 0 0
1 1 1991 6  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 1991 7  0 0 3.14664 84.8549 634.357 1148.44 663.628 96.4209 25.1303 13.1705 3.75596 4.9083 0.838436 0.332324 0.0996705
1 1 1991 8  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 1991 9  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 1 1991 1  0 0 0 1236.2 3020.33 3057.24 2602.62 1164.67 648.284 225.263 197.787 141.366 89.1217 15.1468 14.2821
2 1 1991 2  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 1 1991 3  0 0 0 27.137 126.184 140.654 80.563 28.7174 9.82677 2.16134 0 1.65436 0 0 0
2 1 1991 4  0 0 0 262.29 511.388 577.592 453.088 119.753 72.3638 14.1 7.61973 6.76193 3.94417 0.733536 1.46787
2 1 1991 5  0 0 0 0.437424 22.4886 44.234 26.827 2.01655 2.31955 0.127582 0.127582 0.0850546 0 0 0
2 1 1991 6  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 1 1991 7  0 0 0 104.045 754.884 832.103 764.622 143.197 37.314 9.45817 4.39682 8.98043 2.04074 0.226695 0.0998102
2 1 1991 8  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 1 1991 9  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 1 1991 1  0 0 115.008 1262.83 2623.54 3339.06 2627.76 1197.51 683.179 228.456 211.376 136.777 60.4915 18.347 20.7757
3 1 1991 2  0 0 65.6985 65.6985 0 0 0 0 0 0 0 0 0 0 0
3 1 1991 3  0 0 0 5.08782 4.99696 58.2162 131.811 40.0163 23.4356 3.773 0 6.55763 0 0 0.84797
3 1 1991 4  0 0 11.8459 193.793 404.256 803.835 395.972 99.9976 47.3865 7.17687 11.2921 6.06638 5.59746 1.30163 1.3266
3 1 1991 5  0 0 0 1.24396 18.1557 41.6735 28.9908 4.33615 1.84826 0.0774782 0 0.154956 0.0570892 0 0
3 1 1991 6  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 1 1991 7  0 0 7.78558 111.164 766.965 823.118 823.953 97.3471 54.0986 8.81506 4.13924 8.30629 1.76293 0.303457 0.0245408
3 1 1991 8  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 1 1991 9  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 1 1991 1  0 0 41.8137 1079.68 2823.69 2875.77 2698.08 1128.85 779.932 230.652 211.232 164.979 129.738 11.0535 11.103
4 1 1991 2  0 0 62.0751 53.8019 8.27316 0 0 0 0 0 0 0 0 0 0
