1 1 1991  0 0 1.08529 1.51889 2.50132 3.55921 5.03467 7.15288 8.00068 9.7778 10.9733 10.6869 12.1116 13.3259 14.5737
2 1 1991  0 0 0 1.49258 2.52687 3.55055 4.95177 7.20667 7.95588 10.0449 11.3692 10.8426 12.451 11.9805 14.4588
3 1 1991  0 0 1.12157 1.55958 2.45037 3.52854 4.89401 7.15007 8.20753 9.78638 10.942 10.9388 11.9645 13.9612 13.9296
4 1 1991  0 0 1.10343 1.60685 2.5232 3.51134 4.9241 6.90257 8.3587 9.52344 11.065 10.0417 11.6346 13.5578 14.1765
5 1 1991  0 0 1.04232 1.54461 2.49946 3.56473 4.99342 7.22209 8.44517 9.94527 11.0778 10.9393 12.4239 12.8573 15.6037
6 1 1991  0 0 1.08221 1.56444 2.50412 3.56814 4.95795 7.22204 8.42963 10.1496 11.1736 11.452 11.8453 14.8132 14.4126
7 1 1991  0 0 1.0581 1.5988 2.48973 3.53192 4.92554 7.14362 7.9216 9.62338 11.127 10.9836 12.4335 12.9902 15.227
8 1 1991  0 0 1.09573 1.56752 2.5266 3.51619 4.90861 7.05099 8.40395 9.94671 11.0191 11.1023 11.7207 13.9737 15.0144
9 1 1991  0 0 1.12118 1.52651 2.52377 3.53412 5.03153 7.11607 8.20957 8.89612 10.8611 10.6266 11.99 12.978 14.2216
10 1 1991  0 0 1.1016 1.53775 2.48698 3.53737 5.02936 6.8856 8.34373 9.9197 10.8665 10.4826 12.9491 13.4627 14.1973
11 1 1991  0 0 1.12796 1.6185 2.51567 3.55833 4.87048 7.12946 8.12138 9.82161 11.1945 11.2803 11.6615 14.0099 13.0147
12 1 1991  0 0 1.12615 1.59401 2.4999 3.5605 4.98018 7.20831 8.39771 10.3292 11.0129 10.984 12.1499 14.0009 13.4163
13 1 1991  0 0 1.10171 1.51566 2.55372 3.58691 4.99286 7.1603 8.08551 10.2234 11.1593 10.1787 13.0169 13.8787 13.399
14 1 1991  0 0 1.16209 1.51176 2.48105 3.57858 5.00462 7.45493 8.3224 8.64281 10.9388 10.4274 13.0857 12.8811 13.3325
15 1 1991  0 0 1.07246 1.4925 2.50976 3.55086 4.9869 7.10301 8.08022 9.59246 11.2462 11.344 11.8545 13.5279 13.9462
16 1 1991  0 0 1.10957 1.5854 2.52869 3.56866 4.92493 7.24503 8.08754 9.29163 11.1307 10.5531 11.9315 13.254 15.1292
17 1 1991  0 0 1.12358 1.47292 2.50114 3.60598 5.02985 7.03889 8.19051 9.65411 11.4442 11.1533 12.0714 12.7777 13.9878
18 1 1991  0 0 0 1.4591 2.4913 3.52118 4.92476 7.05918 8.15139 9.72298 10.9558 11.1239 11.6793 12.3961 16.19
19 1 1991  0 0 1.04534 1.58254 2.54543 3.55219 4.89172 7.1862 7.86952 9.75802 11.1363 10.7264 12.2489 12.638 13.9113
20 1 1991  0 0 1.04155 1.5856 2.53816 3.49976 4.93866 7.12979 8.08276 9.83487 11.7931 10.3262 11.0525 13.2685 14.8666
21 1 1991  0 0 0 1.53943 2.56392 3.52664 4.95286 7.23978 8.39704 10.1776 10.8333 10.5508 11.4713 13.7649 13.9793
22 1 1991  0 0 0 1.47139 2.47802 3.55464 4.97168 7.21944 8.27937 9.74687 11.0231 10.8532 11.8034 13.7489 13.8923
23 1 1991  0 0 1.0597 1.55966 2.48981 3.57877 4.9851 7.06153 8.35846 9.64628 10.9681 10.3102 11.7775 12.5353 15.3846
24 1 1991  0 0 1.01896 1.52179 2.53887 3.55214 4.97964 7.00831 8.24822 9.90296 10.6128 10.8894 12.3195 13.6872 14.2738
25 1 1991  0 0 1.08185 1.53382 2.5266 3.54693 4.95345 7.19968 8.1165 9.63523 11.1967 10.6158 11.8203 12.5655 13.2612
26 1 1991  0 0 0.97088 1.55783 2.49588 3.49855 4.99465 7.1079 7.96049 9.35843 11.1322 10.8293 12.4839 12.6106 14.0652
27 1 1991  0 0 1.09982 1.57238 2.53713 3.55094 4.96368 6.80771 7.91803 9.70977 10.606 10.0642 11.6488 13.0407 13.4722
28 1 1991  0 0 1.10617 1.58388 2.52828 3.5206 4.89615 7.07822 8.30554 9.68906 11.2037 11.4139 12.1192 13.1909 15.2689
29 1 1991  0 0 1.21909 1.54653 2.521 3.5017 4.94354 6.89935 8.17446 9.50398 10.8674 10.7678 11.6896 12.955 14.1861
30 1 1991  0 0 1.10999 1.54168 2.47112 3.52258 4.91836 7.2525 7.92002 9.96031 10.6177 10.5443 12.2069 12.9763 13.9475
31 1 1991  0 0 0.905751 1.56837 2.54418 3.51494 4.93723 7.1598 8.23723 9.97424 10.8519 10.574 11.3873 13.0787 14.5167
32 1 1991  0 0 0 1.51565 2.55491 3.50532 4.92177 7.37109 7.94257 9.38961 11.3035 11.2566 12.5024 13.1056 14.3395
33 1 1991  0 0 1.1277 1.5502 2.54285 3.55647 4.974 7.12122 8.18483 10.3943 10.8549 10.2749 12.2207 13.4999 14.2637
34 1 1991  0 0 1.02563 1.60827 2.47437 3.58008 4.92592 7.02813 7.95346 9.30811 11.2254 11.002 11.5818 13.2425 15.485
