1 630 64 2 25 99 5734 15138 52 1 1 202 -9 1
1 630 64 2 25 99 5734 15138 85 1 1 202 -9 1
1 630 64 2 25 99 5734 15138 74 1 1 202 -9 1
1 630 64 2 25 99 5734 15138 71 1 1 202 -9 1
1 630 64 2 25 99 5734 15138 66 1 1 202 -9 1
1 630 64 2 25 99 5734 15138 65 1 1 202 -9 1
1 630 64 2 25 99 5734 15138 63 1 1 202 -9 1
1 630 64 2 25 99 5734 15138 61 1 1 202 -9 1
1 630 64 2 25 99 5734 15138 53 1 1 202 -9 1
1 630 64 2 25 99 5734 15138 41 1 2 202 -9 1
1 630 64 2 25 99 5734 15138 87 1 2 202 -9 1
1 630 64 2 25 99 5734 15138 79 1 2 202 -9 1
1 630 64 2 25 99 5734 15138 78 1 2 202 -9 1
1 630 64 2 25 99 5734 15138 61 1 2 202 -9 1
1 630 64 2 25 99 5734 15138 60 2 2 202 -9 1
1 630 64 2 25 99 5734 15138 58 1 2 202 -9 1
1 630 64 2 25 99 5734 15138 57 2 2 202 -9 1
1 630 64 2 25 99 5734 15138 52 1 2 202 -9 1
1 630 64 2 25 99 5734 15138 45 1 2 202 -9 1
1 630 65 2 26 99 5724 15117 74 1 2 202 -9 2
1 630 65 2 26 99 5724 15117 56 1 2 202 -9 2
1 630 65 2 26 99 5724 15117 60 1 2 202 -9 2
1 630 65 2 26 99 5724 15117 37 1 2 202 -9 2
1 630 65 2 26 99 5724 15117 61 2 2 202 -9 2
1 630 65 2 26 99 5724 15117 63 1 2 202 -9 2
1 630 65 2 26 99 5724 15117 55 1 1 202 -9 2
1 630 65 2 26 99 5724 15117 57 1 1 202 -9 2
1 630 65 2 26 99 5724 15117 63 1 1 202 -9 2
1 630 65 2 26 99 5724 15117 66 1 1 202 -9 2
1 630 65 2 26 99 5724 15117 67 1 1 202 -9 2
1 630 65 2 26 99 5724 15117 69 1 1 202 -9 2
1 630 65 2 26 99 5724 15117 53 1 1 202 -9 2
1 630 65 2 26 99 5724 15117 71 1 2 202 -9 2
1 630 65 2 26 99 5724 15117 69 1 2 202 -9 2
1 630 65 2 26 99 5724 15117 68 2 2 202 -9 2
1 630 65 2 26 99 5724 15117 90 1 1 202 -9 2
1 630 65 2 26 99 5724 15117 65 1 2 202 -9 2
1 630 75 2 26 99 5723 15129 51 1 1 202 -9 3
1 630 75 2 26 99 5723 15129 55 1 1 202 -9 3
1 630 74 2 27 99 5708 15224 46 2 2 202 -9 4
1 630 74 2 27 99 5708 15224 66 1 1 202 -9 4
1 630 74 2 27 99 5708 15224 62 1 1 202 -9 4
1 630 74 2 27 99 5708 15224 38 1 2 202 -9 4
1 630 74 2 27 99 5708 15224 50 1 2 202 -9 4
1 630 74 2 27 99 5708 15224 74 1 1 202 -9 4
1 630 74 2 27 99 5708 15224 51 1 2 202 -9 4
1 630 74 2 27 99 5708 15224 52 1 2 202 -9 4
1 630 74 2 27 99 5708 15224 53 2 2 202 -9 4
1 630 74 2 27 99 5708 15224 56 1 2 202 -9 4
1 630 74 2 27 99 5708 15224 62 1 2 202 -9 4
1 630 74 2 27 99 5708 15224 71 1 2 202 -9 4
1 630 74 2 27 99 5708 15224 74 1 2 202 -9 4
1 630 74 2 27 99 5708 15224 60 1 1 202 -9 4
1 630 74 2 27 99 5708 15224 61 1 1 202 -9 4
1 630 74 2 27 99 5708 15224 63 1 1 202 -9 4
1 630 68 2 28 99 5713 15227 59 1 2 202 -9 5
1 630 68 2 28 99 5713 15227 62 1 2 202 -9 5
1 630 68 2 28 99 5713 15227 64 1 2 202 -9 5
1 630 68 2 28 99 5713 15227 52 1 1 202 -9 5
1 630 68 2 28 99 5713 15227 56 1 1 202 -9 5
1 630 68 2 28 99 5713 15227 54 2 1 202 -9 5
1 630 68 2 28 99 5713 15227 54 1 2 202 -9 5
1 630 68 2 28 99 5713 15227 70 1 2 202 -9 5
1 630 68 2 28 99 5713 15227 69 1 2 202 -9 5
1 630 68 2 28 99 5713 15227 58 1 1 202 -9 5
1 630 68 2 28 99 5713 15227 68 1 1 202 -9 5
1 630 68 2 28 99 5713 15227 57 1 1 202 -9 5
1 630 68 2 28 99 5713 15227 61 1 1 202 -9 5
1 630 68 2 28 99 5713 15227 62 2 1 202 -9 5
1 630 68 2 28 99 5713 15227 66 1 1 202 -9 5
1 630 68 2 28 99 5713 15227 59 1 1 202 -9 5
1 630 68 2 28 99 5713 15227 51 1 2 202 -9 5
1 630 35 2 18 99 5817 15053 64 1 2 202 -9 6
1 630 35 2 18 99 5817 15053 72 1 2 202 -9 6
1 630 35 2 18 99 5817 15053 61 1 2 202 -9 6
1 630 35 2 18 99 5817 15053 70 1 2 202 -9 6
1 630 35 2 18 99 5817 15053 56 1 1 202 -9 6
1 630 35 2 18 99 5817 15053 57 1 1 202 -9 6
1 630 35 2 18 99 5817 15053 58 2 1 202 -9 6
1 630 35 2 18 99 5817 15053 59 1 1 202 -9 6
1 630 35 2 18 99 5817 15053 60 1 1 202 -9 6
1 630 35 2 18 99 5817 15053 61 1 1 202 -9 6
1 630 35 2 18 99 5817 15053 77 1 2 202 -9 6
1 630 35 2 18 99 5817 15053 75 1 1 202 -9 6
1 630 35 2 18 99 5817 15053 66 1 1 202 -9 6
1 630 35 2 18 99 5817 15053 67 3 1 202 -9 6
1 630 35 2 18 99 5817 15053 78 2 1 202 -9 6
1 630 35 2 18 99 5817 15053 82 1 1 202 -9 6
1 630 35 2 18 99 5816 15046 64 2 1 202 -9 7
1 630 35 2 18 99 5816 15046 58 1 1 202 -9 7
1 630 35 2 18 99 5816 15046 56 1 1 202 -9 7
1 630 35 2 18 99 5816 15046 55 1 1 202 -9 7
1 630 35 2 18 99 5816 15046 62 1 1 202 -9 7
1 630 35 2 18 99 5816 15046 61 1 1 202 -9 7
1 630 35 2 18 99 5816 15046 67 1 2 202 -9 7
1 630 35 2 18 99 5816 15046 65 1 2 202 -9 7
1 630 35 2 18 99 5816 15046 58 1 2 202 -9 7
1 630 35 2 18 99 5816 15046 55 1 2 202 -9 7
1 630 35 2 18 99 5816 15046 67 1 1 202 -9 7
1 630 35 2 18 99 5816 15046 71 1 2 202 -9 7
1 630 35 2 18 99 5816 15046 72 2 1 202 -9 7
1 630 35 2 18 99 5816 15046 69 2 1 202 -9 7
1 630 35 2 18 99 5816 15046 68 2 1 202 -9 7
1 630 35 2 18 99 5816 15046 53 1 1 202 -9 7
1 630 35 2 19 99 5817 15049 58 1 1 202 -9 8
1 630 35 2 19 99 5817 15049 56 1 2 202 -9 8
1 630 35 2 19 99 5817 15049 63 1 2 202 -9 8
1 630 35 2 19 99 5817 15049 65 1 2 202 -9 8
1 630 35 2 19 99 5817 15049 68 1 2 202 -9 8
1 630 35 2 19 99 5817 15049 71 1 2 202 -9 8
1 630 35 2 19 99 5817 15049 53 1 1 202 -9 8
1 630 35 2 19 99 5817 15049 52 1 2 202 -9 8
1 630 35 2 19 99 5817 15049 59 1 1 202 -9 8
1 630 35 2 19 99 5817 15049 61 2 1 202 -9 8
1 630 35 2 19 99 5817 15049 66 1 1 202 -9 8
1 630 35 2 19 99 5817 15049 67 1 1 202 -9 8
1 630 35 2 19 99 5817 15049 69 4 1 202 -9 8
1 630 35 2 19 99 5817 15049 70 1 1 202 -9 8
1 630 35 2 19 99 5817 15049 71 1 1 202 -9 8
1 630 36 2 19 99 5816 15046 61 1 2 202 -9 9
1 630 36 2 19 99 5816 15046 45 1 2 202 -9 9
1 630 36 2 19 99 5816 15046 54 1 1 202 -9 9
1 630 36 2 19 99 5816 15046 85 1 1 202 -9 9
1 630 36 2 19 99 5816 15046 67 1 2 202 -9 9
1 630 36 2 19 99 5816 15046 66 3 2 202 -9 9
1 630 36 2 19 99 5816 15046 57 2 1 202 -9 9
1 630 36 2 19 99 5816 15046 61 1 1 202 -9 9
1 630 36 2 19 99 5816 15046 62 2 1 202 -9 9
1 630 36 2 19 99 5816 15046 65 1 1 202 -9 9
1 630 36 2 19 99 5816 15046 51 1 1 202 -9 9
1 630 36 2 19 99 5816 15046 68 1 2 202 -9 9
1 630 36 2 19 99 5816 15046 67 1 1 202 -9 9
1 630 36 2 19 99 5816 15046 59 1 2 202 -9 9
