8 610 55 01 31 96 5424 16205 77 4 2 202 -9 A459_3667_178                             
8 610 55 01 31 96 5424 16205 78 1 2 202 -9 A459_3667_178                             
8 610 55 01 31 96 5424 16205 80 2 2 202 -9 A459_3667_178                             
8 610 55 01 31 96 5424 16205 81 2 2 202 -9 A459_3667_178                             
8 610 55 01 31 96 5424 16205 82 2 2 202 -9 A459_3667_178                             
8 610 55 01 31 96 5424 16205 84 1 2 202 -9 A459_3667_178                             
8 610 55 01 31 96 5424 16205 86 1 2 202 -9 A459_3667_178                             
8 610 55 01 31 96 5424 16205 89 1 2 202 -9 A459_3667_178                             
8 610 55 01 31 96 5424 16205 90 1 2 202 -9 A459_3667_178                             
8 610 55 01 31 96 5424 16205 97 1 2 202 -9 A459_3667_178                             
8 610 55 01 31 96 5424 16205 47 1 1 202 -9 A459_3667_178                             
8 610 55 01 31 96 5424 16205 50 1 1 202 -9 A459_3667_178                             
8 610 55 01 31 96 5424 16205 51 2 1 202 -9 A459_3667_178                             
8 610 55 01 31 96 5424 16205 55 2 1 202 -9 A459_3667_178                             
8 610 55 01 31 96 5424 16205 56 1 1 202 -9 A459_3667_178                             
8 610 55 01 31 96 5424 16205 57 1 1 202 -9 A459_3667_178                             
8 610 55 01 31 96 5424 16205 59 2 1 202 -9 A459_3667_178                             
8 610 55 01 31 96 5424 16205 62 3 1 202 -9 A459_3667_178                             
8 610 55 01 31 96 5424 16205 63 1 1 202 -9 A459_3667_178                             
8 610 55 01 31 96 5424 16205 64 1 1 202 -9 A459_3667_178                             
8 610 55 01 31 96 5424 16205 68 3 1 202 -9 A459_3667_178                             
8 610 55 01 31 96 5424 16205 69 3 1 202 -9 A459_3667_178                             
8 610 55 01 31 96 5424 16205 70 1 1 202 -9 A459_3667_178                             
8 610 55 01 31 96 5424 16205 73 1 1 202 -9 A459_3667_178                             
8 610 55 01 31 96 5424 16205 75 4 1 202 -9 A459_3667_178                             
8 610 55 01 31 96 5424 16205 76 4 1 202 -9 A459_3667_178                             
8 610 55 01 31 96 5424 16205 79 2 1 202 -9 A459_3667_178                             
8 610 55 01 31 96 5424 16205 80 1 1 202 -9 A459_3667_178                             
8 610 55 01 31 96 5424 16205 83 2 1 202 -9 A459_3667_178                             
8 610 55 01 31 96 5424 16205 84 1 1 202 -9 A459_3667_178                             
8 610 55 01 31 96 5424 16205 86 2 1 202 -9 A459_3667_178                             
8 610 55 01 31 96 5424 16205 87 1 1 202 -9 A459_3667_178                             
8 610 34 02 03 96 5421 16202 68 4 2 202 -9 A459_3667_183                             
8 610 34 02 03 96 5421 16202 69 1 2 202 -9 A459_3667_183                             
8 610 34 02 03 96 5421 16202 70 2 2 202 -9 A459_3667_183                             
8 610 34 02 03 96 5421 16202 72 2 2 202 -9 A459_3667_183                             
8 610 34 02 03 96 5421 16202 73 1 2 202 -9 A459_3667_183                             
8 610 34 02 03 96 5421 16202 75 1 2 202 -9 A459_3667_183                             
8 610 34 02 03 96 5421 16202 76 3 2 202 -9 A459_3667_183                             
8 610 34 02 03 96 5421 16202 77 1 2 202 -9 A459_3667_183                             
8 610 34 02 03 96 5421 16202 79 1 2 202 -9 A459_3667_183                             
8 610 34 02 03 96 5421 16202 81 2 2 202 -9 A459_3667_183                             
8 610 34 02 03 96 5421 16202 82 2 2 202 -9 A459_3667_183                             
