1 1 1991  0 0 93.1472 1949.66 4031.46 5254.32 3452.42 1360.17 958.699 297.895 229.943 165.138 54.2806 16.7068 13.9609
2 1 1991  0 0 0 1630.11 4435.27 4651.82 3927.72 1458.36 770.108 251.11 209.931 158.848 95.1066 16.107 15.8498
3 1 1991  0 0 200.338 1639.82 3817.91 5065.91 4008.49 1439.2 809.948 248.298 226.807 157.862 67.909 19.9521 22.9748
4 1 1991  0 0 120.279 1545.89 4164.1 4565.55 4114.96 1330.26 873.96 256.308 227.343 174.397 138.613 11.8678 11.6073
5 1 1991  0 0 89.1831 1525.3 4390.51 4893.94 3859.9 1397.94 699.264 230.111 233.661 181.742 81.7083 24.0342 10.5609
6 1 1991  0 0 127.185 1688.09 4206.72 4819.02 3970.41 1452.06 710.552 296.205 217.289 94.0947 91.5741 6.2535 6.8481
7 1 1991  0 0 136.379 1704.14 4084.27 5034.71 3761.72 1513.81 845.449 265.774 175.6 168.096 49.7123 30.0736 8.73288
8 1 1991  0 0 127.398 1518.31 4151.25 4842.36 3832.8 1542.64 760.865 242.344 235.593 187.389 81.0401 14.8177 7.06568
9 1 1991  0 0 199.551 1632.2 4187.38 5199.29 3686.07 1315.29 750.966 335.664 239.228 174.106 90.0971 27.0771 15.3863
10 1 1991  0 0 113.521 1559.3 4046.75 4954.64 3690.47 1556.29 829.719 241.592 255.421 177.508 55.3482 12.8194 14.2067
11 1 1991  0 0 100.379 1746.33 4036.23 5150.23 3782.51 1391.79 845.557 227.058 185.498 163.663 104.849 10.3222 15.9191
12 1 1991  0 0 46.1541 1607.16 4105.21 5048.93 3889.74 1381.93 822.542 259.977 160.221 166.438 65.1634 14.2828 4.02932
13 1 1991  0 0 111.543 1959.73 4497.98 4520.38 3866.19 1368.29 837.478 270.024 221.234 164.767 72.1608 14.5587 10.8155
14 1 1991  0 0 98.4199 1577.21 4466.55 5046.02 3680.83 1247.22 812.808 317.448 224.066 202.654 47.2572 24.0152 7.22382
15 1 1991  0 0 35.5054 1873.97 4044.64 4994.8 3764.14 1463.14 802.399 290.005 222.173 178.659 86.6505 8.54683 13.0885
16 1 1991  0 0 164.218 1677.43 4283.95 4896.55 3903.41 1403.5 748.769 258.696 251.771 156.389 92.445 13.9812 5.68315
17 1 1991  0 0 186.319 1712.11 4687.11 5270.06 3387.85 1529.44 740.179 278.711 172.088 136.928 82.5232 22.7551 11.7432
18 1 1991  0 0 0 1840.49 3962.36 4801.41 3985.64 1440.81 864.059 263.706 224.105 215.186 83.333 17.5524 3.69898
19 1 1991  0 0 44.702 1958.28 4070.46 5063.61 3878.55 1375.25 769.267 275.382 183.312 115.763 110.17 39.3957 16.0497
20 1 1991  0 0 54.7913 1629.44 3850.47 4904.74 3737.64 1506.72 980.535 264.544 174.646 137.639 104.457 21.4121 11.6669
21 1 1991  0 0 0 2042.71 3984.28 4924.18 4037.47 1328.78 694.216 255.181 244.383 143.227 119.143 18.1759 20.2218
22 1 1991  0 0 0 2044.03 4216.6 5358.51 3561.34 1446.79 742.518 294.714 209.926 137.642 71.9909 19.4101 18.9914
23 1 1991  0 0 46.5948 1728.82 4151.85 5063.59 3677.29 1402.43 732.011 253.231 233.327 182.251 125.043 35.7156 10.319
24 1 1991  0 0 244.055 1554.05 4535.37 4810.69 3744.9 1548.36 764.432 244.883 194.658 167.488 83.7143 30.6648 12.0824
25 1 1991  0 0 138.48 1649.82 4649.11 4689.89 3802.97 1452.71 670.393 326.295 223.971 179.451 64.7891 13.7499 11.5755
26 1 1991  0 0 296.104 1959.54 3857.9 5221.32 3915.24 1425.71 781.446 279.543 172.69 137.185 79.6329 46.9447 9.66334
27 1 1991  0 0 74.9252 1778.19 4004.89 4783.06 3754.43 1522.24 796.601 323.872 198.383 239.072 99.7954 14.4067 10.3965
28 1 1991  0 0 132.684 1726.78 3938.72 5127.86 3964.7 1354.39 765.736 295.316 230.597 124.594 78.8754 18.518 10.8347
29 1 1991  0 0 52.8485 1721.25 4268.09 4803.94 3806.59 1430.13 839.001 285.526 217.835 196.621 73.0835 16.8171 16.3148
30 1 1991  0 0 209.527 1755.15 4068.45 5213.82 3750.54 1436.75 853.748 239.139 213.553 187.903 74.5294 18.9954 9.31967
31 1 1991  0 0 149.781 1999.47 3777.03 4801.8 4059.09 1453.84 894.745 237.75 146.848 178.627 87.225 20.5617 11.9479
32 1 1991  0 0 0 1861.34 4250.58 4744.59 3921.32 1403.3 767.199 337.723 233.692 155.28 63.1372 19.3709 11.9886
