1 -9 3 3 92 -9 -9 72 1 2 202 -9 0 
1 -9 3 3 92 -9 -9 73 1 2 202 -9 0 
1 -9 3 3 92 -9 -9 75 4 2 202 -9 0 
1 -9 3 3 92 -9 -9 76 2 2 202 -9 0 
1 -9 3 3 92 -9 -9 77 1 2 202 -9 0 
1 -9 3 3 92 -9 -9 78 2 2 202 -9 0 
1 -9 3 3 92 -9 -9 79 4 2 202 -9 0 
1 -9 3 3 92 -9 -9 80 2 2 202 -9 0 
1 -9 3 3 92 -9 -9 81 2 2 202 -9 0 
1 -9 3 3 92 -9 -9 82 1 2 202 -9 0 
1 -9 3 3 92 -9 -9 83 2 2 202 -9 0 
1 -9 3 3 92 -9 -9 84 2 2 202 -9 0 
1 -9 3 3 92 -9 -9 85 1 2 202 -9 0 
1 -9 3 3 92 -9 -9 86 1 2 202 -9 0 
1 -9 3 3 92 -9 -9 87 1 2 202 -9 0 
1 -9 3 3 92 -9 -9 88 2 2 202 -9 0 
1 -9 3 3 92 -9 -9 89 1 2 202 -9 0 
1 -9 3 3 92 -9 -9 90 1 2 202 -9 0 
1 -9 3 3 92 -9 -9 107 1 2 202 -9 0 
1 -9 3 3 92 -9 -9 108 1 2 202 -9 0 
1 -9 3 3 92 -9 -9 50 1 1 202 -9 0 
1 -9 3 3 92 -9 -9 55 3 1 202 -9 0 
1 -9 3 3 92 -9 -9 57 1 1 202 -9 0 
1 -9 3 3 92 -9 -9 59 2 1 202 -9 0 
1 -9 3 3 92 -9 -9 60 2 1 202 -9 0 
1 -9 3 3 92 -9 -9 62 2 1 202 -9 0 
1 -9 3 3 92 -9 -9 63 1 1 202 -9 0 
1 -9 3 3 92 -9 -9 64 4 1 202 -9 0 
1 -9 3 3 92 -9 -9 65 2 1 202 -9 0 
1 -9 3 3 92 -9 -9 67 1 1 202 -9 0 
1 -9 3 3 92 -9 -9 68 1 1 202 -9 0 
1 -9 3 3 92 -9 -9 69 4 1 202 -9 0 
1 -9 3 3 92 -9 -9 70 2 1 202 -9 0 
1 -9 3 3 92 -9 -9 72 2 1 202 -9 0 
1 -9 3 3 92 -9 -9 73 4 1 202 -9 0 
1 -9 3 3 92 -9 -9 75 1 1 202 -9 0 
1 -9 3 3 92 -9 -9 76 2 1 202 -9 0 
1 -9 3 3 92 -9 -9 77 1 1 202 -9 0 
1 -9 3 3 92 -9 -9 78 2 1 202 -9 0 
1 -9 3 3 92 -9 -9 79 1 1 202 -9 0 
1 -9 3 3 92 -9 -9 80 2 1 202 -9 0 
1 -9 3 3 92 -9 -9 81 1 1 202 -9 0 
1 -9 3 3 92 -9 -9 87 1 1 202 -9 0 
1 -9 3 3 92 -9 -9 91 1 1 202 -9 0 
1 -9 3 3 92 -9 -9 95 1 1 202 -9 0 
1 -9 3 3 92 -9 -9 84 1 3 202 -9 0 
1 -9 3 3 92 -9 -9 53 1 2 202 -9 0 
1 -9 3 3 92 -9 -9 58 1 2 202 -9 0 
1 -9 3 3 92 -9 -9 59 1 2 202 -9 0 
1 -9 3 3 92 -9 -9 63 2 2 202 -9 0 
1 -9 3 3 92 -9 -9 64 2 2 202 -9 0 
1 -9 3 3 92 -9 -9 67 3 2 202 -9 0 
1 -9 3 3 92 -9 -9 68 2 2 202 -9 0 
1 -9 3 3 92 -9 -9 70 3 2 202 -9 0 
1 -9 3 3 92 -9 -9 71 2 2 202 -9 0 
1 -9 3 4 92 -9 -9 64 2 1 202 -9 0 
1 -9 3 4 92 -9 -9 65 1 1 202 -9 0 
1 -9 3 4 92 -9 -9 66 1 1 202 -9 0 
1 -9 3 4 92 -9 -9 67 1 1 202 -9 0 
1 -9 3 4 92 -9 -9 68 2 1 202 -9 0 
1 -9 3 4 92 -9 -9 69 1 1 202 -9 0 
1 -9 3 4 92 -9 -9 70 1 1 202 -9 0 
1 -9 3 4 92 -9 -9 71 2 1 202 -9 0 
1 -9 3 4 92 -9 -9 72 2 1 202 -9 0 
1 -9 3 4 92 -9 -9 73 2 1 202 -9 0 
1 -9 3 4 92 -9 -9 75 1 1 202 -9 0 
1 -9 3 4 92 -9 -9 76 2 1 202 -9 0 
1 -9 3 4 92 -9 -9 78 1 1 202 -9 0 
1 -9 3 4 92 -9 -9 79 2 1 202 -9 0 
1 -9 3 4 92 -9 -9 80 1 1 202 -9 0 
1 -9 3 4 92 -9 -9 82 2 1 202 -9 0 
1 -9 3 4 92 -9 -9 83 2 1 202 -9 0 
1 -9 3 4 92 -9 -9 85 1 1 202 -9 0 
1 -9 3 4 92 -9 -9 88 1 1 202 -9 0 
1 -9 3 4 92 -9 -9 89 3 1 202 -9 0 
1 -9 3 4 92 -9 -9 90 1 1 202 -9 0 
1 -9 3 4 92 -9 -9 91 1 1 202 -9 0 
7 -9 3 4 92 -9 -9 94 1 1 202 -9 0 
