3 2082 1 -9 0.7 44
3 2082 1 -9 0.8 45
3 2082 2 -9 0.65 44
3 2082 1 -9 0.7 45
3 2082 1 -9 0.8 46
3 2082 2 -9 0.7 46
3 2082 2 -9 0.65 45
3 2082 2 -9 1 51
3 2082 2 -9 0.8 45
3 2082 1 -9 0.75 47
3 2082 2 5 0.9 48
3 2082 2 5 0.85 49
1 1101 2 -9 0.4 41
1 1101 2 7 0.8 49
1 1101 2 -9 0.7 47
1 1101 2 -9 0.4 41
1 1101 2 -9 0.4 43
1 1101 1 -9 0.5 42
1 1101 1 -9 0.6 44
1 1101 2 -9 0.4 42
1 1101 1 -9 0.4 41
1 1101 1 -9 0.5 43
1 1155 1 5 0.5 42
1 1155 1 4 0.45 40
1 1155 2 -9 0.4 39
1 1155 1 -9 0.65 46
1 1155 2 -9 0.7 47
1 1155 2 -9 0.75 48
1 1155 1 -9 1.9 61
1 1155 1 -9 0.5 42
1 1155 2 -9 0.65 46
1 1155 2 -9 0.75 49
1 1155 2 -9 0.6 44
1 1155 1 -9 0.55 44
1 1165 1 -9 1.55 61
1 1165 1 -9 1.13 52
3 2263 2 -9 0.52 41
3 2263 1 -9 0.51 44
3 2263 1 -9 0.69 50
3 2263 2 -9 0.51 43
3 2263 1 -9 0.73 49
3 2263 2 -9 0.41 39
3 2263 2 -9 0.66 46
3 2263 1 -9 0.56 42
3 2263 2 -9 0.58 40
3 2263 1 -9 0.35 36
3 2263 2 -9 0.56 40
3 2273 1 5 0.6 43
3 2273 1 5 0.95 48
3 2273 1 -9 0.59 42
3 2273 1 -9 0.59 43
3 2273 1 -9 0.83 46
3 2273 1 -9 0.8 47
3 2273 2 -9 0.59 44
3 2273 2 -9 0.68 45
3 2273 2 -9 0.68 44
3 2273 2 -9 0.7 44
3 2283 2 -9 0.72 46
3 2283 1 -9 0.77 44
3 2283 1 -9 0.89 50
3 2283 1 -9 1.39 59
3 2283 1 -9 0.88 48
3 2283 1 -9 0.91 51
3 2283 2 -9 0.73 48
3 2283 1 -9 0.81 48
3 2283 2 -9 0.72 46
1 1165 1 -9 1.08 53
1 1165 2 -9 0.45 42
1 1165 2 -9 0.39 39
1 1165 2 -9 0.41 39
1 1165 2 -9 0.59 45
1 1165 1 -9 0.74 49
1 1165 2 5 0.6 44
1 1165 1 -9 0.48 42
3 2283 1 -9 0.84 52
3 2293 1 -9 0.99 48
3 2293 2 -9 0.78 45
3 2293 1 -9 0.72 49
3 2293 2 -9 0.51 39
3 2293 2 -9 0.78 47
3 2293 2 -9 0.27 34
3 2293 1 -9 0.91 52
3 2293 2 -9 0.6 44
3 2293 2 -9 0.93 49
3 2293 2 -9 0.74 46
3 2293 2 -9 0.76 47
3 2293 1 -9 0.73 48
3 2310 2 -9 0.67 43
3 2310 2 -9 0.72 44
3 2310 2 -9 0.64 45
3 2310 2 -9 0.75 46
3 2310 1 -9 0.51 41
3 2310 1 -9 0.52 42
3 2310 1 -9 0.65 46
3 2310 1 -9 0.84 47
3 2310 2 5 0.71 43
3 2310 1 5 0.69 44
3 2366 1 -9 0.75 46
3 2366 1 -9 0.8 45
3 2366 2 -9 0.65 43
3 2366 2 -9 0.95 47
3 2366 1 -9 0.9 50
3 2366 2 -9 0.85 47
3 2366 1 -9 0.8 46
3 2366 1 -9 0.8 46
3 2366 1 -9 0.75 46
3 2366 1 -9 0.65 44
3 2366 1 -9 0.95 50
3 2366 1 -9 0.7 44
3 2366 1 -9 0.7 45
3 2366 2 6 0.65 43
3 2372 1 -9 0.5 42
3 2372 2 -9 0.7 44
3 2372 1 -9 0.7 45
3 2372 2 -9 0.7 44
3 2372 2 -9 0.7 44
3 2372 1 -9 0.7 47
3 2372 1 -9 0.9 49
3 2372 1 -9 0.6 46
