-9 517 -9 11 21 90 -9 -9 100 1 2 202 -9           
-9 517 -9 11 21 90 -9 -9 98 2 2 202 -9            
-9 517 -9 11 21 90 -9 -9 96 1 2 202 -9            
-9 517 -9 11 21 90 -9 -9 95 2 2 202 -9            
-9 517 -9 11 21 90 -9 -9 93 3 2 202 -9            
-9 517 -9 11 21 90 -9 -9 90 3 2 202 -9            
-9 517 -9 11 21 90 -9 -9 89 1 2 202 -9            
-9 517 -9 11 21 90 -9 -9 88 2 2 202 -9            
-9 517 -9 11 21 90 -9 -9 86 2 2 202 -9            
-9 517 -9 11 21 90 -9 -9 85 1 2 202 -9            
-9 517 -9 11 21 90 -9 -9 83 3 2 202 -9            
-9 517 -9 11 21 90 -9 -9 82 1 2 202 -9            
-9 517 -9 11 21 90 -9 -9 81 1 2 202 -9            
-9 517 -9 11 21 90 -9 -9 79 3 2 202 -9            
-9 517 -9 11 21 90 -9 -9 75 1 2 202 -9            
-9 517 -9 11 21 90 -9 -9 73 2 2 202 -9            
-9 517 -9 11 21 90 -9 -9 72 3 2 202 -9            
-9 517 -9 11 21 90 -9 -9 70 1 2 202 -9            
-9 517 -9 11 21 90 -9 -9 69 2 2 202 -9            
-9 517 -9 11 21 90 -9 -9 68 1 2 202 -9            
-9 517 -9 11 21 90 -9 -9 67 1 2 202 -9            
-9 517 -9 11 21 90 -9 -9 66 1 2 202 -9            
-9 517 -9 11 21 90 -9 -9 63 1 2 202 -9            
-9 517 -9 11 21 90 -9 -9 62 1 2 202 -9            
-9 517 -9 11 21 90 -9 -9 58 1 2 202 -9            
-9 517 -9 11 21 90 -9 -9 56 1 2 202 -9            
-9 517 -9 11 21 90 -9 -9 52 2 2 202 -9            
-9 517 -9 11 21 90 -9 -9 48 1 2 202 -9            
-9 517 -9 11 21 90 -9 -9 47 1 2 202 -9            
-9 517 -9 11 21 90 -9 -9 45 1 2 202 -9            
-9 517 -9 11 21 90 -9 -9 44 1 2 202 -9            
-9 517 -9 11 21 90 -9 -9 91 1 1 202 -9            
-9 517 -9 11 21 90 -9 -9 88 2 1 202 -9            
-9 517 -9 11 21 90 -9 -9 86 1 1 202 -9            
-9 517 -9 11 21 90 -9 -9 85 1 1 202 -9            
-9 517 -9 11 21 90 -9 -9 82 2 1 202 -9            
-9 517 -9 11 21 90 -9 -9 80 1 1 202 -9            
-9 517 -9 11 21 90 -9 -9 79 2 1 202 -9            
-9 517 -9 11 21 90 -9 -9 78 1 1 202 -9            
-9 517 -9 11 21 90 -9 -9 74 2 1 202 -9            
-9 517 -9 11 21 90 -9 -9 73 1 1 202 -9            
-9 517 -9 11 21 90 -9 -9 72 1 1 202 -9            
-9 517 -9 11 21 90 -9 -9 71 1 1 202 -9            
-9 517 -9 11 21 90 -9 -9 69 4 1 202 -9            
-9 517 -9 11 21 90 -9 -9 68 1 1 202 -9            
-9 517 -9 11 21 90 -9 -9 67 3 1 202 -9            
-9 517 -9 11 21 90 -9 -9 64 1 1 202 -9            
-9 517 -9 11 21 90 -9 -9 63 2 1 202 -9            
-9 517 -9 11 21 90 -9 -9 58 1 1 202 -9            
-9 517 -9 11 21 90 -9 -9 57 1 1 202 -9            
-9 517 -9 11 21 90 -9 -9 56 1 1 202 -9            
-9 517 -9 11 21 90 -9 -9 55 2 1 202 -9            
-9 517 -9 11 21 90 -9 -9 48 1 1 202 -9            
-9 517 -9 11 21 90 -9 -9 101 1 2 202 -9           
-9 517 -9 11 23 90 -9 -9 90 1 1 202 -9            
-9 517 -9 11 23 90 -9 -9 89 1 1 202 -9            
-9 517 -9 11 23 90 -9 -9 87 2 1 202 -9            
-9 517 -9 11 23 90 -9 -9 86 1 1 202 -9            
-9 517 -9 11 23 90 -9 -9 85 2 1 202 -9            
-9 517 -9 11 23 90 -9 -9 82 3 1 202 -9            
-9 517 -9 11 23 90 -9 -9 81 1 1 202 -9            
-9 517 -9 11 23 90 -9 -9 79 2 1 202 -9            
-9 517 -9 11 23 90 -9 -9 78 3 1 202 -9            
-9 517 -9 11 23 90 -9 -9 77 3 1 202 -9            
-9 517 -9 11 23 90 -9 -9 76 1 1 202 -9            
-9 517 -9 11 23 90 -9 -9 75 2 1 202 -9            
-9 517 -9 11 23 90 -9 -9 74 1 1 202 -9            
-9 517 -9 11 23 90 -9 -9 71 2 1 202 -9            
-9 517 -9 11 23 90 -9 -9 70 5 1 202 -9            
-9 517 -9 11 23 90 -9 -9 69 1 1 202 -9            
-9 517 -9 11 23 90 -9 -9 62 2 1 202 -9            
-9 517 -9 11 23 90 -9 -9 61 2 1 202 -9            
-9 517 -9 11 23 90 -9 -9 102 1 2 202 -9           
-9 517 -9 11 23 90 -9 -9 100 1 2 202 -9           
-9 517 -9 11 23 90 -9 -9 99 2 2 202 -9            
-9 517 -9 11 23 90 -9 -9 97 2 2 202 -9            
-9 517 -9 11 23 90 -9 -9 96 1 2 202 -9            
-9 517 -9 11 23 90 -9 -9 94 2 2 202 -9            
-9 517 -9 11 23 90 -9 -9 93 1 2 202 -9            
-9 517 -9 11 23 90 -9 -9 92 1 2 202 -9            
-9 517 -9 11 23 90 -9 -9 91 1 2 202 -9            
-9 517 -9 11 23 90 -9 -9 90 1 2 202 -9            
-9 517 -9 11 23 90 -9 -9 89 1 2 202 -9            
-9 517 -9 11 23 90 -9 -9 88 1 2 202 -9            
-9 517 -9 11 23 90 -9 -9 86 2 2 202 -9            
-9 517 -9 11 23 90 -9 -9 85 4 2 202 -9            
-9 517 -9 11 23 90 -9 -9 84 1 2 202 -9            
-9 517 -9 11 23 90 -9 -9 82 2 2 202 -9            
-9 517 -9 11 23 90 -9 -9 81 3 2 202 -9            
-9 517 -9 11 23 90 -9 -9 80 2 2 202 -9            
-9 517 -9 11 23 90 -9 -9 79 1 2 202 -9            
-9 517 -9 11 23 90 -9 -9 78 2 2 202 -9            
-9 517 -9 11 23 90 -9 -9 77 5 2 202 -9            
-9 517 -9 11 23 90 -9 -9 76 2 2 202 -9            
-9 517 -9 11 23 90 -9 -9 75 1 2 202 -9            
-9 517 -9 11 23 90 -9 -9 74 1 2 202 -9            
-9 517 -9 11 23 90 -9 -9 73 1 2 202 -9            
-9 517 -9 11 23 90 -9 -9 71 3 2 202 -9            
-9 517 -9 11 23 90 -9 -9 70 1 2 202 -9            
-9 517 -9 11 23 90 -9 -9 68 1 2 202 -9            
-9 517 -9 11 23 90 -9 -9 67 3 2 202 -9            
-9 517 -9 11 23 90 -9 -9 65 1 2 202 -9            
-9 517 -9 11 23 90 -9 -9 64 1 2 202 -9            
-9 517 -9 11 23 90 -9 -9 63 1 2 202 -9            
