year type stratum sex age value 
2011 Biomass 1 2 4 4701.39
2011 Biomass 1 2 5 7788.52
2011 Biomass 1 2 6 2035.38
2011 Biomass 1 2 7 1549.96
2011 Biomass 1 2 8 321.088
2011 Biomass 1 2 9 1301.11
2011 Biomass 1 2 10 2359.57
2011 Biomass 1 2 11 1695.96
2011 Biomass 1 2 12 895.414
2011 Biomass 1 2 13 204.184
2011 Biomass 1 2 14 0
2011 Biomass 1 2 15 0
2011 N_Kimura   1 2 1 0
2011 N_Kimura   1 2 2 348.627
2011 N_Kimura   1 2 3 428.382
2011 N_Kimura   1 2 4 6837.39
2011 N_Kimura   1 2 5 9064.32
2011 N_Kimura   1 2 6 2261.12
2011 N_Kimura   1 2 7 1630.44
2011 N_Kimura   1 2 8 316.155
2011 N_Kimura   1 2 9 1166.41
2011 N_Kimura   1 2 10 2221.12
2011 N_Kimura   1 2 11 1590.17
2011 N_Kimura   1 2 12 820.606
2011 N_Kimura   1 2 13 198.17
2011 N_Kimura   1 2 14 0
2011 N_Kimura   1 2 15 0
2011 avg_wt_age 1 2 1 0
2011 avg_wt_age 1 2 2 0.217824
2011 avg_wt_age 1 2 3 0.249987
2011 avg_wt_age 1 2 4 0.618376
2011 avg_wt_age 1 2 5 0.772745
2011 avg_wt_age 1 2 6 0.809537
2011 avg_wt_age 1 2 7 0.854933
2011 avg_wt_age 1 2 8 0.913357
2011 avg_wt_age 1 2 9 1.00318
2011 avg_wt_age 1 2 10 0.955382
2011 avg_wt_age 1 2 11 0.959155
2011 avg_wt_age 1 2 12 0.98131
2011 avg_wt_age 1 2 13 0.926617
2011 avg_wt_age 1 2 14 0
2011 avg_wt_age 1 2 15 0
2011 p 1 1 1 0
2011 p 1 1 2 0.00804293
2011 p 1 1 3 0.0488329
2011 p 1 1 4 0.150554
2011 p 1 1 5 0.153131
2011 p 1 1 6 0.0300955
2011 p 1 1 7 0.0112948
2011 p 1 1 8 0.00588301
2011 p 1 1 9 0.00802361
2011 p 1 1 10 0.0102698
2011 p 1 1 11 0.00745043
2011 p 1 1 12 0.000516109
2011 p 1 1 13 0
2011 p 1 1 14 0
2011 p 1 1 15 0
2011 p 1 2 1 0
2011 p 1 2 2 0.00733886
2011 p 1 2 3 0.00901775
2011 p 1 2 4 0.143932
2011 p 1 2 5 0.190811
2011 p 1 2 6 0.0475984
2011 p 1 2 7 0.034322
2011 p 1 2 8 0.0066553
2011 p 1 2 9 0.0245539
2011 p 1 2 10 0.0467562
2011 p 1 2 11 0.0334742
2011 p 1 2 12 0.0172744
2011 p 1 2 13 0.00417163
2011 p 1 2 14 0
2011 p 1 2 15 0
2011 N 2 1 1 0
2011 N 2 1 2 145.155
2011 N 2 1 3 242.352
2011 N 2 1 4 1000.69
2011 N 2 1 5 1594.74
2011 N 2 1 6 1014.73
2011 N 2 1 7 2095.75
2011 N 2 1 8 177.446
2011 N 2 1 9 390.475
2011 N 2 1 10 50.6628
2011 N 2 1 11 68.3886
2011 N 2 1 12 16.6758
2011 N 2 1 13 0
2011 N 2 1 14 23.3462
2011 N 2 1 15 0
2011 Biomass 2 1 1 0
2011 Biomass 2 1 2 30.4147
2011 Biomass 2 1 3 65.399
2011 Biomass 2 1 4 474.118
2011 Biomass 2 1 5 1140.25
2011 Biomass 2 1 6 611.305
2011 Biomass 2 1 7 1479.77
2011 Biomass 2 1 8 132.841
2011 Biomass 2 1 9 326.633
2011 Biomass 2 1 10 55.2206
2011 Biomass 2 1 11 64.6429
2011 Biomass 2 1 12 24.3801
2011 Biomass 2 1 13 0
2011 Biomass 2 1 14 26.1477
2011 Biomass 2 1 15 0
2011 N_Kimura   2 1 1 0
2011 N_Kimura   2 1 2 239.739
2011 N_Kimura   2 1 3 400.271
2011 N_Kimura   2 1 4 1652.75
2011 N_Kimura   2 1 5 2633.89
2011 N_Kimura   2 1 6 1675.94
2011 N_Kimura   2 1 7 3461.35
2011 N_Kimura   2 1 8 293.072
2011 N_Kimura   2 1 9 644.912
2011 N_Kimura   2 1 10 83.6751
2011 N_Kimura   2 1 11 112.951
2011 N_Kimura   2 1 12 27.542
2011 N_Kimura   2 1 13 0
2011 N_Kimura   2 1 14 38.5587
2011 N_Kimura   2 1 15 0
2011 avg_wt_age 2 1 1 0
2011 avg_wt_age 2 1 2 0.209533
2011 avg_wt_age 2 1 3 0.269851
2011 avg_wt_age 2 1 4 0.473789
2011 avg_wt_age 2 1 5 0.715003
2011 avg_wt_age 2 1 6 0.602429
2011 avg_wt_age 2 1 7 0.706081
2011 avg_wt_age 2 1 8 0.748626
2011 avg_wt_age 2 1 9 0.8365
2011 avg_wt_age 2 1 10 1.08996
2011 avg_wt_age 2 1 11 0.945229
2011 avg_wt_age 2 1 12 1.462
2011 avg_wt_age 2 1 13 0
2011 avg_wt_age 2 1 14 1.12
2011 avg_wt_age 2 1 15 0
2011 N 2 2 1 0
2011 N 2 2 2 106.858
2011 N 2 2 3 162.771
2011 N 2 2 4 1047.28
2011 N 2 2 5 1761.8
2011 N 2 2 6 1133.93
2011 N 2 2 7 984.222
2011 N 2 2 8 172.863
2011 N 2 2 9 641.857
2011 N 2 2 10 1204.65
2011 N 2 2 11 1486.26
2011 N 2 2 12 514.159
2011 N 2 2 13 21.7767
2011 N 2 2 14 0
2011 N 2 2 15 0
2011 Biomass 2 2 1 0
2011 Biomass 2 2 2 23.5196
2011 Biomass 2 2 3 43.6167
2011 Biomass 2 2 4 463.26
2011 Biomass 2 2 5 1147.67
2011 Biomass 2 2 6 734.187
2011 Biomass 2 2 7 690.818
2011 Biomass 2 2 8 105.518
2011 Biomass 2 2 9 541.017
2011 Biomass 2 2 10 881.871
2011 Biomass 2 2 11 1126.81
2011 Biomass 2 2 12 501.829
2011 Biomass 2 2 13 21.7731
2011 Biomass 2 2 14 0
2011 Biomass 2 2 15 0
2011 N_Kimura   2 2 1 0
2011 N_Kimura   2 2 2 207.043
2011 N_Kimura   2 2 3 315.375
2011 N_Kimura   2 2 4 2029.15
2011 N_Kimura   2 2 5 3413.56
2011 N_Kimura   2 2 6 2197.03
2011 N_Kimura   2 2 7 1906.97
2011 N_Kimura   2 2 8 334.93
2011 N_Kimura   2 2 9 1243.63
2011 N_Kimura   2 2 10 2334.06
2011 N_Kimura   2 2 11 2879.7
2011 N_Kimura   2 2 12 996.206
2011 N_Kimura   2 2 13 42.1933
2011 N_Kimura   2 2 14 0
2011 N_Kimura   2 2 15 0
2011 avg_wt_age 2 2 1 0
2011 avg_wt_age 2 2 2 0.220101
2011 avg_wt_age 2 2 3 0.267964
2011 avg_wt_age 2 2 4 0.442346
2011 avg_wt_age 2 2 5 0.65142
2011 avg_wt_age 2 2 6 0.647473
2011 avg_wt_age 2 2 7 0.701893
2011 avg_wt_age 2 2 8 0.610416
2011 avg_wt_age 2 2 9 0.842893
2011 avg_wt_age 2 2 10 0.732056
2011 avg_wt_age 2 2 11 0.758147
2011 avg_wt_age 2 2 12 0.97602
2011 avg_wt_age 2 2 13 0.999833
2011 avg_wt_age 2 2 14 0
2011 avg_wt_age 2 2 15 0
2011 p 2 1 1 0
2011 p 2 1 2 0.00903893
2011 p 2 1 3 0.0150915
2011 p 2 1 4 0.0623142
2011 p 2 1 5 0.0993063
2011 p 2 1 6 0.0631884
2011 p 2 1 7 0.130504
2011 p 2 1 8 0.0110498
2011 p 2 1 9 0.0243153
2011 p 2 1 10 0.00315482
2011 p 2 1 11 0.00425863
2011 p 2 1 12 0.00103842
2011 p 2 1 13 0
2011 p 2 1 14 0.00145379
2011 p 2 1 15 0
2011 p 2 2 1 0
2011 p 2 2 2 0.00665417
2011 p 2 2 3 0.0101359
2011 p 2 2 4 0.0652152
2011 p 2 2 5 0.109709
2011 p 2 2 6 0.0706107
2011 p 2 2 7 0.0612885
2011 p 2 2 8 0.0107643
2011 p 2 2 9 0.0399691
2011 p 2 2 10 0.0750147
2011 p 2 2 11 0.0925511
2011 p 2 2 12 0.0320172
2011 p 2 2 13 0.00135606
2011 p 2 2 14 0
2011 p 2 2 15 0
2011 N 3 1 1 0
2011 N 3 1 2 0
2011 N 3 1 3 0
2011 N 3 1 4 7.43103
2011 N 3 1 5 18.4966
2011 N 3 1 6 1.07957
2011 N 3 1 7 0.629748
2011 N 3 1 8 0.629748
2011 N 3 1 9 17.8848
2011 N 3 1 10 16.9132
2011 N 3 1 11 6.83726
2011 N 3 1 12 11.3355
2011 N 3 1 13 0
2011 N 3 1 14 5.66773
2011 N 3 1 15 0
2011 Biomass 3 1 1 0
2011 Biomass 3 1 2 0
2011 Biomass 3 1 3 0
2011 Biomass 3 1 4 10.99
2011 Biomass 3 1 5 24.5615
2011 Biomass 3 1 6 1.10869
2011 Biomass 3 1 7 0.664122
2011 Biomass 3 1 8 0.664122
2011 Biomass 3 1 9 32.865
2011 Biomass 3 1 10 24.524
2011 Biomass 3 1 11 10.0601
2011 Biomass 3 1 12 19.0814
2011 Biomass 3 1 13 0
2011 Biomass 3 1 14 8.84166
2011 Biomass 3 1 15 0
2011 N_Kimura   3 1 1 0
2011 N_Kimura   3 1 2 0
2011 N_Kimura   3 1 3 0
2011 N_Kimura   3 1 4 21.0714
2011 N_Kimura   3 1 5 52.449
2011 N_Kimura   3 1 6 3.06122
2011 N_Kimura   3 1 7 1.78571
2011 N_Kimura   3 1 8 1.78571
2011 N_Kimura   3 1 9 50.7143
2011 N_Kimura   3 1 10 47.9592
2011 N_Kimura   3 1 11 19.3878
2011 N_Kimura   3 1 12 32.1429
2011 N_Kimura   3 1 13 0
2011 N_Kimura   3 1 14 16.0714
2011 N_Kimura   3 1 15 0
2011 avg_wt_age 3 1 1 0
2011 avg_wt_age 3 1 2 0
2011 avg_wt_age 3 1 3 0
2011 avg_wt_age 3 1 4 1.47893
2011 avg_wt_age 3 1 5 1.32789
2011 avg_wt_age 3 1 6 1.02698
2011 avg_wt_age 3 1 7 1.05458
2011 avg_wt_age 3 1 8 1.05458
2011 avg_wt_age 3 1 9 1.83759
2011 avg_wt_age 3 1 10 1.44999
2011 avg_wt_age 3 1 11 1.47137
2011 avg_wt_age 3 1 12 1.68333
2011 avg_wt_age 3 1 13 0
2011 avg_wt_age 3 1 14 1.56
2011 avg_wt_age 3 1 15 0
2011 N 3 2 1 0
2011 N 3 2 2 0
2011 N 3 2 3 0
2011 N 3 2 4 0
2011 N 3 2 5 0
2011 N 3 2 6 5.89
2011 N 3 2 7 0.444528
2011 N 3 2 8 0
2011 N 3 2 9 8.44603
2011 N 3 2 10 5.5566
2011 N 3 2 11 0
2011 N 3 2 12 21.0039
2011 N 3 2 13 0.222264
2011 N 3 2 14 0
2011 N 3 2 15 0
2011 Biomass 3 2 1 0
2011 Biomass 3 2 2 0
2011 Biomass 3 2 3 0
2011 Biomass 3 2 4 0
2011 Biomass 3 2 5 0
2011 Biomass 3 2 6 11.8222
2011 Biomass 3 2 7 0.444454
2011 Biomass 3 2 8 0
2011 Biomass 3 2 9 16.9097
2011 Biomass 3 2 10 3.85598
2011 Biomass 3 2 11 0
2011 Biomass 3 2 12 38.385
2011 Biomass 3 2 13 0.222227
2011 Biomass 3 2 14 0
2011 Biomass 3 2 15 0
2011 N_Kimura   3 2 1 0
2011 N_Kimura   3 2 2 0
2011 N_Kimura   3 2 3 0
2011 N_Kimura   3 2 4 0
2011 N_Kimura   3 2 5 0
2011 N_Kimura   3 2 6 15.5629
2011 N_Kimura   3 2 7 1.17456
2011 N_Kimura   3 2 8 0
2011 N_Kimura   3 2 9 22.3167
2011 N_Kimura   3 2 10 14.682
2011 N_Kimura   3 2 11 0
2011 N_Kimura   3 2 12 55.498
2011 N_Kimura   3 2 13 0.58728
2011 N_Kimura   3 2 14 0
2011 N_Kimura   3 2 15 0
2011 avg_wt_age 3 2 1 0
2011 avg_wt_age 3 2 2 0
2011 avg_wt_age 3 2 3 0
2011 avg_wt_age 3 2 4 0
2011 avg_wt_age 3 2 5 0
2011 avg_wt_age 3 2 6 2.00716
2011 avg_wt_age 3 2 7 0.999833
2011 avg_wt_age 3 2 8 0
2011 avg_wt_age 3 2 9 2.00209
2011 avg_wt_age 3 2 10 0.693947
2011 avg_wt_age 3 2 11 0
2011 avg_wt_age 3 2 12 1.82751
2011 avg_wt_age 3 2 13 0.999833
2011 avg_wt_age 3 2 14 0
2011 avg_wt_age 3 2 15 0
2011 p 3 1 1 0
2011 p 3 1 2 0
2011 p 3 1 3 0
2011 p 3 1 4 0.0578431
2011 p 3 1 5 0.143978
2011 p 3 1 6 0.00840336
2011 p 3 1 7 0.00490196
2011 p 3 1 8 0.00490196
2011 p 3 1 9 0.139216
2011 p 3 1 10 0.131653
2011 p 3 1 11 0.0532213
2011 p 3 1 12 0.0882353
2011 p 3 1 13 0
2011 p 3 1 14 0.0441176
2011 p 3 1 15 0
2011 p 3 2 1 0
2011 p 3 2 2 0
2011 p 3 2 3 0
2011 p 3 2 4 0
2011 p 3 2 5 0
2011 p 3 2 6 0.0458478
2011 p 3 2 7 0.00346021
2011 p 3 2 8 0
2011 p 3 2 9 0.0657439
2011 p 3 2 10 0.0432526
2011 p 3 2 11 0
2011 p 3 2 12 0.163495
2011 p 3 2 13 0.0017301
2011 p 3 2 14 0
2011 p 3 2 15 0
2011 N  1 99 1 0
2011 N  1 99 2 812.499
2011 N  1 99 3 3055.79
2011 N  1 99 4 15555.4
2011 N  1 99 5 18167.7
2011 N  1 99 6 4103.96
2011 N  1 99 7 2409.58
2011 N  1 99 8 662.3
2011 N  1 99 9 1720.81
2011 N  1 99 10 3012.23
2011 N  1 99 11 2161.73
2011 N  1 99 12 939.731
2011 N  1 99 13 220.354
2011 N  1 99 14 0
2011 N  1 99 15 0
2011 a  1 99 1 0
2011 a  1 99 2 0.215883
2011 a  1 99 3 0.462388
2011 a  1 99 4 0.661033
2011 a  1 99 5 0.826059
2011 a  1 99 6 0.837786
2011 a  1 99 7 0.86025
2011 a  1 99 8 0.937084
2011 a  1 99 9 1.01687
2011 a  1 99 10 0.971899
2011 a  1 99 11 0.959957
2011 a  1 99 12 0.992717
2011 a  1 99 13 0.926617
2011 a  1 99 14 0
2011 a  1 99 15 0
2011 N  2 99 1 0
2011 N  2 99 2 252.013
2011 N  2 99 3 405.123
2011 N  2 99 4 2047.97
2011 N  2 99 5 3356.54
2011 N  2 99 6 2148.66
2011 N  2 99 7 3079.97
2011 N  2 99 8 350.309
2011 N  2 99 9 1032.33
2011 N  2 99 10 1255.31
2011 N  2 99 11 1554.65
2011 N  2 99 12 530.835
2011 N  2 99 13 21.7767
2011 N  2 99 14 23.3462
2011 N  2 99 15 0
2011 a  2 99 1 0
2011 a  2 99 2 0.214014
2011 a  2 99 3 0.269093
2011 a  2 99 4 0.45771
2011 a  2 99 5 0.681629
2011 a  2 99 6 0.626201
2011 a  2 99 7 0.704743
2011 a  2 99 8 0.680425
2011 a  2 99 9 0.840475
2011 a  2 99 10 0.746501
2011 a  2 99 11 0.766377
2011 a  2 99 12 0.991286
2011 a  2 99 13 0.999833
2011 a  2 99 14 1.12
2011 a  2 99 15 0
2011 N  3 99 1 0
2011 N  3 99 2 0
2011 N  3 99 3 0
2011 N  3 99 4 7.43103
2011 N  3 99 5 18.4966
2011 N  3 99 6 6.96956
2011 N  3 99 7 1.07428
2011 N  3 99 8 0.629748
2011 N  3 99 9 26.3309
2011 N  3 99 10 22.4698
2011 N  3 99 11 6.83726
2011 N  3 99 12 32.3394
2011 N  3 99 13 0.222264
2011 N  3 99 14 5.66773
2011 N  3 99 15 0
2011 a  3 99 1 0
2011 a  3 99 2 0
2011 a  3 99 3 0
2011 a  3 99 4 1.47893
2011 a  3 99 5 1.32789
2011 a  3 99 6 1.85534
2011 a  3 99 7 1.03193
2011 a  3 99 8 1.05458
2011 a  3 99 9 1.89036
2011 a  3 99 10 1.26302
2011 a  3 99 11 1.47137
2011 a  3 99 12 1.77697
2011 a  3 99 13 0.999833
2011 a  3 99 14 1.56
2011 a  3 99 15 0
2011 N 99 1 1 0
2011 N 99 1 2 569.999
2011 N 99 1 3 2821.81
2011 N 99 1 4 8960.73
2011 N 99 1 5 9701.95
2011 N 99 1 6 2605.52
2011 N 99 1 7 2692.99
2011 N 99 1 8 488.829
2011 N 99 1 9 832.184
2011 N 99 1 10 610.048
2011 N 99 1 11 468.774
2011 N 99 1 12 55.2733
2011 N 99 1 13 0
2011 N 99 1 14 29.0139
2011 N 99 1 15 0
2011 a 99 1 1 0
2011 a 99 1 2 0.212946
2011 a 99 1 3 0.481707
2011 a 99 1 4 0.676993
2011 a 99 1 5 0.864148
2011 a 99 1 6 0.773463
2011 a 99 1 7 0.743897
2011 a 99 1 8 0.885888
2011 a 99 1 9 0.971212
2011 a 99 1 10 1.06183
2011 a 99 1 11 0.968295
2011 a 99 1 12 1.46426
2011 a 99 1 13 0
2011 a 99 1 14 1.20595
2011 a 99 1 15 0
2011 N 99 2 1 0
2011 N 99 2 2 494.512
2011 N 99 2 3 639.107
2011 N 99 2 4 8650.09
2011 N 99 2 5 11840.8
2011 N 99 2 6 3654.06
2011 N 99 2 7 2797.63
2011 N 99 2 8 524.41
2011 N 99 2 9 1947.29
2011 N 99 2 10 3679.97
2011 N 99 2 11 3254.44
2011 N 99 2 12 1447.63
2011 N 99 2 13 242.353
2011 N 99 2 14 0
2011 N 99 2 15 0
2011 a 99 2 1 0
2011 a 99 2 2 0.218316
2011 a 99 2 3 0.254566
2011 a 99 2 4 0.597064
2011 a 99 2 5 0.754693
2011 a 99 2 6 0.761176
2011 a 99 2 7 0.801116
2011 a 99 2 8 0.813498
2011 a 99 2 9 0.954677
2011 a 99 2 10 0.881881
2011 a 99 2 11 0.867357
2011 a 99 2 12 0.991708
2011 a 99 2 13 0.933263
2011 a 99 2 14 0
2011 a 99 2 15 0
2011 N 99 99 1 0
2011 N 99 99 2 1064.51
2011 N 99 99 3 3460.92
2011 N 99 99 4 17610.8
2011 N 99 99 5 21542.8
2011 N 99 99 6 6259.58
2011 N 99 99 7 5490.62
2011 N 99 99 8 1013.24
2011 N 99 99 9 2779.48
2011 N 99 99 10 4290.02
2011 N 99 99 11 3723.21
2011 N 99 99 12 1502.9
2011 N 99 99 13 242.353
2011 N 99 99 14 29.0139
2011 N 99 99 15 0
2011 a 99 99 1 0
2011 a 99 99 2 0.215441
2011 a 99 99 3 0.439762
2011 a 99 99 4 0.637733
2011 a 99 99 5 0.803987
2011 a 99 99 6 0.766291
2011 a 99 99 7 0.773052
2011 a 99 99 8 0.848422
2011 a 99 99 9 0.959628
2011 a 99 99 10 0.90747
2011 a 99 99 11 0.880066
2011 a 99 99 12 1.00909
2011 a 99 99 13 0.933263
2011 a 99 99 14 1.20595
2011 a 99 99 15 0
