2009 99 99  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2009 99 99  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2009 99 99  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2009 99 99  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2009 99 99  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2009 99 99  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2009 99 99  1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2009 99 99  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2009 99 99  1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2009 99 99  1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2009 99 99  0.888889 0.111111 0 0 0 0 0 0 0 0 0 0 0 0 0
2009 99 99  0.555556 0.333333 0.111111 0 0 0 0 0 0 0 0 0 0 0 0
2009 99 99  0.615385 0.384615 0 0 0 0 0 0 0 0 0 0 0 0 0
2009 99 99  0.533333 0.466667 0 0 0 0 0 0 0 0 0 0 0 0 0
2009 99 99  0.153846 0.769231 0.0769231 0 0 0 0 0 0 0 0 0 0 0 0
2009 99 99  0.115385 0.846154 0.0384615 0 0 0 0 0 0 0 0 0 0 0 0
2009 99 99  0 0.83871 0.129032 0.0322581 0 0 0 0 0 0 0 0 0 0 0
2009 99 99  0 0.794872 0.0769231 0.128205 0 0 0 0 0 0 0 0 0 0 0
2009 99 99  0 0.613636 0.25 0.0681818 0.0227273 0 0.0227273 0.0227273 0 0 0 0 0 0 0
2009 99 99  0 0.339623 0.377358 0.150943 0.0377358 0 0.0377358 0.0566038 0 0 0 0 0 0 0
2009 99 99  0 0.453333 0.24 0.2 0.0266667 0.0266667 0.0133333 0.0266667 0.0133333 0 0 0 0 0 0
2009 99 99  0 0.179104 0.208955 0.328358 0.0895522 0.0895522 0.0597015 0.0298507 0 0.0149254 0 0 0 0 0
2009 99 99  0 0.0934579 0.11215 0.271028 0.130841 0.0560748 0.196262 0.0934579 0.046729 0 0 0 0 0 0
2009 99 99  0 0.0697674 0.0232558 0.186047 0.174419 0.127907 0.244186 0.0465116 0.0813953 0.0465116 0 0 0 0 0
2009 99 99  0 0.0147059 0.0294118 0.102941 0.147059 0.102941 0.25 0.191176 0.161765 0 0 0 0 0 0
2009 99 99  0 0.0172414 0.0517241 0.258621 0.103448 0.12069 0.189655 0.0862069 0.172414 0 0 0 0 0 0
2009 99 99  0 0 0.0166667 0.183333 0.133333 0.116667 0.183333 0.133333 0.2 0.0333333 0 0 0 0 0
2009 99 99  0 0 0.0151515 0.136364 0.030303 0.151515 0.257576 0.166667 0.181818 0.030303 0.030303 0 0 0 0
