1 197 1 -9 -9 28
1 197 1 -9 0.73 36
1 296 1 -9 -9 34
1 296 1 -9 -9 35
1 296 1 -9 0.56 36
1 296 1 19 -9 36
1 296 1 -9 0.49 35
1 296 1 -9 0.6 36
1 296 1 -9 -9 36
1 197 2 -9 0.37 32
1 197 1 -9 -9 36
1 197 1 -9 0.63 35
1 197 1 -9 -9 35
1 296 1 -9 0.55 34
1 197 2 -9 -9 32
1 197 1 -9 0.3 28
1 170 1 -9 -9 38
1 444 1 -9 0.26 27
1 198 1 -9 -9 30
1 198 1 -9 -9 31
1 93 2 -9 0.49 33
1 283 1 -9 0.52 34
1 284 2 -9 0.29 29
1 455 2 -9 0.36 32
1 455 1 14 -9 30
1 198 1 -9 0.51 35
1 324 2 8 -9 27
1 297 1 -9 -9 35
1 297 1 -9 0.76 38
1 455 1 -9 -9 31
1 454 1 -9 -9 34
1 445 1 -9 -9 31
1 93 1 -9 -9 30
1 354 1 -9 -9 34
1 204 2 -9 -9 30
1 455 2 -9 0.29 28
1 204 2 -9 0.45 32
1 444 1 -9 0.47 34
1 198 1 -9 0.53 35
1 445 2 -9 0.35 28
1 204 1 -9 -9 34
1 324 1 -9 0.25 28
1 284 2 -9 0.63 37
1 83 2 -9 -9 35
1 455 1 -9 0.29 30
1 444 2 -9 -9 26
1 444 1 15 -9 34
1 283 2 -9 0.37 29
1 50 1 -9 0.19 26
1 454 1 -9 0.52 34
1 204 2 -9 0.33 30
1 204 2 -9 -9 32
1 83 1 -9 0.46 33
1 93 2 15 -9 33
1 93 1 -9 0.45 32
1 324 2 -9 0.26 27
1 283 1 -9 0.46 34
1 454 2 -9 -9 37
1 445 1 -9 0.4 31
1 204 1 -9 0.55 34
1 204 2 -9 -9 30
1 306 1 -9 0.22 26
1 306 1 -9 -9 31
1 297 2 -9 0.2 26
1 297 2 -9 -9 26
1 284 1 -9 0.43 34
1 306 2 -9 0.22 26
1 354 1 -9 0.5 34
1 170 1 -9 0.62 38
1 455 1 -9 0.37 31
1 454 1 -9 -9 29
1 454 1 -9 0.52 35
1 306 2 -9 -9 29
1 444 2 -9 0.18 26
1 83 1 -9 -9 30
1 198 1 -9 0.27 30
1 198 1 -9 -9 35
1 324 2 -9 0.4 29
1 324 1 -9 0.29 33
1 297 2 -9 -9 30
1 445 1 -9 0.36 31
1 444 1 -9 -9 27
1 444 1 -9 -9 34
1 83 1 -9 -9 33
1 198 1 -9 0.37 31
1 198 1 -9 -9 35
1 93 1 -9 -9 33
1 324 1 -9 -9 28
1 83 2 -9 0.59 36
1 445 1 -9 -9 31
1 324 1 -9 -9 33
1 284 2 -9 -9 29
1 550 2 -9 0.36 32
1 455 2 -9 -9 28
1 204 2 -9 0.38 30
1 324 2 -9 -9 29
1 297 2 -9 0.33 30
1 297 1 -9 -9 38
1 283 1 -9 0.61 36
1 550 2 -9 -9 32
1 50 1 -9 -9 26
1 83 2 -9 0.53 35
1 444 1 -9 0.53 34
1 83 1 -9 0.3 30
1 93 1 -9 0.42 30
1 93 1 -9 -9 32
1 283 2 -9 -9 29
1 283 1 -9 -9 34
1 454 2 -9 0.67 37
1 306 1 -9 0.41 31
1 297 1 -9 0.5 35
1 283 1 13 -9 36
1 284 2 -9 -9 37
1 455 2 -9 -9 32
1 454 1 -9 0.29 29
1 454 1 -9 -9 35
1 445 2 -9 -9 28
1 306 2 -9 -9 26
1 306 2 -9 0.32 29
1 306 1 -9 -9 26
1 83 2 -9 -9 36
1 93 1 -9 0.48 33
1 283 1 -9 -9 34
1 284 1 -9 -9 34
1 551 2 -9 -9 30
1 456 1 -9 0.39 31
1 446 1 -9 -9 30
1 236 2 -9 -9 29
1 94 1 -9 0.28 28
1 326 1 -9 0.35 29
1 325 2 -9 0.26 27
1 136 1 -9 -9 30
1 446 1 -9 0.37 30
1 446 1 -9 -9 35
1 326 2 -9 -9 32
1 325 1 -9 -9 37
1 285 2 -9 0.35 31
1 285 2 -9 -9 31
1 307 2 -9 0.37 31
1 205 1 -9 -9 35
1 84 1 -9 0.37 31
1 84 1 -9 -9 31
1 236 2 -9 0.43 32
1 326 1 12 -9 29
1 307 1 -9 -9 36
1 205 2 -9 -9 26
1 446 1 -9 0.37 31
1 84 1 -9 0.38 32
1 94 2 -9 0.52 35
1 94 2 -9 -9 35
1 94 1 -9 -9 28
1 326 2 -9 0.49 34
1 136 2 -9 0.44 34
1 136 1 -9 -9 35
